publication_vintage_date,reference_date,times_proceeded_id,jurisdiction_id,observation_period_id,indigenous_status_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_times_proceeded,raw_jurisdiction,raw_observation_period,raw_indigenous_status,raw_statistic_basis
2023-06-30,2023-06-30,1_6b86b273,NORTHERN_TERRITORY_a1d418fe,2021_22_dd8903a1,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,3057,observed,3057,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R34C2,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Northern Territory,2021–22,Aboriginal and Torres Strait Islander,Number
2023-06-30,2023-06-30,1_6b86b273,NORTHERN_TERRITORY_a1d418fe,2021_22_dd8903a1,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PROPORTION_13745b70,published-value,published-unit,60.9,observed,60.9,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R34C5,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Northern Territory,2021–22,Aboriginal and Torres Strait Islander,Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,NORTHERN_TERRITORY_a1d418fe,2021_22_dd8903a1,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,737,observed,737,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R34C3,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Northern Territory,2021–22,Non-Indigenous,Number
2023-06-30,2023-06-30,1_6b86b273,NORTHERN_TERRITORY_a1d418fe,2021_22_dd8903a1,NON_INDIGENOUS_2f231fea,PROPORTION_13745b70,published-value,published-unit,79.7,observed,79.7,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R34C6,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Northern Territory,2021–22,Non-Indigenous,Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,NORTHERN_TERRITORY_a1d418fe,2021_22_dd8903a1,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,3809,observed,3809,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R34C4,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Northern Territory,2021–22,Total(c),Number
2023-06-30,2023-06-30,1_6b86b273,NORTHERN_TERRITORY_a1d418fe,2021_22_dd8903a1,TOTAL_ab2882c8,PROPORTION_13745b70,published-value,published-unit,63.8,observed,63.8,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R34C7,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Northern Territory,2021–22,Total(c),Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,NORTHERN_TERRITORY_a1d418fe,2022_23_0d9e498b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,3542,observed,3542,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R34C8,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Northern Territory,2022–23,Aboriginal and Torres Strait Islander,Number
2023-06-30,2023-06-30,1_6b86b273,NORTHERN_TERRITORY_a1d418fe,2022_23_0d9e498b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PROPORTION_13745b70,published-value,published-unit,61.2,observed,61.2,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R34C11,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Northern Territory,2022–23,Aboriginal and Torres Strait Islander,Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,NORTHERN_TERRITORY_a1d418fe,2022_23_0d9e498b,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,647,observed,647,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R34C9,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Northern Territory,2022–23,Non-Indigenous,Number
2023-06-30,2023-06-30,1_6b86b273,NORTHERN_TERRITORY_a1d418fe,2022_23_0d9e498b,NON_INDIGENOUS_2f231fea,PROPORTION_13745b70,published-value,published-unit,82.3,observed,82.3,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R34C12,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Northern Territory,2022–23,Non-Indigenous,Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,NORTHERN_TERRITORY_a1d418fe,2022_23_0d9e498b,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,4204,observed,4204,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R34C10,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Northern Territory,2022–23,Total(c),Number
2023-06-30,2023-06-30,1_6b86b273,NORTHERN_TERRITORY_a1d418fe,2022_23_0d9e498b,TOTAL_ab2882c8,PROPORTION_13745b70,published-value,published-unit,63.8,observed,63.8,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R34C13,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Northern Territory,2022–23,Total(c),Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,QUEENSLAND_8f0791ed,2021_22_dd8903a1,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,8689,observed,8689,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R18C2,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Queensland,2021–22,Aboriginal and Torres Strait Islander,Number
2023-06-30,2023-06-30,1_6b86b273,QUEENSLAND_8f0791ed,2021_22_dd8903a1,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PROPORTION_13745b70,published-value,published-unit,50.7,observed,50.7,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R18C5,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Queensland,2021–22,Aboriginal and Torres Strait Islander,Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,QUEENSLAND_8f0791ed,2021_22_dd8903a1,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,38263,observed,38263,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R18C3,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Queensland,2021–22,Non-Indigenous,Number
2023-06-30,2023-06-30,1_6b86b273,QUEENSLAND_8f0791ed,2021_22_dd8903a1,NON_INDIGENOUS_2f231fea,PROPORTION_13745b70,published-value,published-unit,68.5,observed,68.5,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R18C6,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Queensland,2021–22,Non-Indigenous,Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,QUEENSLAND_8f0791ed,2021_22_dd8903a1,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,47054,observed,47054,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R18C4,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Queensland,2021–22,Total(c),Number
2023-06-30,2023-06-30,1_6b86b273,QUEENSLAND_8f0791ed,2021_22_dd8903a1,TOTAL_ab2882c8,PROPORTION_13745b70,published-value,published-unit,64.4,observed,64.4,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R18C7,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Queensland,2021–22,Total(c),Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,QUEENSLAND_8f0791ed,2022_23_0d9e498b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,8891,observed,8891,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R18C8,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Queensland,2022–23,Aboriginal and Torres Strait Islander,Number
2023-06-30,2023-06-30,1_6b86b273,QUEENSLAND_8f0791ed,2022_23_0d9e498b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PROPORTION_13745b70,published-value,published-unit,52,observed,52,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R18C11,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Queensland,2022–23,Aboriginal and Torres Strait Islander,Proportion (%)
2023-06-30,2023-06-30,1_6b86b273,QUEENSLAND_8f0791ed,2022_23_0d9e498b,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,39387,observed,39387,sha256:b2af5d2171d5bea1f2749083987667d79db74962555e67ac6abb99750691e93e,Table 29,R18C9,sha256:f28da5709951014d842b54c96334e03c9cbbdce90c1ab1f55a666a67307fdf67,RecipeV01,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,sha256:a43e7b1191a456aa0b2f77a675c74e80beffd0caffb57eb1f69708bee4ca00fc,recorded-crime-offenders,sha256:aedf6cc35f7ee5485effa857d12d50fdb952bb18d7847ce85c812b9403ecfbf2,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:9a85457034b4f11e1967de2ec2b2689c99e764ad1e6813c7855a069a8eb4690a,sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:81b24f64b6ea598524fba5cbad8b2fbef771bd141a34615a257f9afd50dfb7da,1,Queensland,2022–23,Non-Indigenous,Number
