reference_date,jurisdiction_id,most_serious_offence_or_charge_id,indigenous_status_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_most_serious_offence_or_charge,raw_indigenous_status
2021-06-30,ACT,ANZSOC_07,TOTAL,prisoner-count,person,9,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R51C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,07 Unlawful entry with intent,TOTAL
2021-06-30,ACT,ANZSOC_08,INDIGENOUS,prisoner-count,person,3,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R14C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,08 Theft,ABORIGINAL AND TORRES STRAIT ISLANDER
2021-06-30,ACT,ANZSOC_08,NON_INDIGENOUS,prisoner-count,person,5,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R33C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,08 Theft,NON-INDIGENOUS
2021-06-30,ACT,ANZSOC_08,TOTAL,prisoner-count,person,14,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R52C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,08 Theft,TOTAL
2021-06-30,ACT,ANZSOC_09,INDIGENOUS,prisoner-count,person,3,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R15C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,09 Fraud/deception,ABORIGINAL AND TORRES STRAIT ISLANDER
2021-06-30,ACT,ANZSOC_09,NON_INDIGENOUS,prisoner-count,person,7,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R34C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,09 Fraud/deception,NON-INDIGENOUS
2021-06-30,ACT,ANZSOC_09,TOTAL,prisoner-count,person,6,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R53C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,09 Fraud/deception,TOTAL
2021-06-30,ACT,ANZSOC_10,INDIGENOUS,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R16C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,10 Illicit drug offences,ABORIGINAL AND TORRES STRAIT ISLANDER
2021-06-30,ACT,ANZSOC_10,NON_INDIGENOUS,prisoner-count,person,23,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R35C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,10 Illicit drug offences,NON-INDIGENOUS
2021-06-30,ACT,ANZSOC_10,TOTAL,prisoner-count,person,25,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R54C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,10 Illicit drug offences,TOTAL
2021-06-30,ACT,ANZSOC_11,INDIGENOUS,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R17C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,11 Weapons/explosives,ABORIGINAL AND TORRES STRAIT ISLANDER
2021-06-30,ACT,ANZSOC_11,NON_INDIGENOUS,prisoner-count,person,3,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R36C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,11 Weapons/explosives,NON-INDIGENOUS
2021-06-30,ACT,ANZSOC_11,TOTAL,prisoner-count,person,3,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R55C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,11 Weapons/explosives,TOTAL
2021-06-30,ACT,ANZSOC_12,INDIGENOUS,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R18C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,12 Property damage and environmental pollution,ABORIGINAL AND TORRES STRAIT ISLANDER
2021-06-30,ACT,ANZSOC_12,NON_INDIGENOUS,prisoner-count,person,4,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R37C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,12 Property damage and environmental pollution,NON-INDIGENOUS
2021-06-30,ACT,ANZSOC_12,TOTAL,prisoner-count,person,4,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R56C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,12 Property damage and environmental pollution,TOTAL
2021-06-30,ACT,ANZSOC_13,INDIGENOUS,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R19C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,13 Public order offences,ABORIGINAL AND TORRES STRAIT ISLANDER
2021-06-30,ACT,ANZSOC_13,NON_INDIGENOUS,prisoner-count,person,3,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R38C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,13 Public order offences,NON-INDIGENOUS
2021-06-30,ACT,ANZSOC_13,TOTAL,prisoner-count,person,3,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R57C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,13 Public order offences,TOTAL
2021-06-30,ACT,ANZSOC_14,INDIGENOUS,prisoner-count,person,6,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R20C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,14 Traffic and vehicle regulatory offences,ABORIGINAL AND TORRES STRAIT ISLANDER
2021-06-30,ACT,ANZSOC_14,NON_INDIGENOUS,prisoner-count,person,9,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R39C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,14 Traffic and vehicle regulatory offences,NON-INDIGENOUS
2021-06-30,ACT,ANZSOC_14,TOTAL,prisoner-count,person,18,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R58C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,14 Traffic and vehicle regulatory offences,TOTAL
2021-06-30,ACT,ANZSOC_15,INDIGENOUS,prisoner-count,person,26,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R21C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,15 Offences against justice,ABORIGINAL AND TORRES STRAIT ISLANDER
2021-06-30,ACT,ANZSOC_15,NON_INDIGENOUS,prisoner-count,person,63,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R40C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,15 Offences against justice,NON-INDIGENOUS
2021-06-30,ACT,ANZSOC_15,TOTAL,prisoner-count,person,95,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R59C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,15 Offences against justice,TOTAL
2021-06-30,ACT,ANZSOC_16,INDIGENOUS,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R22C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,16 Miscellaneous offences,ABORIGINAL AND TORRES STRAIT ISLANDER
2021-06-30,ACT,ANZSOC_16,NON_INDIGENOUS,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R41C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,16 Miscellaneous offences,NON-INDIGENOUS
2021-06-30,ACT,ANZSOC_16,TOTAL,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R60C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,16 Miscellaneous offences,TOTAL
2021-06-30,ACT,POST_SENTENCE,INDIGENOUS,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R23C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,Post-sentence,ABORIGINAL AND TORRES STRAIT ISLANDER
2021-06-30,ACT,POST_SENTENCE,NON_INDIGENOUS,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_16,R42C9,sha256:f5804b5d105a3005b2b93acaaba709d5bc359c2e846e978031e82af1d0c8850d,prisoners-in-australia,sha256:a6d72fc2e31fd4138e08bf5bc7f323c39cc2c6c1ae8dafe6c88a5982e6257d05,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:2064427cc8a0033aca011e6c0a25d4e6b1fc5a7524e24ae2221f41ede8c9bd1d,sha256:bd742a4d036e263d5242e10d92eea4181ada26a107031ea05d3abe4d96e31026,openai-codex/gpt-5.6-sol,replay:sha256:6131b44d1b7506bcaf5d770b9c7172f78ef2afead6926e2fead07b6ee91b8e50,ACT,Post-sentence,NON-INDIGENOUS
