reference_date,most_serious_offence_or_charge_id,sex_id,legal_status_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_offence_or_charge,raw_sex,raw_legal_status
2021-06-30,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,FEMALES_29864773,TOTAL_ab2882c8,published-value,published-unit,147,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R10C9,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,04 Dangerous/negligent acts,Females,Total
2021-06-30,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,FEMALES_29864773,UNSENTENCED_88c001c6,published-value,published-unit,62,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R10C6,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,04 Dangerous/negligent acts,Females,Unsentenced
2021-06-30,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,MALES_66d5f994,SENTENCED_aec7ff9e,published-value,published-unit,959,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R10C2,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,04 Dangerous/negligent acts,Males,Sentenced
2021-06-30,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,MALES_66d5f994,TOTAL_ab2882c8,published-value,published-unit,1553,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R10C8,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,04 Dangerous/negligent acts,Males,Total
2021-06-30,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,MALES_66d5f994,UNSENTENCED_88c001c6,published-value,published-unit,593,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R10C5,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,04 Dangerous/negligent acts,Males,Unsentenced
2021-06-30,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,PERSONS_4d6dccab,SENTENCED_aec7ff9e,published-value,published-unit,1037,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R10C4,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,04 Dangerous/negligent acts,Persons,Sentenced
2021-06-30,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,PERSONS_4d6dccab,TOTAL_ab2882c8,published-value,published-unit,1700,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R10C10,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,04 Dangerous/negligent acts,Persons,Total
2021-06-30,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,PERSONS_4d6dccab,UNSENTENCED_88c001c6,published-value,published-unit,656,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R10C7,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,04 Dangerous/negligent acts,Persons,Unsentenced
2021-06-30,05_ABDUCTION_HARASSMENT_619e6edd,FEMALES_29864773,SENTENCED_aec7ff9e,published-value,published-unit,16,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R11C3,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,05 Abduction/harassment,Females,Sentenced
2021-06-30,05_ABDUCTION_HARASSMENT_619e6edd,FEMALES_29864773,TOTAL_ab2882c8,published-value,published-unit,46,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R11C9,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,05 Abduction/harassment,Females,Total
2021-06-30,05_ABDUCTION_HARASSMENT_619e6edd,FEMALES_29864773,UNSENTENCED_88c001c6,published-value,published-unit,30,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R11C6,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,05 Abduction/harassment,Females,Unsentenced
2021-06-30,05_ABDUCTION_HARASSMENT_619e6edd,MALES_66d5f994,SENTENCED_aec7ff9e,published-value,published-unit,284,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R11C2,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,05 Abduction/harassment,Males,Sentenced
2021-06-30,05_ABDUCTION_HARASSMENT_619e6edd,MALES_66d5f994,TOTAL_ab2882c8,published-value,published-unit,576,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R11C8,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,05 Abduction/harassment,Males,Total
2021-06-30,05_ABDUCTION_HARASSMENT_619e6edd,MALES_66d5f994,UNSENTENCED_88c001c6,published-value,published-unit,288,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R11C5,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,05 Abduction/harassment,Males,Unsentenced
2021-06-30,05_ABDUCTION_HARASSMENT_619e6edd,PERSONS_4d6dccab,SENTENCED_aec7ff9e,published-value,published-unit,302,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R11C4,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,05 Abduction/harassment,Persons,Sentenced
2021-06-30,05_ABDUCTION_HARASSMENT_619e6edd,PERSONS_4d6dccab,TOTAL_ab2882c8,published-value,published-unit,619,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R11C10,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,05 Abduction/harassment,Persons,Total
2021-06-30,05_ABDUCTION_HARASSMENT_619e6edd,PERSONS_4d6dccab,UNSENTENCED_88c001c6,published-value,published-unit,317,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R11C7,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,05 Abduction/harassment,Persons,Unsentenced
2021-06-30,06_ROBBERY_EXTORTION_4b18f837,FEMALES_29864773,SENTENCED_aec7ff9e,published-value,published-unit,132,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R12C3,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,06 Robbery/extortion,Females,Sentenced
2021-06-30,06_ROBBERY_EXTORTION_4b18f837,FEMALES_29864773,TOTAL_ab2882c8,published-value,published-unit,241,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R12C9,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,06 Robbery/extortion,Females,Total
2021-06-30,06_ROBBERY_EXTORTION_4b18f837,FEMALES_29864773,UNSENTENCED_88c001c6,published-value,published-unit,114,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R12C6,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,06 Robbery/extortion,Females,Unsentenced
2021-06-30,06_ROBBERY_EXTORTION_4b18f837,MALES_66d5f994,SENTENCED_aec7ff9e,published-value,published-unit,1883,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R12C2,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,06 Robbery/extortion,Males,Sentenced
2021-06-30,06_ROBBERY_EXTORTION_4b18f837,MALES_66d5f994,TOTAL_ab2882c8,published-value,published-unit,2698,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R12C8,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,06 Robbery/extortion,Males,Total
2021-06-30,06_ROBBERY_EXTORTION_4b18f837,MALES_66d5f994,UNSENTENCED_88c001c6,published-value,published-unit,815,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R12C5,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,06 Robbery/extortion,Males,Unsentenced
2021-06-30,06_ROBBERY_EXTORTION_4b18f837,PERSONS_4d6dccab,SENTENCED_aec7ff9e,published-value,published-unit,2015,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R12C4,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,06 Robbery/extortion,Persons,Sentenced
2021-06-30,06_ROBBERY_EXTORTION_4b18f837,PERSONS_4d6dccab,TOTAL_ab2882c8,published-value,published-unit,2943,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R12C10,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,06 Robbery/extortion,Persons,Total
2021-06-30,06_ROBBERY_EXTORTION_4b18f837,PERSONS_4d6dccab,UNSENTENCED_88c001c6,published-value,published-unit,927,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R12C7,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,06 Robbery/extortion,Persons,Unsentenced
2021-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,FEMALES_29864773,SENTENCED_aec7ff9e,published-value,published-unit,214,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R13C3,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,07 Unlawful entry with intent,Females,Sentenced
2021-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,FEMALES_29864773,TOTAL_ab2882c8,published-value,published-unit,324,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R13C9,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,07 Unlawful entry with intent,Females,Total
2021-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,FEMALES_29864773,UNSENTENCED_88c001c6,published-value,published-unit,110,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_8,R13C6,sha256:863060272c6a22efbef978c08ec3fc287fe8365bf4f4da03469f66ccb1121e60,prisoners-in-australia,sha256:0e9f57c2ffe85b8815171cee0ff5064862f4ef5d89931448c1eabeff1045d94c,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:a862aacb73c6ef47e505d295291b8695c248bd316af6c0c12329e25c310b76f4,sha256:1070828c457b90263174d993bb1eb12c7dae71d2c5f58e40b2e3924a36747c95,human-authored/deterministic-geometry-v1,replay:sha256:0d2af0aab7a45b818aa9dac456d19ef65acc6f5f6fbbe577a7aed84c01227811,07 Unlawful entry with intent,Females,Unsentenced
