publication_vintage_date,reference_date,principal_offence_id,observation_period_id,sex_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_observation_period,raw_sex,raw_statistic_basis
2023-06-30,2022-06-30,ANZSOC_04,2022-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,14.7,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R12C30,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,04 Dangerous/negligent acts(d),2021-2022,Males,Offender rate(a)
2023-06-30,2022-06-30,ANZSOC_04,2022-06-30,PERSONS,COUNT,offender-count,person,2067,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R46C15,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,04 Dangerous/negligent acts (d),2021–22,Persons(h),Number
2023-06-30,2022-06-30,ANZSOC_04,2022-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,9.1,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R46C30,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,04 Dangerous/negligent acts (d),2021-2022,Persons(h),Offender rate(a)
2023-06-30,2022-06-30,ANZSOC_05,2022-06-30,FEMALE,COUNT,offender-count,person,768,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R30C15,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,05 Abduction/harassment,2021–22,Females,Number
2023-06-30,2022-06-30,ANZSOC_05,2022-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,6.7,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R30C30,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,05 Abduction/harassment,2021-2022,Females,Offender rate(a)
2023-06-30,2022-06-30,ANZSOC_05,2022-06-30,MALE,COUNT,offender-count,person,3428,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R13C15,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,05 Abduction/harassment,2021–22,Males,Number
2023-06-30,2022-06-30,ANZSOC_05,2022-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,30.7,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R13C30,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,05 Abduction/harassment,2021-2022,Males,Offender rate(a)
2023-06-30,2022-06-30,ANZSOC_05,2022-06-30,PERSONS,COUNT,offender-count,person,4200,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R47C15,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,05 Abduction/harassment,2021–22,Persons(h),Number
2023-06-30,2022-06-30,ANZSOC_05,2022-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,18.6,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R47C30,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,05 Abduction/harassment,2021-2022,Persons(h),Offender rate(a)
2023-06-30,2022-06-30,ANZSOC_06,2022-06-30,FEMALE,COUNT,offender-count,person,649,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R31C15,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,06 Robbery/extortion,2021–22,Females,Number
2023-06-30,2022-06-30,ANZSOC_06,2022-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,5.7,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R31C30,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,06 Robbery/extortion,2021-2022,Females,Offender rate(a)
2023-06-30,2022-06-30,ANZSOC_06,2022-06-30,MALE,COUNT,offender-count,person,2822,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R14C15,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,06 Robbery/extortion,2021–22,Males,Number
2023-06-30,2022-06-30,ANZSOC_06,2022-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,25.2,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R14C30,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,06 Robbery/extortion,2021-2022,Males,Offender rate(a)
2023-06-30,2022-06-30,ANZSOC_06,2022-06-30,PERSONS,COUNT,offender-count,person,3479,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R48C15,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,06 Robbery/extortion,2021–22,Persons(h),Number
2023-06-30,2022-06-30,ANZSOC_06,2022-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,15.4,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R48C30,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,06 Robbery/extortion,2021-2022,Persons(h),Offender rate(a)
2023-06-30,2022-06-30,ANZSOC_07,2022-06-30,FEMALE,COUNT,offender-count,person,2071,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R32C15,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,07 Unlawful entry with intent,2021–22,Females,Number
2023-06-30,2022-06-30,ANZSOC_07,2022-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,18.1,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R32C30,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,07 Unlawful entry with intent,2021-2022,Females,Offender rate(a)
2023-06-30,2022-06-30,ANZSOC_07,2022-06-30,MALE,COUNT,offender-count,person,8432,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R15C15,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,07 Unlawful entry with intent,2021–22,Males,Number
2023-06-30,2022-06-30,ANZSOC_07,2022-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,75.4,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R15C30,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,07 Unlawful entry with intent,2021-2022,Males,Offender rate(a)
2023-06-30,2022-06-30,ANZSOC_07,2022-06-30,PERSONS,COUNT,offender-count,person,10519,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R49C15,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,07 Unlawful entry with intent,2021–22,Persons(h),Number
2023-06-30,2022-06-30,ANZSOC_07,2022-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,46.5,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R49C30,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,07 Unlawful entry with intent,2021-2022,Persons(h),Offender rate(a)
2023-06-30,2022-06-30,ANZSOC_08,2022-06-30,FEMALE,COUNT,offender-count,person,11804,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R33C15,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,08 Theft(e),2021–22,Females,Number
2023-06-30,2022-06-30,ANZSOC_08,2022-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,103,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R33C30,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,08 Theft(e),2021-2022,Females,Offender rate(a)
2023-06-30,2022-06-30,ANZSOC_08,2022-06-30,MALE,COUNT,offender-count,person,17722,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R16C15,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,08 Theft(e),2021–22,Males,Number
2023-06-30,2022-06-30,ANZSOC_08,2022-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,158.5,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R16C30,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,08 Theft(e),2021-2022,Males,Offender rate(a)
2023-06-30,2022-06-30,ANZSOC_08,2022-06-30,PERSONS,COUNT,offender-count,person,29571,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R50C15,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,08 Theft(e),2021–22,Persons(h),Number
2023-06-30,2022-06-30,ANZSOC_08,2022-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,130.6,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R50C30,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,08 Theft(e),2021-2022,Persons(h),Offender rate(a)
2023-06-30,2022-06-30,ANZSOC_09,2022-06-30,FEMALE,COUNT,offender-count,person,2964,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 2,R34C15,sha256:5e241f17e2da80d928034fe377336a2eedb0b4bb9cac801b5a69f9cd87ceafa7,recorded-crime-offenders,sha256:6804c9f515355d5541712916cc6405326d542c9feb6ee9d233565146f1dc18b7,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:29d3c0abe0464e470b033a974617c8fd2b45939dee50d865baf0abf33d28094a,sha256:d78574bbcb66a3bf3cfefd76d0c6a555a056ba16b77471f96f057b3b7b576e08,human-authored/deterministic-map-v1,replay:sha256:806cfdee9952c8cb915b41770865d67daf3d0d2466dce450cf71808352d14744,09 Fraud/deception,2021–22,Females,Number
