reference_date,jurisdiction_id,indigenous_status_id,sex_id,legal_status_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,raw_jurisdiction,raw_indigenous_status,raw_sex,raw_legal_status
2023-06-30,NSW,NON_INDIGENOUS,MALE,SENTENCED,prisoner-count,person,5058,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R21C2,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NSW,NON-INDIGENOUS,Males,Sentenced
2023-06-30,NSW,NON_INDIGENOUS,MALE,TOTAL,prisoner-count,person,8258,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R23C2,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NSW,NON-INDIGENOUS,Males,Total
2023-06-30,NSW,NON_INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,3200,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R22C2,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NSW,NON-INDIGENOUS,Males,Unsentenced
2023-06-30,NSW,NON_INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,5345,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R29C2,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NSW,NON-INDIGENOUS,Persons,Sentenced
2023-06-30,NSW,NON_INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,8788,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R31C2,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NSW,NON-INDIGENOUS,Persons,Total
2023-06-30,NSW,NON_INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,3435,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R30C2,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NSW,NON-INDIGENOUS,Persons,Unsentenced
2023-06-30,NSW,TOTAL,FEMALE,SENTENCED,prisoner-count,person,451,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R38C2,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NSW,TOTAL,Females,Sentenced
2023-06-30,NSW,TOTAL,FEMALE,TOTAL,prisoner-count,person,819,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R40C2,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NSW,TOTAL,Females,Total
2023-06-30,NSW,TOTAL,FEMALE,UNSENTENCED,prisoner-count,person,366,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R39C2,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NSW,TOTAL,Females,Unsentenced
2023-06-30,NSW,TOTAL,MALE,SENTENCED,prisoner-count,person,7042,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R34C2,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NSW,TOTAL,Males,Sentenced
2023-06-30,NSW,TOTAL,MALE,TOTAL,prisoner-count,person,11497,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R36C2,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NSW,TOTAL,Males,Total
2023-06-30,NSW,TOTAL,MALE,UNSENTENCED,prisoner-count,person,4450,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R35C2,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NSW,TOTAL,Males,Unsentenced
2023-06-30,NSW,TOTAL,PERSONS,SENTENCED,prisoner-count,person,7499,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R42C2,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NSW,TOTAL,Persons,Sentenced
2023-06-30,NSW,TOTAL,PERSONS,TOTAL,prisoner-count,person,12316,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R44C2,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NSW,TOTAL,Persons,Total
2023-06-30,NSW,TOTAL,PERSONS,UNSENTENCED,prisoner-count,person,4818,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R43C2,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NSW,TOTAL,Persons,Unsentenced
2023-06-30,NT,INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,44,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R12C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Sentenced
2023-06-30,NT,INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,109,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R14C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Total
2023-06-30,NT,INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,68,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R13C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Unsentenced
2023-06-30,NT,INDIGENOUS,MALE,SENTENCED,prisoner-count,person,1053,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R8C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Sentenced
2023-06-30,NT,INDIGENOUS,MALE,TOTAL,prisoner-count,person,1754,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R10C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Total
2023-06-30,NT,INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,699,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R9C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Unsentenced
2023-06-30,NT,INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,1095,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R16C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Sentenced
2023-06-30,NT,INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,1860,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R18C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Total
2023-06-30,NT,INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,763,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R17C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Unsentenced
2023-06-30,NT,NON_INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,5,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R25C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,NON-INDIGENOUS,Females,Sentenced
2023-06-30,NT,NON_INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,8,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R27C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,NON-INDIGENOUS,Females,Total
2023-06-30,NT,NON_INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,7,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R26C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,NON-INDIGENOUS,Females,Unsentenced
2023-06-30,NT,NON_INDIGENOUS,MALE,SENTENCED,prisoner-count,person,137,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R21C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,NON-INDIGENOUS,Males,Sentenced
2023-06-30,NT,NON_INDIGENOUS,MALE,TOTAL,prisoner-count,person,237,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R23C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,NON-INDIGENOUS,Males,Total
2023-06-30,NT,NON_INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,98,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R22C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,NON-INDIGENOUS,Males,Unsentenced
2023-06-30,NT,NON_INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,142,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R29C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,NON-INDIGENOUS,Persons,Sentenced
2023-06-30,NT,NON_INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,241,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R31C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,NON-INDIGENOUS,Persons,Total
2023-06-30,NT,NON_INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,99,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R30C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,NON-INDIGENOUS,Persons,Unsentenced
2023-06-30,NT,TOTAL,FEMALE,SENTENCED,prisoner-count,person,47,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R38C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,TOTAL,Females,Sentenced
2023-06-30,NT,TOTAL,FEMALE,TOTAL,prisoner-count,person,114,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R40C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,TOTAL,Females,Total
2023-06-30,NT,TOTAL,FEMALE,UNSENTENCED,prisoner-count,person,70,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R39C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,TOTAL,Females,Unsentenced
2023-06-30,NT,TOTAL,MALE,SENTENCED,prisoner-count,person,1191,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R34C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,TOTAL,Males,Sentenced
2023-06-30,NT,TOTAL,MALE,TOTAL,prisoner-count,person,1991,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R36C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,TOTAL,Males,Total
2023-06-30,NT,TOTAL,MALE,UNSENTENCED,prisoner-count,person,792,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R35C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,TOTAL,Males,Unsentenced
2023-06-30,NT,TOTAL,PERSONS,SENTENCED,prisoner-count,person,1241,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R42C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,TOTAL,Persons,Sentenced
2023-06-30,NT,TOTAL,PERSONS,TOTAL,prisoner-count,person,2106,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R44C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,TOTAL,Persons,Total
2023-06-30,NT,TOTAL,PERSONS,UNSENTENCED,prisoner-count,person,861,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R43C8,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,NT,TOTAL,Persons,Unsentenced
2023-06-30,QLD,INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,251,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R12C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Sentenced
2023-06-30,QLD,INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,449,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R14C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Total
2023-06-30,QLD,INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,199,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R13C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Unsentenced
2023-06-30,QLD,INDIGENOUS,MALE,SENTENCED,prisoner-count,person,2147,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R8C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Sentenced
2023-06-30,QLD,INDIGENOUS,MALE,TOTAL,prisoner-count,person,3352,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R10C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Total
2023-06-30,QLD,INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,1184,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R9C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Unsentenced
2023-06-30,QLD,INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,2399,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R16C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Sentenced
2023-06-30,QLD,INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,3801,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R18C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Total
2023-06-30,QLD,INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,1383,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R17C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Unsentenced
2023-06-30,QLD,NON_INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,311,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R25C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,NON-INDIGENOUS,Females,Sentenced
2023-06-30,QLD,NON_INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,531,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R27C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,NON-INDIGENOUS,Females,Total
2023-06-30,QLD,NON_INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,221,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R26C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,NON-INDIGENOUS,Females,Unsentenced
2023-06-30,QLD,NON_INDIGENOUS,MALE,SENTENCED,prisoner-count,person,3779,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R21C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,NON-INDIGENOUS,Males,Sentenced
2023-06-30,QLD,NON_INDIGENOUS,MALE,TOTAL,prisoner-count,person,5895,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R23C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,NON-INDIGENOUS,Males,Total
2023-06-30,QLD,NON_INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,2077,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R22C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,NON-INDIGENOUS,Males,Unsentenced
2023-06-30,QLD,NON_INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,4088,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R29C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,NON-INDIGENOUS,Persons,Sentenced
2023-06-30,QLD,NON_INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,6424,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R31C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,NON-INDIGENOUS,Persons,Total
2023-06-30,QLD,NON_INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,2305,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R30C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,NON-INDIGENOUS,Persons,Unsentenced
2023-06-30,QLD,TOTAL,FEMALE,SENTENCED,prisoner-count,person,555,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R38C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,TOTAL,Females,Sentenced
2023-06-30,QLD,TOTAL,FEMALE,TOTAL,prisoner-count,person,979,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R40C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,TOTAL,Females,Total
2023-06-30,QLD,TOTAL,FEMALE,UNSENTENCED,prisoner-count,person,418,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R39C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,TOTAL,Females,Unsentenced
2023-06-30,QLD,TOTAL,MALE,SENTENCED,prisoner-count,person,5931,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R34C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,TOTAL,Males,Sentenced
2023-06-30,QLD,TOTAL,MALE,TOTAL,prisoner-count,person,9248,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R36C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,TOTAL,Males,Total
2023-06-30,QLD,TOTAL,MALE,UNSENTENCED,prisoner-count,person,3264,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R35C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,TOTAL,Males,Unsentenced
2023-06-30,QLD,TOTAL,PERSONS,SENTENCED,prisoner-count,person,6488,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R42C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,TOTAL,Persons,Sentenced
2023-06-30,QLD,TOTAL,PERSONS,TOTAL,prisoner-count,person,10226,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R44C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,TOTAL,Persons,Total
2023-06-30,QLD,TOTAL,PERSONS,UNSENTENCED,prisoner-count,person,3686,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R43C4,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,Qld,TOTAL,Persons,Unsentenced
2023-06-30,SA,INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,26,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R12C5,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Sentenced
2023-06-30,SA,INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,73,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R14C5,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Total
2023-06-30,SA,INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,50,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R13C5,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Unsentenced
2023-06-30,SA,INDIGENOUS,MALE,SENTENCED,prisoner-count,person,293,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R8C5,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Sentenced
2023-06-30,SA,INDIGENOUS,MALE,TOTAL,prisoner-count,person,656,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R10C5,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Total
2023-06-30,SA,INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,358,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R9C5,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Unsentenced
2023-06-30,SA,INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,319,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R16C5,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Sentenced
