publication_vintage_date,reference_date,sex_id,indigenous_status_id,jurisdiction_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sex,raw_indigenous_status,raw_jurisdiction,raw_observation_period,raw_statistic_basis
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C2,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2016–17,Number
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2016_17_14c8c17c,OFFENDER_RATE_bf190e83,published-value,published-unit,,suppressed,np,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C11,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2016–17,Offender rate(b)
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C3,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2017–18,Number
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2017_18_e0619229,OFFENDER_RATE_bf190e83,published-value,published-unit,,suppressed,np,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C12,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2017–18,Offender rate(b)
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C4,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2018–19,Number
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2018_19_3fe15a03,OFFENDER_RATE_bf190e83,published-value,published-unit,,suppressed,np,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C13,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2018–19,Offender rate(b)
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,754,observed,754,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C5,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2019–20,Number
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2019_20_6d3dcb6c,OFFENDER_RATE_bf190e83,published-value,published-unit,94.2,observed,94.2,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C14,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2019–20,Offender rate(b)
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,763,observed,763,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C6,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2020–21,Number
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2020_21_d6db3b1d,OFFENDER_RATE_bf190e83,published-value,published-unit,94.3,observed,94.3,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C15,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2020–21,Offender rate(b)
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,697,observed,697,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C7,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2021–22,Number
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2021_22_dd8903a1,OFFENDER_RATE_bf190e83,published-value,published-unit,85.5,observed,85.5,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C16,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2021–22,Offender rate(b)
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2022_23_0d9e498b,NUMBER_a081e07b,published-value,published-unit,731,observed,731,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C8,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2022–23,Number
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2022_23_0d9e498b,OFFENDER_RATE_bf190e83,published-value,published-unit,88.2,observed,88.2,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C17,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2022–23,Offender rate(b)
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2023_24_275b6c33,NUMBER_a081e07b,published-value,published-unit,796,observed,796,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C9,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2023–24,Number
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2023_24_275b6c33,OFFENDER_RATE_bf190e83,published-value,published-unit,94.2,observed,94.2,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C18,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2023–24,Offender rate(b)
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2024_25_a2e07178,NUMBER_a081e07b,published-value,published-unit,986,observed,986,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C10,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2024–25,Number
2025-06-30,2025-06-30,FEMALES_29864773,TOTAL_ab2882c8,SOUTH_AUSTRALIA_0abd141a,2024_25_a2e07178,OFFENDER_RATE_bf190e83,published-value,published-unit,114.9,observed,114.9,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R44C19,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Females,Total(f),South Australia(j),2024–25,Offender rate(b)
2025-06-30,2025-06-30,MALES_66d5f994,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,63,observed,63,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 42,R61C2,sha256:0cef3c1e176a3fb23dc0c3066bad177de82401d6c1cf336ffc7f4c5af73d6d79,RecipeV01,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,sha256:0b7704595fb66607f20e5a00ace427528bb145c6e8f4d17056a0b80da4d7af27,recorded-crime-offenders,sha256:d840ecd157134ae486b7bca7256387fc97d0f04026a01e3a18860d45ba4c3aa6,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:8b2b29074d82874976e6fe0efbd1249dfaa1f41dadec6366cbad4356ccc81260,sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:11e55b33f6c2e8e273506998339c9c10ec0b9b593cc3dbc518b012de97457be2,Males,Aboriginal and Torres Strait Islander,Australian Capital Territory(m),2016–17,Number
