publication_vintage_date,reference_date,jurisdiction_id,observation_period_id,prisoner_statistic_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_observation_period,raw_prisoner_statistic,raw_statistic_basis
2023-06-30,2017-06-30,SA,2017-06-30,INDIGENOUS,PROPORTION,prisoner-proportion,percent,23.3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R48C7,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,SOUTH AUSTRALIA,2017,Aboriginal and Torres Strait Islander,%
2023-06-30,2017-06-30,SA,2017-06-30,KNOWN_PRIOR_IMPRISONMENT,PROPORTION,prisoner-proportion,percent,52,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R48C8,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,SOUTH AUSTRALIA,2017,Known prior imprisonment,%
2023-06-30,2017-06-30,SA,2017-06-30,MALE_RATE,NUMBER_OR_RATE,imprisonment-rate,persons-per-100000-adult-population,425.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R48C3,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,SOUTH AUSTRALIA,2017,Male imprisonment rate,no.
2023-06-30,2017-06-30,SA,2017-06-30,MEAN_AGE,YEARS,mean-age,year,37.7,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R48C5,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,SOUTH AUSTRALIA,2017,Mean age,years
2023-06-30,2017-06-30,SA,2017-06-30,MEDIAN_AGE,YEARS,median-age,year,35.6,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R48C6,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,SOUTH AUSTRALIA,2017,Median age,years
2023-06-30,2017-06-30,SA,2017-06-30,TOTAL_PRISONERS,NUMBER_OR_RATE,prisoner-count,person,3032,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R48C2,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,SOUTH AUSTRALIA,2017,Total prisoners,no.
2023-06-30,2017-06-30,SA,2017-06-30,UNSENTENCED,PROPORTION,prisoner-proportion,percent,37.5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R48C9,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,SOUTH AUSTRALIA,2017,Unsentenced,%
2023-06-30,2017-06-30,TAS,2017-06-30,FEMALE_RATE,NUMBER_OR_RATE,imprisonment-rate,persons-per-100000-adult-population,18.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R72C4,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,TASMANIA,2017,Female imprisonment rate,no.
2023-06-30,2017-06-30,TAS,2017-06-30,INDIGENOUS,PROPORTION,prisoner-proportion,percent,19.6,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R72C7,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,TASMANIA,2017,Aboriginal and Torres Strait Islander,%
2023-06-30,2017-06-30,TAS,2017-06-30,KNOWN_PRIOR_IMPRISONMENT,PROPORTION,prisoner-proportion,percent,61.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R72C8,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,TASMANIA,2017,Known prior imprisonment,%
2023-06-30,2017-06-30,TAS,2017-06-30,MALE_RATE,NUMBER_OR_RATE,imprisonment-rate,persons-per-100000-adult-population,280.1,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R72C3,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,TASMANIA,2017,Male imprisonment rate,no.
2023-06-30,2017-06-30,TAS,2017-06-30,MEAN_AGE,YEARS,mean-age,year,36.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R72C5,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,TASMANIA,2017,Mean age,years
2023-06-30,2017-06-30,TAS,2017-06-30,MEDIAN_AGE,YEARS,median-age,year,34.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R72C6,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,TASMANIA,2017,Median age,years
2023-06-30,2017-06-30,TAS,2017-06-30,TOTAL_PRISONERS,NUMBER_OR_RATE,prisoner-count,person,596,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R72C2,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,TASMANIA,2017,Total prisoners,no.
2023-06-30,2017-06-30,TAS,2017-06-30,UNSENTENCED,PROPORTION,prisoner-proportion,percent,28.7,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R72C9,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,TASMANIA,2017,Unsentenced,%
2023-06-30,2017-06-30,VIC,2017-06-30,FEMALE_RATE,NUMBER_OR_RATE,imprisonment-rate,persons-per-100000-adult-population,20.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R24C4,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,VICTORIA,2017,Female imprisonment rate,no.
2023-06-30,2017-06-30,VIC,2017-06-30,INDIGENOUS,PROPORTION,prisoner-proportion,percent,8.5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R24C7,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,VICTORIA,2017,Aboriginal and Torres Strait Islander,%
2023-06-30,2017-06-30,VIC,2017-06-30,KNOWN_PRIOR_IMPRISONMENT,PROPORTION,prisoner-proportion,percent,50,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R24C8,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,VICTORIA,2017,Known prior imprisonment,%
2023-06-30,2017-06-30,VIC,2017-06-30,MALE_RATE,NUMBER_OR_RATE,imprisonment-rate,persons-per-100000-adult-population,276.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R24C3,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,VICTORIA,2017,Male imprisonment rate,no.
2023-06-30,2017-06-30,VIC,2017-06-30,MEAN_AGE,YEARS,mean-age,year,37.6,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R24C5,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,VICTORIA,2017,Mean age,years
2023-06-30,2017-06-30,VIC,2017-06-30,MEDIAN_AGE,YEARS,median-age,year,35.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R24C6,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,VICTORIA,2017,Median age,years
2023-06-30,2017-06-30,VIC,2017-06-30,TOTAL_PRISONERS,NUMBER_OR_RATE,prisoner-count,person,7149,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R24C2,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,VICTORIA,2017,Total prisoners,no.
2023-06-30,2017-06-30,VIC,2017-06-30,UNSENTENCED,PROPORTION,prisoner-proportion,percent,31.1,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R24C9,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,VICTORIA,2017,Unsentenced,%
2023-06-30,2017-06-30,WA,2017-06-30,FEMALE_RATE,NUMBER_OR_RATE,imprisonment-rate,persons-per-100000-adult-population,68.7,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R60C4,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,WESTERN AUSTRALIA,2017,Female imprisonment rate,no.
2023-06-30,2017-06-30,WA,2017-06-30,INDIGENOUS,PROPORTION,prisoner-proportion,percent,37.3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R60C7,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,WESTERN AUSTRALIA,2017,Aboriginal and Torres Strait Islander,%
2023-06-30,2017-06-30,WA,2017-06-30,KNOWN_PRIOR_IMPRISONMENT,PROPORTION,prisoner-proportion,percent,60.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R60C8,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,WESTERN AUSTRALIA,2017,Known prior imprisonment,%
2023-06-30,2017-06-30,WA,2017-06-30,MALE_RATE,NUMBER_OR_RATE,imprisonment-rate,persons-per-100000-adult-population,615.3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R60C3,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,WESTERN AUSTRALIA,2017,Male imprisonment rate,no.
2023-06-30,2017-06-30,WA,2017-06-30,MEAN_AGE,YEARS,mean-age,year,36,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R60C5,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,WESTERN AUSTRALIA,2017,Mean age,years
2023-06-30,2017-06-30,WA,2017-06-30,MEDIAN_AGE,YEARS,median-age,year,34.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_15,R60C6,sha256:531af86be0533a91ad9f786eb381fcd00a24159ba887dee8741e1e079ac356d8,prisoners-in-australia,sha256:91634509e7af5da01e5639ba46b0c2259c0db4fb2732b283b342cbffc63d5fc6,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:4d65ad7094ae45aee0f1442155ba3559ae5e35dade60025f5af6085e0b9a21b3,sha256:8b052a4fad3d83287833e07fdb99ce575001567f2e606fa601ef114e230769a9,human-authored/deterministic-geometry-v1,replay:sha256:6733bf044dc3974aed09f54b9b70f0dee90715b512b03f0f0fed0b74e5ecdc9c,WESTERN AUSTRALIA,2017,Median age,years
