publication_vintage_date,reference_date,times_proceeded_id,sex_id,jurisdiction_id,statistic_basis_id,observation_period_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_times_proceeded,raw_sex,raw_jurisdiction,raw_statistic_basis,raw_observation_period
2022-06-30,2022-06-30,1_6b86b273,FEMALES_29864773,TAS_71b7c8af,PROPORTION_13745b70,2020_21_d6db3b1d,published-value,published-unit,75.4,observed,75.4,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R42C13,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Females,Tas.,Proportion (%),2020–21
2022-06-30,2022-06-30,1_6b86b273,FEMALES_29864773,TAS_71b7c8af,PROPORTION_13745b70,2021_22_dd8903a1,published-value,published-unit,72.6,observed,72.6,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R17C13,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Females,Tas.,Proportion (%),2021–22
2022-06-30,2022-06-30,1_6b86b273,FEMALES_29864773,VIC_c5916b82,NUMBER_a081e07b,2020_21_d6db3b1d,published-value,published-unit,13218,observed,13218,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R42C3,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Females,Vic.,Number,2020–21
2022-06-30,2022-06-30,1_6b86b273,FEMALES_29864773,VIC_c5916b82,NUMBER_a081e07b,2021_22_dd8903a1,published-value,published-unit,13228,observed,13228,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R17C3,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Females,Vic.,Number,2021–22
2022-06-30,2022-06-30,1_6b86b273,FEMALES_29864773,VIC_c5916b82,PROPORTION_13745b70,2020_21_d6db3b1d,published-value,published-unit,73.5,observed,73.5,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R42C10,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Females,Vic.,Proportion (%),2020–21
2022-06-30,2022-06-30,1_6b86b273,FEMALES_29864773,VIC_c5916b82,PROPORTION_13745b70,2021_22_dd8903a1,published-value,published-unit,78.9,observed,78.9,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R17C10,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Females,Vic.,Proportion (%),2021–22
2022-06-30,2022-06-30,1_6b86b273,MALES_66d5f994,ACT_ee71241e,NUMBER_a081e07b,2020_21_d6db3b1d,published-value,published-unit,1361,observed,1361,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R34C8,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Males,ACT,Number,2020–21
2022-06-30,2022-06-30,1_6b86b273,MALES_66d5f994,ACT_ee71241e,NUMBER_a081e07b,2021_22_dd8903a1,published-value,published-unit,1417,observed,1417,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R9C8,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Males,ACT,Number,2021–22
2022-06-30,2022-06-30,1_6b86b273,MALES_66d5f994,ACT_ee71241e,PROPORTION_13745b70,2020_21_d6db3b1d,published-value,published-unit,78.9,observed,78.9,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R34C15,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Males,ACT,Proportion (%),2020–21
2022-06-30,2022-06-30,1_6b86b273,MALES_66d5f994,ACT_ee71241e,PROPORTION_13745b70,2021_22_dd8903a1,published-value,published-unit,78.3,observed,78.3,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R9C15,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Males,ACT,Proportion (%),2021–22
2022-06-30,2022-06-30,1_6b86b273,MALES_66d5f994,NSW_647faf01,NUMBER_a081e07b,2020_21_d6db3b1d,published-value,published-unit,59023,observed,59023,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R34C2,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Males,NSW,Number,2020–21
2022-06-30,2022-06-30,1_6b86b273,MALES_66d5f994,NSW_647faf01,NUMBER_a081e07b,2021_22_dd8903a1,published-value,published-unit,72173,observed,72173,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R9C2,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Males,NSW,Number,2021–22
2022-06-30,2022-06-30,1_6b86b273,MALES_66d5f994,NSW_647faf01,PROPORTION_13745b70,2020_21_d6db3b1d,published-value,published-unit,70.2,observed,70.2,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R34C9,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Males,NSW,Proportion (%),2020–21
2022-06-30,2022-06-30,1_6b86b273,MALES_66d5f994,NSW_647faf01,PROPORTION_13745b70,2021_22_dd8903a1,published-value,published-unit,71.1,observed,71.1,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R9C9,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Males,NSW,Proportion (%),2021–22
2022-06-30,2022-06-30,1_6b86b273,MALES_66d5f994,NT_ff9ec9f7,NUMBER_a081e07b,2020_21_d6db3b1d,published-value,published-unit,4811,observed,4811,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R34C7,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Males,NT,Number,2020–21
2022-06-30,2022-06-30,1_6b86b273,MALES_66d5f994,NT_ff9ec9f7,NUMBER_a081e07b,2021_22_dd8903a1,published-value,published-unit,4497,observed,4497,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R9C7,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Males,NT,Number,2021–22
2022-06-30,2022-06-30,1_6b86b273,MALES_66d5f994,NT_ff9ec9f7,PROPORTION_13745b70,2020_21_d6db3b1d,published-value,published-unit,71.1,observed,71.1,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R34C14,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Males,NT,Proportion (%),2020–21
2022-06-30,2022-06-30,1_6b86b273,MALES_66d5f994,NT_ff9ec9f7,PROPORTION_13745b70,2021_22_dd8903a1,published-value,published-unit,70,observed,70,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R9C14,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Males,NT,Proportion (%),2021–22
2022-06-30,2022-06-30,1_6b86b273,MALES_66d5f994,QLD_cfd8a309,NUMBER_a081e07b,2020_21_d6db3b1d,published-value,published-unit,41171,observed,41171,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R34C4,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Males,Qld,Number,2020–21
2022-06-30,2022-06-30,1_6b86b273,MALES_66d5f994,QLD_cfd8a309,NUMBER_a081e07b,2021_22_dd8903a1,published-value,published-unit,40182,observed,40182,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R9C4,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Males,Qld,Number,2021–22
2022-06-30,2022-06-30,1_6b86b273,MALES_66d5f994,QLD_cfd8a309,PROPORTION_13745b70,2020_21_d6db3b1d,published-value,published-unit,66.7,observed,66.7,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R34C11,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Males,Qld,Proportion (%),2020–21
2022-06-30,2022-06-30,1_6b86b273,MALES_66d5f994,QLD_cfd8a309,PROPORTION_13745b70,2021_22_dd8903a1,published-value,published-unit,66.9,observed,66.9,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 16,R9C11,sha256:7182aeea0df1781e07fc6dc0941606527aa3e7c54134467bbfb1e602574ee82d,RecipeV01,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,sha256:b15c3874f8446b88f8f3fc1e69e60e68a0274b4c0b84579bb9bfe88a8ad48cee,recorded-crime-offenders,sha256:1e5d2a290330984f171e252bf2a04292239495bd40458d511e22e3f6045c9cd7,tidy.table-family-acceptance/v2,sha256:6ed740b3237f70861fb8a9345d3cbeb0bb66b210dccfaa1eee6ce47584d6ca73,sha256:3b4f2baf1f5ec267c75e0930aafe7838c6b77ac641e540c26d7880779bfddbf8,sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:0dbe6c656bd973f81220d14340bed288feeb59274b776556b88e46920bbbd50c,1,Males,Qld,Proportion (%),2021–22
