publication_vintage_date,reference_date,principal_offence_id,aggregate_sentence_length_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_aggregate_sentence_length,raw_observation_period,raw_court_level
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_39_TO_UNDER_52_WEEKS,2023-06-30,ALL_COURTS,defendant-count,person,1767,observed,1767,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R21C5,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),39 to under 52 weeks,2022–23,All Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_39_TO_UNDER_52_WEEKS,2023-06-30,CHILDRENS_COURTS,defendant-count,person,22,observed,22,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R75C5,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),39 to under 52 weeks,2022–23,Children's Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_39_TO_UNDER_52_WEEKS,2023-06-30,HIGHER_COURTS,defendant-count,person,37,observed,37,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R39C5,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),39 to under 52 weeks,2022–23,Higher Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_39_TO_UNDER_52_WEEKS,2023-06-30,MAGISTRATES_COURTS,defendant-count,person,1699,observed,1699,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R57C5,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),39 to under 52 weeks,2022–23,Magistrates' Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_52_WEEKS_AND_OVER,2023-06-30,ALL_COURTS,defendant-count,person,3148,observed,3148,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R21C6,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),52 weeks & over,2022–23,All Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_52_WEEKS_AND_OVER,2023-06-30,CHILDRENS_COURTS,defendant-count,person,21,observed,21,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R75C6,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),52 weeks & over,2022–23,Children's Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_52_WEEKS_AND_OVER,2023-06-30,HIGHER_COURTS,defendant-count,person,96,observed,96,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R39C6,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),52 weeks & over,2022–23,Higher Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_52_WEEKS_AND_OVER,2023-06-30,MAGISTRATES_COURTS,defendant-count,person,3022,observed,3022,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R57C6,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),52 weeks & over,2022–23,Magistrates' Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_MEAN_WEEKS,2023-06-30,ALL_COURTS,sentence-mean-duration,week,15.3,observed,15.3,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R21C8,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),Mean (weeks),2022–23,All Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_MEAN_WEEKS,2023-06-30,CHILDRENS_COURTS,sentence-mean-duration,week,14.6,observed,14.6,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R75C8,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),Mean (weeks),2022–23,Children's Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_MEAN_WEEKS,2023-06-30,HIGHER_COURTS,sentence-mean-duration,week,49.8,observed,49.8,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R39C8,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),Mean (weeks),2022–23,Higher Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_MEAN_WEEKS,2023-06-30,MAGISTRATES_COURTS,sentence-mean-duration,week,15.1,observed,15.1,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R57C8,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),Mean (weeks),2022–23,Magistrates' Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_MEDIAN_WEEKS,2023-06-30,ALL_COURTS,sentence-median-duration,week,5.3,observed,5.3,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R21C9,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),Median (weeks),2022–23,All Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_MEDIAN_WEEKS,2023-06-30,CHILDRENS_COURTS,sentence-median-duration,week,6.3,observed,6.3,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R75C9,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),Median (weeks),2022–23,Children's Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_MEDIAN_WEEKS,2023-06-30,HIGHER_COURTS,sentence-median-duration,week,34.8,observed,34.8,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R39C9,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),Median (weeks),2022–23,Higher Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_MEDIAN_WEEKS,2023-06-30,MAGISTRATES_COURTS,sentence-median-duration,week,5.1,observed,5.1,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R57C9,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),Median (weeks),2022–23,Magistrates' Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_TOTAL,2023-06-30,ALL_COURTS,defendant-count,person,45738,observed,45738,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R21C7,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),Total,2022–23,All Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_TOTAL,2023-06-30,CHILDRENS_COURTS,defendant-count,person,527,observed,527,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R75C7,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),Total,2022–23,Children's Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_TOTAL,2023-06-30,HIGHER_COURTS,defendant-count,person,311,observed,311,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R39C7,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),Total,2022–23,Higher Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_TOTAL,2023-06-30,MAGISTRATES_COURTS,defendant-count,person,44899,observed,44899,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R57C7,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),Total,2022–23,Magistrates' Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_UNDER_13_WEEKS,2023-06-30,ALL_COURTS,defendant-count,person,31137,observed,31137,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R21C2,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),Under 13 weeks,2022–23,All Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_UNDER_13_WEEKS,2023-06-30,CHILDRENS_COURTS,defendant-count,person,347,observed,347,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R75C2,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),Under 13 weeks,2022–23,Children's Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_UNDER_13_WEEKS,2023-06-30,HIGHER_COURTS,defendant-count,person,30,observed,30,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R39C2,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),Under 13 weeks,2022–23,Higher Courts
2024-06-30,2023-06-30,ANZSOC_2011_15_OFFENCES_AGAINST_JUSTICE,LENGTH_UNDER_13_WEEKS,2023-06-30,MAGISTRATES_COURTS,defendant-count,person,30756,observed,30756,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R57C2,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,15 Offences against justice(c),Under 13 weeks,2022–23,Magistrates' Courts
2024-06-30,2023-06-30,ANZSOC_2011_16_MISCELLANEOUS_OFFENCES,LENGTH_13_TO_UNDER_26_WEEKS,2023-06-30,ALL_COURTS,defendant-count,person,1385,observed,1385,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R22C3,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,16 Miscellaneous offences,13 to under 26 weeks,2022–23,All Courts
2024-06-30,2023-06-30,ANZSOC_2011_16_MISCELLANEOUS_OFFENCES,LENGTH_13_TO_UNDER_26_WEEKS,2023-06-30,CHILDRENS_COURTS,defendant-count,person,4,observed,4,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R76C3,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,16 Miscellaneous offences,13 to under 26 weeks,2022–23,Children's Courts
2024-06-30,2023-06-30,ANZSOC_2011_16_MISCELLANEOUS_OFFENCES,LENGTH_13_TO_UNDER_26_WEEKS,2023-06-30,HIGHER_COURTS,defendant-count,person,23,observed,23,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R40C3,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,16 Miscellaneous offences,13 to under 26 weeks,2022–23,Higher Courts
