publication_vintage_date,reference_date,indigenous_status_id,observation_period_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_indigenous_status,raw_observation_period,raw_jurisdiction
2023-06-30,2016-06-30,TOTAL,2016-06-30,NSW,defendant-count,person,5065,observed,5065,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R10C5,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2015–16,New South Wales
2023-06-30,2016-06-30,TOTAL,2016-06-30,NT,defendant-count,person,754,observed,754,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R30C5,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2015–16,Northern Territory
2023-06-30,2016-06-30,TOTAL,2016-06-30,QLD,defendant-count,person,9319,observed,9319,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R15C5,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2015–16,Queensland
2023-06-30,2016-06-30,TOTAL,2016-06-30,SA,defendant-count,person,1209,observed,1209,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R20C5,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2015–16,South Australia
2023-06-30,2017-06-30,INDIGENOUS,2017-06-30,NSW,defendant-count,person,1689,observed,1689,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R7C6,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Aboriginal and Torres Strait Islander,2016–17,New South Wales
2023-06-30,2017-06-30,INDIGENOUS,2017-06-30,NT,defendant-count,person,587,observed,587,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R27C6,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Aboriginal and Torres Strait Islander,2016–17,Northern Territory
2023-06-30,2017-06-30,INDIGENOUS,2017-06-30,QLD,defendant-count,person,3991,observed,3991,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R12C6,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Aboriginal and Torres Strait Islander,2016–17,Queensland
2023-06-30,2017-06-30,INDIGENOUS,2017-06-30,SA,defendant-count,person,600,observed,600,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R17C6,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Aboriginal and Torres Strait Islander,2016–17,South Australia
2023-06-30,2017-06-30,NON_INDIGENOUS,2017-06-30,NSW,defendant-count,person,2736,observed,2736,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R8C6,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous,2016–17,New South Wales
2023-06-30,2017-06-30,NON_INDIGENOUS,2017-06-30,NT,defendant-count,person,46,observed,46,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R28C6,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous,2016–17,Northern Territory
2023-06-30,2017-06-30,NON_INDIGENOUS,2017-06-30,QLD,defendant-count,person,5447,observed,5447,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R13C6,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous,2016–17,Queensland
2023-06-30,2017-06-30,NON_INDIGENOUS,2017-06-30,SA,defendant-count,person,698,observed,698,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R18C6,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous,2016–17,South Australia
2023-06-30,2017-06-30,NOT_STATED,2017-06-30,NSW,defendant-count,person,280,observed,280,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R9C6,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Not stated,2016–17,New South Wales
2023-06-30,2017-06-30,NOT_STATED,2017-06-30,NT,defendant-count,person,9,observed,9,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R29C6,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Not stated,2016–17,Northern Territory
2023-06-30,2017-06-30,NOT_STATED,2017-06-30,QLD,defendant-count,person,151,observed,151,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R14C6,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Not stated,2016–17,Queensland
2023-06-30,2017-06-30,NOT_STATED,2017-06-30,SA,defendant-count,person,26,observed,26,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R19C6,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Not stated,2016–17,South Australia
2023-06-30,2017-06-30,TOTAL,2017-06-30,NSW,defendant-count,person,4709,observed,4709,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R10C6,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2016–17,New South Wales
2023-06-30,2017-06-30,TOTAL,2017-06-30,NT,defendant-count,person,640,observed,640,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R30C6,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2016–17,Northern Territory
