publication_vintage_date,reference_date,method_of_finalisation_id,principal_offence_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_method_of_finalisation,raw_principal_offence,raw_court_level
2025-06-30,2025-06-30,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,ANZSOC2023_15,MAGISTRATES_COURTS,defendant-count,person,30,observed,30,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R33C16,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Transfer to other court levels,15 Offences against government,Magistrates' Courts
2025-06-30,2025-06-30,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,ANZSOC2023_16,ALL_COURTS,defendant-count,person,46,observed,46,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R13C17,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Transfer to other court levels,16 Environmental offences,All Courts
2025-06-30,2025-06-30,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,ANZSOC2023_16,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R44C17,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Transfer to other court levels,16 Environmental offences,Children's Courts
2025-06-30,2025-06-30,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,ANZSOC2023_16,HIGHER_COURTS,defendant-count,person,0,observed,0,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R23C17,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Transfer to other court levels,16 Environmental offences,Higher Courts
2025-06-30,2025-06-30,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,ANZSOC2023_16,MAGISTRATES_COURTS,defendant-count,person,43,observed,43,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R33C17,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Transfer to other court levels,16 Environmental offences,Magistrates' Courts
2025-06-30,2025-06-30,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,ANZSOC2023_17,ALL_COURTS,defendant-count,person,26,observed,26,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R13C18,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Transfer to other court levels,17 Miscellaneous offences,All Courts
2025-06-30,2025-06-30,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,ANZSOC2023_17,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R44C18,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Transfer to other court levels,17 Miscellaneous offences,Children's Courts
2025-06-30,2025-06-30,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,ANZSOC2023_17,HIGHER_COURTS,defendant-count,person,3,observed,3,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R23C18,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Transfer to other court levels,17 Miscellaneous offences,Higher Courts
2025-06-30,2025-06-30,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,ANZSOC2023_17,MAGISTRATES_COURTS,defendant-count,person,20,observed,20,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R33C18,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Transfer to other court levels,17 Miscellaneous offences,Magistrates' Courts
2025-06-30,2025-06-30,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,ANZSOC2023_TOTAL,ALL_COURTS,defendant-count,person,16276,observed,16276,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R13C19,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Transfer to other court levels,Total(d),All Courts
2025-06-30,2025-06-30,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,ANZSOC2023_TOTAL,CHILDRENS_COURTS,defendant-count,person,703,observed,703,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R44C19,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Transfer to other court levels,Total(d),Children's Courts
2025-06-30,2025-06-30,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,ANZSOC2023_TOTAL,HIGHER_COURTS,defendant-count,person,324,observed,324,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R23C19,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Transfer to other court levels,Total(d),Higher Courts
2025-06-30,2025-06-30,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,ANZSOC2023_TOTAL,MAGISTRATES_COURTS,defendant-count,person,15254,observed,15254,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R33C19,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Transfer to other court levels,Total(d),Magistrates' Courts
2025-06-30,2025-06-30,METHOD_WITHDRAWN_BY_PROSECUTION,ANZSOC2023_01,ALL_COURTS,defendant-count,person,105,observed,105,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R14C2,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Withdrawn by prosecution,01 Homicide(a),All Courts
2025-06-30,2025-06-30,METHOD_WITHDRAWN_BY_PROSECUTION,ANZSOC2023_01,CHILDRENS_COURTS,defendant-count,person,5,observed,5,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R45C2,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Withdrawn by prosecution,01 Homicide(a),Children's Courts
2025-06-30,2025-06-30,METHOD_WITHDRAWN_BY_PROSECUTION,ANZSOC2023_01,HIGHER_COURTS,defendant-count,person,54,observed,54,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R24C2,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Withdrawn by prosecution(i),01 Homicide(a),Higher Courts
2025-06-30,2025-06-30,METHOD_WITHDRAWN_BY_PROSECUTION,ANZSOC2023_01,MAGISTRATES_COURTS,defendant-count,person,44,observed,44,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R34C2,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Withdrawn by prosecution,01 Homicide(a),Magistrates' Courts
2025-06-30,2025-06-30,METHOD_WITHDRAWN_BY_PROSECUTION,ANZSOC2023_02,ALL_COURTS,defendant-count,person,17084,observed,17084,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R14C3,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Withdrawn by prosecution,02 Assault,All Courts
2025-06-30,2025-06-30,METHOD_WITHDRAWN_BY_PROSECUTION,ANZSOC2023_02,CHILDRENS_COURTS,defendant-count,person,1307,observed,1307,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R45C3,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Withdrawn by prosecution,02 Assault,Children's Courts
2025-06-30,2025-06-30,METHOD_WITHDRAWN_BY_PROSECUTION,ANZSOC2023_02,HIGHER_COURTS,defendant-count,person,530,observed,530,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R24C3,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Withdrawn by prosecution(i),02 Assault,Higher Courts
2025-06-30,2025-06-30,METHOD_WITHDRAWN_BY_PROSECUTION,ANZSOC2023_02,MAGISTRATES_COURTS,defendant-count,person,15241,observed,15241,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R34C3,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Withdrawn by prosecution,02 Assault,Magistrates' Courts
2025-06-30,2025-06-30,METHOD_WITHDRAWN_BY_PROSECUTION,ANZSOC2023_03,ALL_COURTS,defendant-count,person,2149,observed,2149,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R14C4,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Withdrawn by prosecution,03 Sexual offences,All Courts
2025-06-30,2025-06-30,METHOD_WITHDRAWN_BY_PROSECUTION,ANZSOC2023_03,CHILDRENS_COURTS,defendant-count,person,166,observed,166,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R45C4,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Withdrawn by prosecution,03 Sexual offences,Children's Courts
2025-06-30,2025-06-30,METHOD_WITHDRAWN_BY_PROSECUTION,ANZSOC2023_03,HIGHER_COURTS,defendant-count,person,797,observed,797,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R24C4,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Withdrawn by prosecution(i),03 Sexual offences,Higher Courts
2025-06-30,2025-06-30,METHOD_WITHDRAWN_BY_PROSECUTION,ANZSOC2023_03,MAGISTRATES_COURTS,defendant-count,person,1186,observed,1186,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R34C4,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Withdrawn by prosecution,03 Sexual offences,Magistrates' Courts
2025-06-30,2025-06-30,METHOD_WITHDRAWN_BY_PROSECUTION,ANZSOC2023_04,ALL_COURTS,defendant-count,person,3280,observed,3280,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R14C5,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Withdrawn by prosecution,04 Harm or endanger persons(b),All Courts
2025-06-30,2025-06-30,METHOD_WITHDRAWN_BY_PROSECUTION,ANZSOC2023_04,CHILDRENS_COURTS,defendant-count,person,256,observed,256,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R45C5,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Withdrawn by prosecution,04 Harm or endanger persons(b),Children's Courts
