publication_vintage_date,reference_date,jurisdiction_id,observation_period_id,sentence_statistic_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_observation_period,raw_sentence_statistic
2024-06-30,2020-06-30,QLD,2020-06-30,SHARE_SENTENCED_LAST_12_MONTHS,share-sentenced-in-last-12-months,percent,31.5,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R39C7,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Queensland,2020,Sentenced in last 12 months
2024-06-30,2020-06-30,QLD,2020-06-30,SHARE_UNDER_1_YEAR,sentence-share-under-1-year,percent,7.3,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R39C2,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Queensland,2020,Under 1 year
2024-06-30,2020-06-30,QLD,2020-06-30,TOTAL_SENTENCED_PRISONERS,total-sentenced-prisoners,person,6071,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R39C8,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Queensland,2020,Total sentenced prisoners
2024-06-30,2020-06-30,SA,2020-06-30,MEDIAN_SENTENCE_LENGTH,median-aggregate-sentence-length,year,4.4,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R51C6,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,South Australia,2020,Median
2024-06-30,2020-06-30,SA,2020-06-30,SHARE_10_YEARS_PLUS,sentence-share-10-years-plus,percent,17.3,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R51C5,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,South Australia,2020,10 years & over
2024-06-30,2020-06-30,SA,2020-06-30,SHARE_1_TO_UNDER_5_YEARS,sentence-share-1-to-under-5-years,percent,38.1,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R51C3,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,South Australia,2020,1 to under 5 years
2024-06-30,2020-06-30,SA,2020-06-30,SHARE_5_TO_UNDER_10_YEARS,sentence-share-5-to-under-10-years,percent,22.7,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R51C4,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,South Australia,2020,5 to under 10 years
2024-06-30,2020-06-30,SA,2020-06-30,SHARE_SENTENCED_LAST_12_MONTHS,share-sentenced-in-last-12-months,percent,32.4,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R51C7,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,South Australia,2020,Sentenced in last 12 months
2024-06-30,2020-06-30,SA,2020-06-30,SHARE_UNDER_1_YEAR,sentence-share-under-1-year,percent,10.7,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R51C2,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,South Australia,2020,Under 1 year
2024-06-30,2020-06-30,SA,2020-06-30,TOTAL_SENTENCED_PRISONERS,total-sentenced-prisoners,person,1721,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R51C8,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,South Australia,2020,Total sentenced prisoners
2024-06-30,2020-06-30,TAS,2020-06-30,MEDIAN_SENTENCE_LENGTH,median-aggregate-sentence-length,year,2.8,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R75C6,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Tasmania,2020,Median
2024-06-30,2020-06-30,TAS,2020-06-30,SHARE_10_YEARS_PLUS,sentence-share-10-years-plus,percent,12.2,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R75C5,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Tasmania,2020,10 years & over
2024-06-30,2020-06-30,TAS,2020-06-30,SHARE_1_TO_UNDER_5_YEARS,sentence-share-1-to-under-5-years,percent,42.2,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R75C3,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Tasmania,2020,1 to under 5 years
2024-06-30,2020-06-30,TAS,2020-06-30,SHARE_5_TO_UNDER_10_YEARS,sentence-share-5-to-under-10-years,percent,16.9,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R75C4,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Tasmania,2020,5 to under 10 years
2024-06-30,2020-06-30,TAS,2020-06-30,SHARE_SENTENCED_LAST_12_MONTHS,share-sentenced-in-last-12-months,percent,47.8,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R75C7,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Tasmania,2020,Sentenced in last 12 months
2024-06-30,2020-06-30,TAS,2020-06-30,SHARE_UNDER_1_YEAR,sentence-share-under-1-year,percent,25.3,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R75C2,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Tasmania,2020,Under 1 year
2024-06-30,2020-06-30,TAS,2020-06-30,TOTAL_SENTENCED_PRISONERS,total-sentenced-prisoners,person,467,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R75C8,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Tasmania,2020,Total sentenced prisoners
2024-06-30,2020-06-30,VIC,2020-06-30,MEDIAN_SENTENCE_LENGTH,median-aggregate-sentence-length,year,4.5,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R27C6,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Victoria,2020,Median
2024-06-30,2020-06-30,VIC,2020-06-30,SHARE_10_YEARS_PLUS,sentence-share-10-years-plus,percent,18.7,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R27C5,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Victoria,2020,10 years & over
2024-06-30,2020-06-30,VIC,2020-06-30,SHARE_1_TO_UNDER_5_YEARS,sentence-share-1-to-under-5-years,percent,37.3,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R27C3,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Victoria,2020,1 to under 5 years
2024-06-30,2020-06-30,VIC,2020-06-30,SHARE_5_TO_UNDER_10_YEARS,sentence-share-5-to-under-10-years,percent,27.9,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R27C4,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Victoria,2020,5 to under 10 years
2024-06-30,2020-06-30,VIC,2020-06-30,SHARE_SENTENCED_LAST_12_MONTHS,share-sentenced-in-last-12-months,percent,48,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R27C7,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Victoria,2020,Sentenced in last 12 months
2024-06-30,2020-06-30,VIC,2020-06-30,SHARE_UNDER_1_YEAR,sentence-share-under-1-year,percent,14.9,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R27C2,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Victoria,2020,Under 1 year
2024-06-30,2020-06-30,VIC,2020-06-30,TOTAL_SENTENCED_PRISONERS,total-sentenced-prisoners,person,4664,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R27C8,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Victoria,2020,Total sentenced prisoners
2024-06-30,2020-06-30,WA,2020-06-30,MEDIAN_SENTENCE_LENGTH,median-aggregate-sentence-length,year,2.8,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R63C6,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Western Australia,2020,Median
2024-06-30,2020-06-30,WA,2020-06-30,SHARE_10_YEARS_PLUS,sentence-share-10-years-plus,percent,7.1,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R63C5,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Western Australia,2020,10 years & over
2024-06-30,2020-06-30,WA,2020-06-30,SHARE_1_TO_UNDER_5_YEARS,sentence-share-1-to-under-5-years,percent,52.6,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R63C3,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Western Australia,2020,1 to under 5 years
2024-06-30,2020-06-30,WA,2020-06-30,SHARE_5_TO_UNDER_10_YEARS,sentence-share-5-to-under-10-years,percent,19.3,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 27,R63C4,sha256:0cfa68e8996cb1c48c72b3bd7fa548da27ce7cb47becd68982cec0233a3e397f,prisoners-in-australia,sha256:1fa9a9cd684c9418c7d5d7d9c5456013f9e5d2005182f2f3e6d727ab07db3deb,tidy.table-family-acceptance/v1,sha256:eb2a4aacb258b1568d24ba770b60fac9f90391d33acbaa98d9db1b3a2ed1e747,sha256:4f8e6a898453ea69c3b06cfa748337cff99adcd7944067fc1e390d35da717b79,sha256:3b2a7f65b468801ceee867e988393a161dce62b74bdf2362c5e7e30a3459ce62,openai-codex/gpt-5.6-sol,replay:sha256:a226e83a1f02e64e61046e8ead2f3e0d7d4766e67e57ea6d1b65390a11dc1158,Western Australia,2020,5 to under 10 years
