reference_date,jurisdiction_id,prisoner_statistic_id,characteristic_category_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_prisoner_statistic,raw_characteristic_category
2025-06-30,NT_ff9ec9f7,FEDERAL_PRISONERS_c3845d4b,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,39.7,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R13C8,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,NT,Federal Prisoners,Median age (years)
2025-06-30,NT_ff9ec9f7,FEDERAL_PRISONERS_c3845d4b,NON_INDIGENOUS_2f231fea,published-value,published-unit,21,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R16C8,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,NT,Federal Prisoners,Non-Indigenous
2025-06-30,NT_ff9ec9f7,FEDERAL_PRISONERS_c3845d4b,TOTAL_PRISONERS_718941a8,published-value,published-unit,40,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R7C8,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,NT,Federal Prisoners,Total prisoners (b)
2025-06-30,QLD_cfd8a309,FEDERAL_PAROLEES_12a2e4f6,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,0,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R26C4,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,Qld,Federal Parolees,Aboriginal and Torres Strait Islander
2025-06-30,QLD_cfd8a309,FEDERAL_PAROLEES_12a2e4f6,FEMALE_cf112cb6,published-value,published-unit,8,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R21C4,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,Qld,Federal Parolees,Female
2025-06-30,QLD_cfd8a309,FEDERAL_PAROLEES_12a2e4f6,MALE_9050711d,published-value,published-unit,32,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R20C4,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,Qld,Federal Parolees,Male
2025-06-30,QLD_cfd8a309,FEDERAL_PAROLEES_12a2e4f6,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,48,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R23C4,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,Qld,Federal Parolees,Mean age (years)
2025-06-30,QLD_cfd8a309,FEDERAL_PAROLEES_12a2e4f6,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,48.6,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R24C4,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,Qld,Federal Parolees,Median age (years)
2025-06-30,QLD_cfd8a309,FEDERAL_PAROLEES_12a2e4f6,NON_INDIGENOUS_2f231fea,published-value,published-unit,37,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R27C4,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,Qld,Federal Parolees,Non-Indigenous
2025-06-30,QLD_cfd8a309,FEDERAL_PAROLEES_12a2e4f6,TOTAL_PAROLEES_2d9e5d9a,published-value,published-unit,37,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R18C4,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,Qld,Federal Parolees,Total parolees (c)
2025-06-30,QLD_cfd8a309,FEDERAL_PRISONERS_c3845d4b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,26,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R15C4,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,Qld,Federal Prisoners,Aboriginal and Torres Strait Islander
2025-06-30,QLD_cfd8a309,FEDERAL_PRISONERS_c3845d4b,FEMALE_cf112cb6,published-value,published-unit,18,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R10C4,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,Qld,Federal Prisoners,Female
2025-06-30,QLD_cfd8a309,FEDERAL_PRISONERS_c3845d4b,MALE_9050711d,published-value,published-unit,167,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R9C4,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,Qld,Federal Prisoners,Male
2025-06-30,QLD_cfd8a309,FEDERAL_PRISONERS_c3845d4b,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,46.2,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R12C4,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,Qld,Federal Prisoners,Mean age (years)
2025-06-30,QLD_cfd8a309,FEDERAL_PRISONERS_c3845d4b,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,43.5,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R13C4,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,Qld,Federal Prisoners,Median age (years)
2025-06-30,QLD_cfd8a309,FEDERAL_PRISONERS_c3845d4b,NON_INDIGENOUS_2f231fea,published-value,published-unit,157,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R16C4,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,Qld,Federal Prisoners,Non-Indigenous
2025-06-30,QLD_cfd8a309,FEDERAL_PRISONERS_c3845d4b,TOTAL_PRISONERS_718941a8,published-value,published-unit,185,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R7C4,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,Qld,Federal Prisoners,Total prisoners (b)
2025-06-30,SA_360bf3a8,FEDERAL_PAROLEES_12a2e4f6,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,0,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R26C5,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,SA,Federal Parolees,Aboriginal and Torres Strait Islander
2025-06-30,SA_360bf3a8,FEDERAL_PAROLEES_12a2e4f6,FEMALE_cf112cb6,published-value,published-unit,0,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R21C5,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,SA,Federal Parolees,Female
2025-06-30,SA_360bf3a8,FEDERAL_PAROLEES_12a2e4f6,MALE_9050711d,published-value,published-unit,15,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R20C5,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,SA,Federal Parolees,Male
2025-06-30,SA_360bf3a8,FEDERAL_PAROLEES_12a2e4f6,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,45.3,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R23C5,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,SA,Federal Parolees,Mean age (years)
2025-06-30,SA_360bf3a8,FEDERAL_PAROLEES_12a2e4f6,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,42.6,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R24C5,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,SA,Federal Parolees,Median age (years)
2025-06-30,SA_360bf3a8,FEDERAL_PAROLEES_12a2e4f6,NON_INDIGENOUS_2f231fea,published-value,published-unit,10,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R27C5,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,SA,Federal Parolees,Non-Indigenous
2025-06-30,SA_360bf3a8,FEDERAL_PAROLEES_12a2e4f6,TOTAL_PAROLEES_2d9e5d9a,published-value,published-unit,13,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R18C5,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,SA,Federal Parolees,Total parolees (c)
2025-06-30,SA_360bf3a8,FEDERAL_PRISONERS_c3845d4b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,0,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R15C5,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,SA,Federal Prisoners,Aboriginal and Torres Strait Islander
2025-06-30,SA_360bf3a8,FEDERAL_PRISONERS_c3845d4b,FEMALE_cf112cb6,published-value,published-unit,0,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R10C5,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,SA,Federal Prisoners,Female
2025-06-30,SA_360bf3a8,FEDERAL_PRISONERS_c3845d4b,MALE_9050711d,published-value,published-unit,48,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R9C5,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,SA,Federal Prisoners,Male
2025-06-30,SA_360bf3a8,FEDERAL_PRISONERS_c3845d4b,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,44.9,observed,sha256:c90bed80eabd8ab3134b40122e232db5514e05330a534a0bdf50dda3fcfe1348,Table 36,R12C5,sha256:fe4043f3ebb8ff651d92b68e8d721066b39ee5b35f05ad05bc6039bddd85d389,prisoners-in-australia,sha256:5ef7474e2dafed1f1340e6e68c713b41dd012651756cb70915a9cbed88a7ceef,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:e0f8c92bafa101aa0562fb5cc1637ca2cb1952f5052bd90179ebd6d8c115c832,sha256:9a3fe3e20b617baeb3b9b6e3f09c5f593a41a14905fbc84924c49863de37641b,human-authored/deterministic-geometry-v1,replay:sha256:057fe9e79189d8bf56c098ea94a05277939590f07f0436ad21281f52764d0974,SA,Federal Prisoners,Mean age (years)
