reference_date,jurisdiction_id,statistic_basis_id,characteristic_group_id,characteristic_category_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_statistic_basis,raw_characteristic_group,raw_characteristic_category
2021-06-30,QLD,NUMBER,PRIOR_IMPRISONMENT_STATUS,PRIOR_IMPRISONMENT,prisoner-count,person,6797,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R20C4,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,Qld,NUMBER,Prior imprisonment status,Prior imprisonment
2021-06-30,QLD,NUMBER,SEX,FEMALE,prisoner-count,person,928,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R10C4,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,Qld,NUMBER,Sex,Females
2021-06-30,QLD,NUMBER,SEX,MALE,prisoner-count,person,9028,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R9C4,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,Qld,NUMBER,Sex,Males
2021-06-30,QLD,NUMBER,TOTAL,TOTAL_PRISONERS,prisoner-count,person,9952,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R7C4,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,Qld,NUMBER,Total prisoners,Total prisoners
2021-06-30,QLD,PROPORTION,INDIGENOUS_STATUS,INDIGENOUS,prisoner-proportion,percent,35,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R33C4,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,Qld,PROPORTION (%),Indigenous status,Aboriginal and Torres Strait Islander
2021-06-30,QLD,PROPORTION,INDIGENOUS_STATUS,NON_INDIGENOUS,prisoner-proportion,percent,65.1,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R34C4,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,Qld,PROPORTION (%),Indigenous status,Non-Indigenous
2021-06-30,QLD,PROPORTION,INDIGENOUS_STATUS,UNKNOWN,prisoner-proportion,percent,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R35C4,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,Qld,PROPORTION (%),Indigenous status,Unknown
2021-06-30,QLD,PROPORTION,LEGAL_STATUS,POST_SENTENCE,prisoner-proportion,percent,0.5,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R39C4,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,Qld,PROPORTION (%),Legal status,Post-sentence
2021-06-30,QLD,PROPORTION,LEGAL_STATUS,SENTENCED,prisoner-proportion,percent,69.1,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R37C4,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,Qld,PROPORTION (%),Legal status,Sentenced
2021-06-30,QLD,PROPORTION,LEGAL_STATUS,UNSENTENCED,prisoner-proportion,percent,30.4,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R38C4,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,Qld,PROPORTION (%),Legal status,Unsentenced
2021-06-30,QLD,PROPORTION,PRIOR_IMPRISONMENT_STATUS,NO_PRIOR_IMPRISONMENT,prisoner-proportion,percent,31.7,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R42C4,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,Qld,PROPORTION (%),Prior imprisonment status,No prior imprisonment
2021-06-30,QLD,PROPORTION,PRIOR_IMPRISONMENT_STATUS,PRIOR_IMPRISONMENT,prisoner-proportion,percent,68.3,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R41C4,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,Qld,PROPORTION (%),Prior imprisonment status,Prior imprisonment
2021-06-30,QLD,PROPORTION,PRIOR_IMPRISONMENT_STATUS,TOTAL_PRISONERS,prisoner-proportion,percent,100,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R43C4,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,Qld,PROPORTION (%),Prior imprisonment status,Total prisoners
2021-06-30,QLD,PROPORTION,SEX,FEMALE,prisoner-proportion,percent,9.3,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R31C4,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,Qld,PROPORTION (%),Sex,Females
2021-06-30,QLD,PROPORTION,SEX,MALE,prisoner-proportion,percent,90.7,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R30C4,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,Qld,PROPORTION (%),Sex,Males
2021-06-30,SA,NUMBER,INDIGENOUS_STATUS,INDIGENOUS,prisoner-count,person,744,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R12C5,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,SA,NUMBER,Indigenous status,Aboriginal and Torres Strait Islander
2021-06-30,SA,NUMBER,INDIGENOUS_STATUS,NON_INDIGENOUS,prisoner-count,person,2364,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R13C5,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,SA,NUMBER,Indigenous status,Non-Indigenous
2021-06-30,SA,NUMBER,INDIGENOUS_STATUS,UNKNOWN,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R14C5,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,SA,NUMBER,Indigenous status,Unknown
2021-06-30,SA,NUMBER,LEGAL_STATUS,POST_SENTENCE,prisoner-count,person,15,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R18C5,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,SA,NUMBER,Legal status,Post-sentence
2021-06-30,SA,NUMBER,LEGAL_STATUS,SENTENCED,prisoner-count,person,1714,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R16C5,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,SA,NUMBER,Legal status,Sentenced
2021-06-30,SA,NUMBER,LEGAL_STATUS,UNSENTENCED,prisoner-count,person,1384,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R17C5,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,SA,NUMBER,Legal status,Unsentenced
2021-06-30,SA,NUMBER,MEDIAN_AGE,FEMALE,median-age,year,36.4,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R24C5,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,SA,NUMBER,Median age (years),Females
2021-06-30,SA,NUMBER,MEDIAN_AGE,INDIGENOUS,median-age,year,34.7,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R25C5,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,SA,NUMBER,Median age (years),Aboriginal and Torres Strait Islander
2021-06-30,SA,NUMBER,MEDIAN_AGE,MALE,median-age,year,37.5,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R23C5,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,SA,NUMBER,Median age (years),Males
2021-06-30,SA,NUMBER,MEDIAN_AGE,NON_INDIGENOUS,median-age,year,38.4,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R26C5,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,SA,NUMBER,Median age (years),Non-Indigenous
2021-06-30,SA,NUMBER,MEDIAN_AGE,PERSONS,median-age,year,37.4,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R27C5,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,SA,NUMBER,Median age (years),Persons
2021-06-30,SA,NUMBER,PRIOR_IMPRISONMENT_STATUS,NO_PRIOR_IMPRISONMENT,prisoner-count,person,1371,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R21C5,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,SA,NUMBER,Prior imprisonment status,No prior imprisonment
2021-06-30,SA,NUMBER,PRIOR_IMPRISONMENT_STATUS,PRIOR_IMPRISONMENT,prisoner-count,person,1735,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R20C5,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,SA,NUMBER,Prior imprisonment status,Prior imprisonment
2021-06-30,SA,NUMBER,SEX,FEMALE,prisoner-count,person,243,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_14,R10C5,sha256:bdc7d65e784700103139beca08c80f71b36e25c3dc12531d88b324ec6ed7decd,prisoners-in-australia,sha256:c79496f3b6fc4fb4bed44a1ac764d198ce6c95c78dcc2b8e705fb107404ab14e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:0748f174d0101d77d138cdc6df8e6e43d630a0f5b49f7beea04d17179a4fc8d4,sha256:03bd1b3a0c805d26f7205f47395f8c8ed7d0071889e49f119ded995f124976f5,openai-codex/gpt-5.6-sol,replay:sha256:15ce00fc18dd91fbc1e129e842016d06bc90a4f44afac7a9250283e2bbf985ed,SA,NUMBER,Sex,Females
