publication_vintage_date,reference_date,age_group_id,indigenous_status_id,sex_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_indigenous_status,raw_sex,raw_jurisdiction,raw_statistic_basis
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,NON_INDIGENOUS_2f231fea,PERSONS_4d6dccab,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,205.5,observed,205.5,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R145C7,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Non-Indigenous,Persons(d),Australian Capital Territory,Offender rate(c)
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,NON_INDIGENOUS_2f231fea,PERSONS_4d6dccab,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,6172,observed,6172,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R21C4,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Non-Indigenous,Persons(d),New South Wales,Number
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,NON_INDIGENOUS_2f231fea,PERSONS_4d6dccab,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,541.2,observed,541.2,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R21C7,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Non-Indigenous,Persons(d),New South Wales,Offender rate(c)
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,NON_INDIGENOUS_2f231fea,PERSONS_4d6dccab,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,54,observed,54,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R114C4,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Non-Indigenous,Persons(d),Northern Territory,Number
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,NON_INDIGENOUS_2f231fea,PERSONS_4d6dccab,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,168.7,observed,168.7,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R114C7,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Non-Indigenous,Persons(d),Northern Territory,Offender rate(c)
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,NON_INDIGENOUS_2f231fea,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,3791,observed,3791,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R52C4,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Non-Indigenous,Persons(d),Queensland,Number
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,NON_INDIGENOUS_2f231fea,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,539.1,observed,539.1,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R52C7,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Non-Indigenous,Persons(d),Queensland,Offender rate(c)
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,NON_INDIGENOUS_2f231fea,PERSONS_4d6dccab,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,831,observed,831,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R83C4,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Non-Indigenous,Persons(d),South Australia,Number
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,NON_INDIGENOUS_2f231fea,PERSONS_4d6dccab,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,351.3,observed,351.3,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R83C7,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Non-Indigenous,Persons(d),South Australia,Offender rate(c)
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,TOTAL_ab2882c8,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,27,observed,27,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R155C3,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Total(f),Females,Australian Capital Territory,Number
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,TOTAL_ab2882c8,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,70.4,observed,70.4,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R155C6,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Total(f),Females,Australian Capital Territory,Offender rate(c)
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,TOTAL_ab2882c8,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,1992,observed,1992,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R31C3,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Total(f),Females,New South Wales,Number
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,TOTAL_ab2882c8,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,336.3,observed,336.3,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R31C6,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Total(f),Females,New South Wales,Offender rate(c)
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,TOTAL_ab2882c8,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,178,observed,178,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R124C3,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Total(f),Females,Northern Territory,Number
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,TOTAL_ab2882c8,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,787.6,observed,787.6,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R124C6,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Total(f),Females,Northern Territory,Offender rate(c)
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,TOTAL_ab2882c8,FEMALES_29864773,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,960,observed,960,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R62C3,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Total(f),Females,Queensland,Number
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,TOTAL_ab2882c8,FEMALES_29864773,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,257.7,observed,257.7,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R62C6,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Total(f),Females,Queensland,Offender rate(c)
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,TOTAL_ab2882c8,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,184,observed,184,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R93C3,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Total(f),Females,South Australia,Number
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,TOTAL_ab2882c8,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,150.8,observed,150.8,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R93C6,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Total(f),Females,South Australia,Offender rate(c)
2022-06-30,2022-06-30,30_39_YEARS_a220d4f9,TOTAL_ab2882c8,MALES_66d5f994,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,162,observed,162,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 7,R155C2,sha256:09f2172e0429c51fef979d430b5bacf3b3b4524d122d28b4fffa4f2943523893,RecipeV01,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,sha256:4b674b9bf4c6d75d02e4093882be8738e5d38c0e27c82cc9dfbf7ffeaecfbc99,recorded-crime-offenders,sha256:dd843825d9240c0bbd639537e969dc6dfa4a0d442d92a1ef0efb9c4b4825b188,tidy.table-family-acceptance/v2,sha256:8d5374a4b062d7c31ca53d4dfba26e33ce976b3ea1fa5604e88066637ed7f36a,sha256:ecd4d039c7e615f1476aea89fe0ba4ea570626a5e3fe8373007ae781a2956754,sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3644615e684a6ad758bcfc756f6b3909cd4dcac7de3a96a0a31ec62132c255c1,30–39 years,Total(f),Males,Australian Capital Territory,Number
