reference_date,jurisdiction_id,time_on_remand_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_time_on_remand,raw_statistic_basis
2022-06-30,TAS,YEAR_1_PLUS,NUMBER,unsentenced-prisoner-count,person,16,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R11C7,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,Tas.,1 year and over,NUMBER
2022-06-30,TAS,YEAR_1_PLUS,PROPORTION,unsentenced-prisoner-proportion,percent,7.7,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R22C7,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,Tas.,1 year and over,PROPORTION (%)
2022-06-30,VIC,MEAN_MONTHS,NUMBER,mean-time-on-remand,month,6.4,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R14C3,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,Vic.,Mean (months),NUMBER
2022-06-30,VIC,MEDIAN_MONTHS,NUMBER,median-time-on-remand,month,3.2,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R15C3,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,Vic.,Median (months),NUMBER
2022-06-30,VIC,MONTHS_1_TO_UNDER_3,NUMBER,unsentenced-prisoner-count,person,717,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R8C3,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,Vic.,1 and under 3 months,NUMBER
2022-06-30,VIC,MONTHS_1_TO_UNDER_3,PROPORTION,unsentenced-prisoner-proportion,percent,26,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R19C3,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,Vic.,1 and under 3 months,PROPORTION (%)
2022-06-30,VIC,MONTHS_3_TO_UNDER_6,NUMBER,unsentenced-prisoner-count,person,553,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R9C3,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,Vic.,3 and under 6 months,NUMBER
2022-06-30,VIC,MONTHS_3_TO_UNDER_6,PROPORTION,unsentenced-prisoner-proportion,percent,20,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R20C3,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,Vic.,3 and under 6 months,PROPORTION (%)
2022-06-30,VIC,MONTHS_6_TO_UNDER_12,NUMBER,unsentenced-prisoner-count,person,425,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R10C3,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,Vic.,6 and under 12 months,NUMBER
2022-06-30,VIC,MONTHS_6_TO_UNDER_12,PROPORTION,unsentenced-prisoner-proportion,percent,15.4,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R21C3,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,Vic.,6 and under 12 months,PROPORTION (%)
2022-06-30,VIC,P90_MONTHS,NUMBER,p90-time-on-remand,month,16.3,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R16C3,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,Vic.,90th percentile (months),NUMBER
2022-06-30,VIC,TOTAL,NUMBER,unsentenced-prisoner-count,person,2763,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R12C3,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,Vic.,Total,NUMBER
2022-06-30,VIC,TOTAL,PROPORTION,unsentenced-prisoner-proportion,percent,100,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R23C3,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,Vic.,Total,PROPORTION (%)
2022-06-30,VIC,UNDER_1_MONTH,NUMBER,unsentenced-prisoner-count,person,608,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R7C3,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,Vic.,Under 1 month,NUMBER
2022-06-30,VIC,UNDER_1_MONTH,PROPORTION,unsentenced-prisoner-proportion,percent,22,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R18C3,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,Vic.,Under 1 month,PROPORTION (%)
2022-06-30,VIC,YEAR_1_PLUS,NUMBER,unsentenced-prisoner-count,person,462,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R11C3,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,Vic.,1 year and over,NUMBER
2022-06-30,VIC,YEAR_1_PLUS,PROPORTION,unsentenced-prisoner-proportion,percent,16.7,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R22C3,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,Vic.,1 year and over,PROPORTION (%)
2022-06-30,WA,MEAN_MONTHS,NUMBER,mean-time-on-remand,month,6.2,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R14C6,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,WA,Mean (months),NUMBER
2022-06-30,WA,MEDIAN_MONTHS,NUMBER,median-time-on-remand,month,3.7,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R15C6,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,WA,Median (months),NUMBER
2022-06-30,WA,MONTHS_1_TO_UNDER_3,NUMBER,unsentenced-prisoner-count,person,415,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R8C6,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,WA,1 and under 3 months,NUMBER
2022-06-30,WA,MONTHS_1_TO_UNDER_3,PROPORTION,unsentenced-prisoner-proportion,percent,22,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R19C6,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,WA,1 and under 3 months,PROPORTION (%)
2022-06-30,WA,MONTHS_3_TO_UNDER_6,NUMBER,unsentenced-prisoner-count,person,392,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R9C6,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,WA,3 and under 6 months,NUMBER
2022-06-30,WA,MONTHS_3_TO_UNDER_6,PROPORTION,unsentenced-prisoner-proportion,percent,20.8,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R20C6,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,WA,3 and under 6 months,PROPORTION (%)
2022-06-30,WA,MONTHS_6_TO_UNDER_12,NUMBER,unsentenced-prisoner-count,person,390,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R10C6,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,WA,6 and under 12 months,NUMBER
2022-06-30,WA,MONTHS_6_TO_UNDER_12,PROPORTION,unsentenced-prisoner-proportion,percent,20.7,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R21C6,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,WA,6 and under 12 months,PROPORTION (%)
2022-06-30,WA,P90_MONTHS,NUMBER,p90-time-on-remand,month,14.8,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R16C6,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,WA,90th percentile (months),NUMBER
2022-06-30,WA,TOTAL,NUMBER,unsentenced-prisoner-count,person,1883,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R12C6,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,WA,Total,NUMBER
2022-06-30,WA,TOTAL,PROPORTION,unsentenced-prisoner-proportion,percent,100,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R23C6,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,WA,Total,PROPORTION (%)
2022-06-30,WA,UNDER_1_MONTH,NUMBER,unsentenced-prisoner-count,person,417,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R7C6,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,WA,Under 1 month,NUMBER
2022-06-30,WA,UNDER_1_MONTH,PROPORTION,unsentenced-prisoner-proportion,percent,22.1,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R18C6,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,WA,Under 1 month,PROPORTION (%)
2022-06-30,WA,YEAR_1_PLUS,NUMBER,unsentenced-prisoner-count,person,273,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_32,R11C6,sha256:210d830fe524447c4907260b24aba7983096ddb64fa75498991c73dc6a95d1be,prisoners-in-australia,sha256:bc2350a6929a669bf04922042cabb1144428d011d20b144383b6358af85e2f00,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:bd02e674eb6c69f6bfb4548793bac8b6097a143627708f4987018cb91757d01d,sha256:eeee9f1595c665dc65e7a06c0ff69b6a871dff1ac1842895c731d28dd899d2ec,openai-codex/gpt-5.6-sol,replay:sha256:f7eba1cce6968425e33d06cf96c8a96657316d9228988f2433786fba3236be53,WA,1 year and over,NUMBER
