reference_date,country_of_birth_id,most_serious_offence_or_charge_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_country_of_birth,raw_most_serious_offence_or_charge
2024-06-30,IRAN,ANZSOC_03,prisoner-count,person,21,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R15C4,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iran,03 Sexual assault and related offences
2024-06-30,IRAN,ANZSOC_04,prisoner-count,person,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R15C5,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iran,04 Dangerous/ negligent acts
2024-06-30,IRAN,ANZSOC_05,prisoner-count,person,10,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R15C6,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iran,05 Abduction/ harassment
2024-06-30,IRAN,ANZSOC_06,prisoner-count,person,4,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R15C7,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iran,06 Robbery/ extortion
2024-06-30,IRAN,ANZSOC_07,prisoner-count,person,8,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R15C8,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iran,07 Unlawful entry with intent
2024-06-30,IRAN,ANZSOC_08,prisoner-count,person,10,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R15C9,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iran,08 Theft
2024-06-30,IRAN,ANZSOC_09,prisoner-count,person,6,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R15C10,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iran,09 Fraud/ deception
2024-06-30,IRAN,ANZSOC_10,prisoner-count,person,54,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R15C11,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iran,10 Illicit drug offences
2024-06-30,IRAN,ANZSOC_11,prisoner-count,person,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R15C12,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iran,11 Weapons/ explosives
2024-06-30,IRAN,ANZSOC_12,prisoner-count,person,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R15C13,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iran,12 Property damage and environmental pollution
2024-06-30,IRAN,ANZSOC_13,prisoner-count,person,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R15C14,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iran,13 Public order offences
2024-06-30,IRAN,ANZSOC_14,prisoner-count,person,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R15C15,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iran,14 Traffic and vehicle regulatory offences
2024-06-30,IRAN,ANZSOC_15,prisoner-count,person,9,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R15C16,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iran,15 Offences against justice
2024-06-30,IRAN,ANZSOC_16,prisoner-count,person,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R15C17,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iran,16 Miscellaneous offences
2024-06-30,IRAN,TOTAL,prisoner-count,person,156,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R15C18,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iran,Total
2024-06-30,IRAQ,ANZSOC_01,prisoner-count,person,18,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R16C2,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iraq,01 Homicide and related offences
2024-06-30,IRAQ,ANZSOC_02,prisoner-count,person,28,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R16C3,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iraq,02 Acts intended to cause injury
2024-06-30,IRAQ,ANZSOC_03,prisoner-count,person,24,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R16C4,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iraq,03 Sexual assault and related offences
2024-06-30,IRAQ,ANZSOC_04,prisoner-count,person,3,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R16C5,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iraq,04 Dangerous/ negligent acts
2024-06-30,IRAQ,ANZSOC_05,prisoner-count,person,7,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R16C6,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iraq,05 Abduction/ harassment
2024-06-30,IRAQ,ANZSOC_06,prisoner-count,person,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R16C7,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iraq,06 Robbery/ extortion
2024-06-30,IRAQ,ANZSOC_07,prisoner-count,person,10,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R16C8,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iraq,07 Unlawful entry with intent
2024-06-30,IRAQ,ANZSOC_08,prisoner-count,person,5,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R16C9,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iraq,08 Theft
2024-06-30,IRAQ,ANZSOC_09,prisoner-count,person,8,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R16C10,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iraq,09 Fraud/ deception
2024-06-30,IRAQ,ANZSOC_10,prisoner-count,person,37,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R16C11,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iraq,10 Illicit drug offences
2024-06-30,IRAQ,ANZSOC_11,prisoner-count,person,5,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R16C12,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iraq,11 Weapons/ explosives
2024-06-30,IRAQ,ANZSOC_12,prisoner-count,person,3,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R16C13,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iraq,12 Property damage and environmental pollution
2024-06-30,IRAQ,ANZSOC_13,prisoner-count,person,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R16C14,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iraq,13 Public order offences
2024-06-30,IRAQ,ANZSOC_14,prisoner-count,person,4,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R16C15,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iraq,14 Traffic and vehicle regulatory offences
2024-06-30,IRAQ,ANZSOC_15,prisoner-count,person,3,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R16C16,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iraq,15 Offences against justice
2024-06-30,IRAQ,ANZSOC_16,prisoner-count,person,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R16C17,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Iraq,16 Miscellaneous offences
