reference_date,observation_period_id,most_serious_offence_or_charge_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_observation_period,raw_most_serious_offence_or_charge,raw_statistic_basis
2022-06-30,2012_4b9a7f50,09_FRAUD_DECEPTION_82cf4169,NUMBER_a081e07b,published-value,published-unit,765,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R15C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,09 Fraud/deception,NUMBER
2022-06-30,2012_4b9a7f50,09_FRAUD_DECEPTION_82cf4169,PROPORTION_13745b70,published-value,published-unit,2.6,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R33C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,09 Fraud/deception,PROPORTION (%)
2022-06-30,2012_4b9a7f50,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,NUMBER_a081e07b,published-value,published-unit,3409,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R16C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,10 Illicit drug offences,NUMBER
2022-06-30,2012_4b9a7f50,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,PROPORTION_13745b70,published-value,published-unit,11.6,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R34C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,10 Illicit drug offences,PROPORTION (%)
2022-06-30,2012_4b9a7f50,11_WEAPONS_EXPLOSIVES_70c89162,NUMBER_a081e07b,published-value,published-unit,258,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R17C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,11 Weapons/explosives,NUMBER
2022-06-30,2012_4b9a7f50,11_WEAPONS_EXPLOSIVES_70c89162,PROPORTION_13745b70,published-value,published-unit,0.9,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R35C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,11 Weapons/explosives,PROPORTION (%)
2022-06-30,2012_4b9a7f50,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,NUMBER_a081e07b,published-value,published-unit,395,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R18C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,12 Property damage and environmental pollution,NUMBER
2022-06-30,2012_4b9a7f50,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,PROPORTION_13745b70,published-value,published-unit,1.3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R36C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,12 Property damage and environmental pollution,PROPORTION (%)
2022-06-30,2012_4b9a7f50,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,NUMBER_a081e07b,published-value,published-unit,192,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R19C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,13 Public order offences,NUMBER
2022-06-30,2012_4b9a7f50,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,PROPORTION_13745b70,published-value,published-unit,0.7,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R37C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,13 Public order offences,PROPORTION (%)
2022-06-30,2012_4b9a7f50,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,NUMBER_a081e07b,published-value,published-unit,880,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R20C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,14 Traffic and vehicle regulatory offences,NUMBER
2022-06-30,2012_4b9a7f50,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,PROPORTION_13745b70,published-value,published-unit,3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R38C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,14 Traffic and vehicle regulatory offences,PROPORTION (%)
2022-06-30,2012_4b9a7f50,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,NUMBER_a081e07b,published-value,published-unit,2644,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R21C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,15 Offences against justice,NUMBER
2022-06-30,2012_4b9a7f50,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,PROPORTION_13745b70,published-value,published-unit,9,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R39C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,15 Offences against justice,PROPORTION (%)
2022-06-30,2012_4b9a7f50,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,NUMBER_a081e07b,published-value,published-unit,91,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R22C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,16 Miscellaneous offences,NUMBER
2022-06-30,2012_4b9a7f50,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,PROPORTION_13745b70,published-value,published-unit,0.3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R40C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,16 Miscellaneous offences,PROPORTION (%)
2022-06-30,2012_4b9a7f50,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,29380,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R23C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,Total,NUMBER
2022-06-30,2012_4b9a7f50,TOTAL_ab2882c8,PROPORTION_13745b70,published-value,published-unit,100,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R41C2,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2012,Total,PROPORTION (%)
2022-06-30,2013_7931aa2a,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NUMBER_a081e07b,published-value,published-unit,2833,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R7C3,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2013,01 Homicide and related offences,NUMBER
2022-06-30,2013_7931aa2a,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,PROPORTION_13745b70,published-value,published-unit,9.2,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R25C3,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2013,01 Homicide and related offences,PROPORTION (%)
2022-06-30,2013_7931aa2a,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,NUMBER_a081e07b,published-value,published-unit,6251,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R8C3,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2013,02 Acts intended to cause injury,NUMBER
2022-06-30,2013_7931aa2a,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,PROPORTION_13745b70,published-value,published-unit,20.3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R26C3,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2013,02 Acts intended to cause injury,PROPORTION (%)
2022-06-30,2013_7931aa2a,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,NUMBER_a081e07b,published-value,published-unit,3517,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R9C3,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2013,03 Sexual assault and related offences,NUMBER
2022-06-30,2013_7931aa2a,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,PROPORTION_13745b70,published-value,published-unit,11.4,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R27C3,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2013,03 Sexual assault and related offences,PROPORTION (%)
2022-06-30,2013_7931aa2a,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,NUMBER_a081e07b,published-value,published-unit,764,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R10C3,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2013,04 Dangerous/negligent acts,NUMBER
2022-06-30,2013_7931aa2a,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,PROPORTION_13745b70,published-value,published-unit,2.5,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R28C3,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2013,04 Dangerous/negligent acts,PROPORTION (%)
2022-06-30,2013_7931aa2a,05_ABDUCTION_HARASSMENT_619e6edd,NUMBER_a081e07b,published-value,published-unit,404,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R11C3,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2013,05 Abduction/harassment,NUMBER
2022-06-30,2013_7931aa2a,05_ABDUCTION_HARASSMENT_619e6edd,PROPORTION_13745b70,published-value,published-unit,1.3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R29C3,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2013,05 Abduction/harassment,PROPORTION (%)
2022-06-30,2013_7931aa2a,06_ROBBERY_EXTORTION_4b18f837,NUMBER_a081e07b,published-value,published-unit,3000,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_3,R12C3,sha256:97e9a02981da2d851a7aa4c77e106648a29f677fb649c7cb44291afa432df778,prisoners-in-australia,sha256:bb2ff0173879ea9662016c2b56054d6d365cfa7959650186e8c62f6c2cc6894f,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:e759aad75061da8bfcb901f0fbbb96e7ff782e4049d7a3b4602d6a231d917adf,sha256:303f2bebeceb30ab83967513b32105aa175080d44bce4645b81229924e710c53,human-authored/deterministic-geometry-v1,replay:sha256:d99fa9d0c9f1a51d6ba9a71a339934f57a0d7cca7029557f9b1f7f282b770bb0,2013,06 Robbery/extortion,NUMBER
