publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_jurisdiction
2023-06-30,2023-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,ACT,defendant-count,person,3,observed,3,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R25C9,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,03 Sexual assault and related offences,Principal offence,ACT
2023-06-30,2023-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,AUS,defendant-count,person,341,observed,341,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R25C10,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,03 Sexual assault and related offences,Principal offence,Aust.
2023-06-30,2023-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,NSW,defendant-count,person,111,observed,111,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R25C2,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,03 Sexual assault and related offences,Principal offence,NSW
2023-06-30,2023-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,NT,defendant-count,person,7,observed,7,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R25C8,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,03 Sexual assault and related offences,Principal offence,NT
2023-06-30,2023-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,QLD,defendant-count,person,50,observed,50,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R25C4,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,03 Sexual assault and related offences,Principal offence,Qld
2023-06-30,2023-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,SA,defendant-count,person,37,observed,37,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R25C5,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,03 Sexual assault and related offences,Principal offence,SA
2023-06-30,2023-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,TAS,defendant-count,person,9,observed,9,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R25C7,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,03 Sexual assault and related offences,Principal offence,Tas.
2023-06-30,2023-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,VIC,defendant-count,person,51,observed,51,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R25C3,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,03 Sexual assault and related offences,Principal offence,Vic.
2023-06-30,2023-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,WA,defendant-count,person,82,observed,82,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R25C6,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,03 Sexual assault and related offences,Principal offence,WA
2023-06-30,2023-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,ACT,defendant-count,person,9,observed,9,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R26C9,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,04 Dangerous/negligent acts,Principal offence,ACT
2023-06-30,2023-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,AUS,defendant-count,person,973,observed,973,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R26C10,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,04 Dangerous/negligent acts,Principal offence,Aust.
2023-06-30,2023-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,NSW,defendant-count,person,231,observed,231,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R26C2,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,04 Dangerous/negligent acts,Principal offence,NSW
2023-06-30,2023-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,NT,defendant-count,person,29,observed,29,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R26C8,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,04 Dangerous/negligent acts,Principal offence,NT
2023-06-30,2023-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,QLD,defendant-count,person,338,observed,338,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R26C4,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,04 Dangerous/negligent acts,Principal offence,Qld
2023-06-30,2023-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,SA,defendant-count,person,49,observed,49,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R26C5,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,04 Dangerous/negligent acts,Principal offence,SA
2023-06-30,2023-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,TAS,defendant-count,person,15,observed,15,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R26C7,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,04 Dangerous/negligent acts,Principal offence,Tas.
2023-06-30,2023-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,VIC,defendant-count,person,120,observed,120,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R26C3,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,04 Dangerous/negligent acts,Principal offence,Vic.
2023-06-30,2023-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,WA,defendant-count,person,194,observed,194,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R26C6,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,04 Dangerous/negligent acts,Principal offence,WA
2023-06-30,2023-06-30,CHAR_05_ABDUCTION_HARASSMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,ACT,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R27C9,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,05 Abduction/harassment,Principal offence,ACT
2023-06-30,2023-06-30,CHAR_05_ABDUCTION_HARASSMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,AUS,defendant-count,person,226,observed,226,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R27C10,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,05 Abduction/harassment,Principal offence,Aust.
2023-06-30,2023-06-30,CHAR_05_ABDUCTION_HARASSMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,NSW,defendant-count,person,44,observed,44,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R27C2,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,05 Abduction/harassment,Principal offence,NSW
2023-06-30,2023-06-30,CHAR_05_ABDUCTION_HARASSMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,NT,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R27C8,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,05 Abduction/harassment,Principal offence,NT
2023-06-30,2023-06-30,CHAR_05_ABDUCTION_HARASSMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,QLD,defendant-count,person,33,observed,33,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R27C4,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,05 Abduction/harassment,Principal offence,Qld
2023-06-30,2023-06-30,CHAR_05_ABDUCTION_HARASSMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,SA,defendant-count,person,6,observed,6,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R27C5,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,05 Abduction/harassment,Principal offence,SA
2023-06-30,2023-06-30,CHAR_05_ABDUCTION_HARASSMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,TAS,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R27C7,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,05 Abduction/harassment,Principal offence,Tas.
2023-06-30,2023-06-30,CHAR_05_ABDUCTION_HARASSMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,VIC,defendant-count,person,76,observed,76,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R27C3,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,05 Abduction/harassment,Principal offence,Vic.
2023-06-30,2023-06-30,CHAR_05_ABDUCTION_HARASSMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,WA,defendant-count,person,71,observed,71,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 74,R27C6,sha256:1ce8950c2a22e11afe814597f0d3ca05c3163661f6b4345bd5ddc72844d0fc53,criminal-courts-australia,sha256:5fcf78f0bf1de0fb3c3879b0d8c961294c2e7d55ba480fe9b20c486047c8eea4,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:a120ed6204d6474dcff1bac5677517b1b00dfbf03801a8fb5f109f76dec32065,sha256:8e34afe5905dae9f4b4cbbf1390066e13b4560b13c90e8c34af3a181995981f5,human-authored/deterministic-map-v1,replay:sha256:541cbaf3b5c32f8e13eff25445f39400b1e89f048470c51fd21c1155eaaf2842,05 Abduction/harassment,Principal offence,WA
