reference_date,most_serious_charge_id,indigenous_status_id,time_on_remand_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_charge,raw_indigenous_status,raw_time_on_remand
2021-06-30,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,TOTAL_ab2882c8,NO_38306492,published-value,published-unit,194,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R55C2,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,12 Property damage and environmental pollution,TOTAL,no.
2021-06-30,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,TOTAL_ab2882c8,VALUE_bbf3f11c,published-value,published-unit,1.3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R55C3,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,12 Property damage and environmental pollution,TOTAL,%
2021-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,90TH_PERCENTILE_MONTHS_ec70be5b,published-value,published-unit,19.1,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R20C6,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,13 Public order offences,ABORIGINAL AND TORRES STRAIT ISLANDER,90th Percentile (months)
2021-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEAN_MONTHS_95e5b511,published-value,published-unit,6.4,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R20C4,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,13 Public order offences,ABORIGINAL AND TORRES STRAIT ISLANDER,Mean (months)
2021-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEDIAN_MONTHS_da6ea783,published-value,published-unit,3.2,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R20C5,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,13 Public order offences,ABORIGINAL AND TORRES STRAIT ISLANDER,Median (months)
2021-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NO_38306492,published-value,published-unit,3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R20C2,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,13 Public order offences,ABORIGINAL AND TORRES STRAIT ISLANDER,no.
2021-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,VALUE_bbf3f11c,published-value,published-unit,0.1,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R20C3,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,13 Public order offences,ABORIGINAL AND TORRES STRAIT ISLANDER,%
2021-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,NON_INDIGENOUS_2f231fea,90TH_PERCENTILE_MONTHS_ec70be5b,published-value,published-unit,11.6,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R38C6,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,13 Public order offences,NON-INDIGENOUS,90th Percentile (months)
2021-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,NON_INDIGENOUS_2f231fea,MEAN_MONTHS_95e5b511,published-value,published-unit,4.4,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R38C4,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,13 Public order offences,NON-INDIGENOUS,Mean (months)
2021-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,NON_INDIGENOUS_2f231fea,MEDIAN_MONTHS_da6ea783,published-value,published-unit,1.4,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R38C5,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,13 Public order offences,NON-INDIGENOUS,Median (months)
2021-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,NON_INDIGENOUS_2f231fea,NO_38306492,published-value,published-unit,19,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R38C2,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,13 Public order offences,NON-INDIGENOUS,no.
2021-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,NON_INDIGENOUS_2f231fea,VALUE_bbf3f11c,published-value,published-unit,0.2,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R38C3,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,13 Public order offences,NON-INDIGENOUS,%
2021-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,TOTAL_ab2882c8,90TH_PERCENTILE_MONTHS_ec70be5b,published-value,published-unit,14,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R56C6,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,13 Public order offences,TOTAL,90th Percentile (months)
2021-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,TOTAL_ab2882c8,MEAN_MONTHS_95e5b511,published-value,published-unit,4.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R56C4,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,13 Public order offences,TOTAL,Mean (months)
2021-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,TOTAL_ab2882c8,MEDIAN_MONTHS_da6ea783,published-value,published-unit,1.5,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R56C5,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,13 Public order offences,TOTAL,Median (months)
2021-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,TOTAL_ab2882c8,NO_38306492,published-value,published-unit,21,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R56C2,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,13 Public order offences,TOTAL,no.
2021-06-30,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,TOTAL_ab2882c8,VALUE_bbf3f11c,published-value,published-unit,0.1,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R56C3,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,13 Public order offences,TOTAL,%
2021-06-30,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,90TH_PERCENTILE_MONTHS_ec70be5b,published-value,published-unit,4.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R21C6,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,14 Traffic and vehicle regulatory offences,ABORIGINAL AND TORRES STRAIT ISLANDER,90th Percentile (months)
2021-06-30,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEAN_MONTHS_95e5b511,published-value,published-unit,2,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R21C4,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,14 Traffic and vehicle regulatory offences,ABORIGINAL AND TORRES STRAIT ISLANDER,Mean (months)
2021-06-30,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEDIAN_MONTHS_da6ea783,published-value,published-unit,1.6,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R21C5,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,14 Traffic and vehicle regulatory offences,ABORIGINAL AND TORRES STRAIT ISLANDER,Median (months)
2021-06-30,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NO_38306492,published-value,published-unit,6,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R21C2,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,14 Traffic and vehicle regulatory offences,ABORIGINAL AND TORRES STRAIT ISLANDER,no.
2021-06-30,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,VALUE_bbf3f11c,published-value,published-unit,0.1,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R21C3,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,14 Traffic and vehicle regulatory offences,ABORIGINAL AND TORRES STRAIT ISLANDER,%
2021-06-30,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,NON_INDIGENOUS_2f231fea,90TH_PERCENTILE_MONTHS_ec70be5b,published-value,published-unit,8.3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R39C6,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,14 Traffic and vehicle regulatory offences,NON-INDIGENOUS,90th Percentile (months)
2021-06-30,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,NON_INDIGENOUS_2f231fea,MEAN_MONTHS_95e5b511,published-value,published-unit,2.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R39C4,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,14 Traffic and vehicle regulatory offences,NON-INDIGENOUS,Mean (months)
2021-06-30,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,NON_INDIGENOUS_2f231fea,MEDIAN_MONTHS_da6ea783,published-value,published-unit,0.9,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R39C5,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,14 Traffic and vehicle regulatory offences,NON-INDIGENOUS,Median (months)
2021-06-30,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,NON_INDIGENOUS_2f231fea,NO_38306492,published-value,published-unit,36,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R39C2,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,14 Traffic and vehicle regulatory offences,NON-INDIGENOUS,no.
