reference_date,sex_id,age_group_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sex,raw_age_group,raw_statistic_basis
2022-06-30,FEMALE,AGE_45_49,PROPORTION,prisoner-proportion,percent,9.6,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R14C6,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Females,45–49 years,%
2022-06-30,FEMALE,AGE_45_49,RATE,imprisonment-rate,persons-per-100000-adult-population,34.8,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R14C7,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Females,45–49 years,Imprisonment rate
2022-06-30,FEMALE,AGE_50_54,NUMBER,prisoner-count,person,158,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R15C5,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Females,50–54 years,no.
2022-06-30,FEMALE,AGE_50_54,PROPORTION,prisoner-proportion,percent,5.3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R15C6,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Females,50–54 years,%
2022-06-30,FEMALE,AGE_50_54,RATE,imprisonment-rate,persons-per-100000-adult-population,19,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R15C7,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Females,50–54 years,Imprisonment rate
2022-06-30,FEMALE,AGE_55_59,NUMBER,prisoner-count,person,90,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R16C5,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Females,55–59 years,no.
2022-06-30,FEMALE,AGE_55_59,PROPORTION,prisoner-proportion,percent,3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R16C6,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Females,55–59 years,%
2022-06-30,FEMALE,AGE_55_59,RATE,imprisonment-rate,persons-per-100000-adult-population,11.5,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R16C7,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Females,55–59 years,Imprisonment rate
2022-06-30,FEMALE,AGE_60_64,NUMBER,prisoner-count,person,48,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R17C5,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Females,60–64 years,no.
2022-06-30,FEMALE,AGE_60_64,PROPORTION,prisoner-proportion,percent,1.6,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R17C6,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Females,60–64 years,%
2022-06-30,FEMALE,AGE_60_64,RATE,imprisonment-rate,persons-per-100000-adult-population,6.3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R17C7,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Females,60–64 years,Imprisonment rate
2022-06-30,FEMALE,AGE_65_PLUS,NUMBER,prisoner-count,person,36,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R18C5,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Females,65 years and over,no.
2022-06-30,FEMALE,AGE_65_PLUS,PROPORTION,prisoner-proportion,percent,1.2,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R18C6,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Females,65 years and over,%
2022-06-30,FEMALE,AGE_65_PLUS,RATE,imprisonment-rate,persons-per-100000-adult-population,1.5,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R18C7,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Females,65 years and over,Imprisonment rate
2022-06-30,FEMALE,TOTAL,NUMBER,prisoner-count,person,2977,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R19C5,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Females,Total,no.
2022-06-30,FEMALE,TOTAL,PROPORTION,prisoner-proportion,percent,100,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R19C6,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Females,Total,%
2022-06-30,FEMALE,TOTAL,RATE,imprisonment-rate,persons-per-100000-adult-population,29,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R19C7,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Females,Total,Imprisonment rate
2022-06-30,MALE,AGE_18_OR_YOUNGER,NUMBER,prisoner-count,person,246,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R7C2,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Males,18 years,no.
2022-06-30,MALE,AGE_18_OR_YOUNGER,PROPORTION,prisoner-proportion,percent,0.7,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R7C3,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Males,18 years,%
2022-06-30,MALE,AGE_18_OR_YOUNGER,RATE,imprisonment-rate,persons-per-100000-adult-population,161.4,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R7C4,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Males,18 years,Imprisonment rate
2022-06-30,MALE,AGE_19,NUMBER,prisoner-count,person,401,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R8C2,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Males,19 years,no.
2022-06-30,MALE,AGE_19,PROPORTION,prisoner-proportion,percent,1.1,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R8C3,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Males,19 years,%
2022-06-30,MALE,AGE_19,RATE,imprisonment-rate,persons-per-100000-adult-population,260.7,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R8C4,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Males,19 years,Imprisonment rate
2022-06-30,MALE,AGE_20_24,NUMBER,prisoner-count,person,3894,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R9C2,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Males,20–24 years,no.
2022-06-30,MALE,AGE_20_24,PROPORTION,prisoner-proportion,percent,10.4,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R9C3,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Males,20–24 years,%
2022-06-30,MALE,AGE_20_24,RATE,imprisonment-rate,persons-per-100000-adult-population,464.2,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R9C4,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Males,20–24 years,Imprisonment rate
2022-06-30,MALE,AGE_25_29,NUMBER,prisoner-count,person,6110,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R10C2,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Males,25–29 years,no.
2022-06-30,MALE,AGE_25_29,PROPORTION,prisoner-proportion,percent,16.2,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R10C3,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Males,25–29 years,%
2022-06-30,MALE,AGE_25_29,RATE,imprisonment-rate,persons-per-100000-adult-population,667.1,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R10C4,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Males,25–29 years,Imprisonment rate
2022-06-30,MALE,AGE_30_34,NUMBER,prisoner-count,person,6935,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R11C2,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Males,30–34 years,no.
2022-06-30,MALE,AGE_30_34,PROPORTION,prisoner-proportion,percent,18.4,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_4,R11C3,sha256:17fffe12daa4c45f8a879fca9fbfe5e382a913e2f76cf73ccaacf2befa426d65,prisoners-in-australia,sha256:e85a92589c1382b59cda3a8eba599204566a2c308ed23e5de3045a520fb24404,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:c4ec55f5e352c960cb9d41e51c1ec97e5c048239b23f5abc84aa5df8ab312e08,sha256:b754159d86ceb4fd9748794a297bd4f2ee23ab104282fb1204dd7f958f2b6e52,human-authored/deterministic-geometry-v1,replay:sha256:c37dc8c8d124fbeebc06d0be6139930abefd83ae5d164bf507ec1c4dd0df1acc,Males,30–34 years,%
