publication_vintage_date,reference_date,principal_offence_id,indigenous_status_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_indigenous_status,raw_jurisdiction
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,INDIGENOUS,TAS,defendant-count,person,420,observed,420,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C14,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Aboriginal and Torres Strait Islander,Tasmania
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,NON_INDIGENOUS,NSW,defendant-count,person,19089,observed,19089,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C3,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Non-Indigenous,New South Wales
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,NON_INDIGENOUS,NT,defendant-count,person,229,observed,229,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C19,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Non-Indigenous,Northern Territory
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,NON_INDIGENOUS,QLD,defendant-count,person,7336,observed,7336,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C7,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Non-Indigenous,Queensland
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,NON_INDIGENOUS,SA,defendant-count,person,3214,observed,3214,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C11,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Non-Indigenous,South Australia
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,NON_INDIGENOUS,TAS,defendant-count,person,1197,observed,1197,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C15,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Non-Indigenous,Tasmania
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,NON_INDIGENOUS_OR_NOT_STATED,ACT,defendant-count,person,708,observed,708,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C23,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Non-Indigenous and Not stated(a),Australian Capital Territory
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,NOT_STATED,NSW,defendant-count,person,668,observed,668,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C4,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Not stated,New South Wales
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,NOT_STATED,NT,defendant-count,person,144,observed,144,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C20,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Not stated,Northern Territory
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,NOT_STATED,QLD,defendant-count,person,148,observed,148,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C8,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Not stated,Queensland
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,NOT_STATED,SA,defendant-count,person,143,observed,143,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C12,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Not stated,South Australia
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,NOT_STATED,TAS,defendant-count,person,389,observed,389,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C16,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Not stated,Tasmania
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,TOTAL,ACT,defendant-count,person,831,observed,831,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C24,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Total,Australian Capital Territory
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,TOTAL,NSW,defendant-count,person,26491,observed,26491,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C5,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Total,New South Wales
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,TOTAL,NT,defendant-count,person,3126,observed,3126,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C21,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Total,Northern Territory
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,TOTAL,QLD,defendant-count,person,12292,observed,12292,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C9,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Total,Queensland
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,TOTAL,SA,defendant-count,person,5145,observed,5145,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C13,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Total,South Australia
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_02_ASSAULT,TOTAL,TAS,defendant-count,person,2008,observed,2008,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R7C17,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,02 Assault,Total,Tasmania
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_03_SEXUAL_OFFENCES,INDIGENOUS,ACT,defendant-count,person,6,observed,6,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R8C22,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,03 Sexual offences,Aboriginal and Torres Strait Islander,Australian Capital Territory
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_03_SEXUAL_OFFENCES,INDIGENOUS,NSW,defendant-count,person,365,observed,365,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R8C2,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,03 Sexual offences,Aboriginal and Torres Strait Islander,New South Wales
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_03_SEXUAL_OFFENCES,INDIGENOUS,NT,defendant-count,person,74,observed,74,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R8C18,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,03 Sexual offences,Aboriginal and Torres Strait Islander,Northern Territory
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_03_SEXUAL_OFFENCES,INDIGENOUS,QLD,defendant-count,person,338,observed,338,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R8C6,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,03 Sexual offences,Aboriginal and Torres Strait Islander,Queensland
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_03_SEXUAL_OFFENCES,INDIGENOUS,SA,defendant-count,person,115,observed,115,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R8C10,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,03 Sexual offences,Aboriginal and Torres Strait Islander,South Australia
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_03_SEXUAL_OFFENCES,INDIGENOUS,TAS,defendant-count,person,22,observed,22,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R8C14,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,03 Sexual offences,Aboriginal and Torres Strait Islander,Tasmania
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_03_SEXUAL_OFFENCES,NON_INDIGENOUS,NSW,defendant-count,person,2168,observed,2168,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R8C3,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,03 Sexual offences,Non-Indigenous,New South Wales
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_03_SEXUAL_OFFENCES,NON_INDIGENOUS,NT,defendant-count,person,45,observed,45,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R8C19,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,03 Sexual offences,Non-Indigenous,Northern Territory
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_03_SEXUAL_OFFENCES,NON_INDIGENOUS,QLD,defendant-count,person,1881,observed,1881,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R8C7,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,03 Sexual offences,Non-Indigenous,Queensland
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_03_SEXUAL_OFFENCES,NON_INDIGENOUS,SA,defendant-count,person,660,observed,660,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 5,R8C11,sha256:508e90dfbfbeeb363ffa868af38c0e5967f8f93e416e03412bdc9cc84815213a,criminal-courts-australia,sha256:5868c4f3473543854a7b5e8a5650592736ff602bcb73110576b2e82379bb1692,tidy.table-family-acceptance/v1,sha256:e980b4d559e142b87791a4c4fe2a7eb080add4f17407af671902fbb3263cf358,sha256:4c652bb02cde0e822e54e5427e0bb21454f3ca685d2008c30cd7c26d56c9b66b,sha256:2523c57e11eef5850cef46f662ef5a1a2a8c52d5ccc0f23de21fef2455b3805f,human-authored/deterministic-map-v1,replay:sha256:0974e69b5b192b37ecaa5218951dd5ab31a0de3f5d0f0a622c09eb01791ff224,03 Sexual offences,Non-Indigenous,South Australia
