publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_observation_period,raw_court_level
2022-06-30,2012-06-30,CHAR_0312_NON_AGGRAVATED_SEXUAL_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,MAGISTRATES_COURTS,defendant-count,person,269,observed,269,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R204C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,0312 Non-aggravated sexual assault,Principal offence,2010–11,Magistrates' Courts
2022-06-30,2012-06-30,CHAR_031_SEXUAL_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,ALL_COURTS,defendant-count,person,2279,observed,2279,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R36C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,031 Sexual assault,Principal offence,2010–11,All Courts
2022-06-30,2012-06-30,CHAR_031_SEXUAL_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,CHILDRENS_COURTS,defendant-count,person,256,observed,256,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R287C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,031 Sexual assault,Principal offence,2010–11,Children's Courts
2022-06-30,2012-06-30,CHAR_031_SEXUAL_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,HIGHER_COURTS,defendant-count,person,1385,observed,1385,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R119C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,031 Sexual assault,Principal offence,2010–11,Higher Courts
2022-06-30,2012-06-30,CHAR_031_SEXUAL_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,MAGISTRATES_COURTS,defendant-count,person,640,observed,640,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R202C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,031 Sexual assault,Principal offence,2010–11,Magistrates' Courts
2022-06-30,2012-06-30,CHAR_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,ALL_COURTS,defendant-count,person,164,observed,164,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R40C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,0321 Non-assaultive sexual offences against a child,Principal offence,2010–11,All Courts
2022-06-30,2012-06-30,CHAR_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,CHILDRENS_COURTS,defendant-count,person,7,observed,7,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R291C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,0321 Non-assaultive sexual offences against a child,Principal offence,2010–11,Children's Courts
2022-06-30,2012-06-30,CHAR_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,HIGHER_COURTS,defendant-count,person,125,observed,125,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R123C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,0321 Non-assaultive sexual offences against a child,Principal offence,2010–11,Higher Courts
2022-06-30,2012-06-30,CHAR_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,MAGISTRATES_COURTS,defendant-count,person,42,observed,42,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R206C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,0321 Non-assaultive sexual offences against a child,Principal offence,2010–11,Magistrates' Courts
2022-06-30,2012-06-30,CHAR_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,ALL_COURTS,defendant-count,person,395,observed,395,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R41C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,0322 Child pornography/child abuse material offences,Principal offence,2010–11,All Courts
2022-06-30,2012-06-30,CHAR_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,CHILDRENS_COURTS,defendant-count,person,9,observed,9,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R292C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,0322 Child pornography/child abuse material offences,Principal offence,2010–11,Children's Courts
2022-06-30,2012-06-30,CHAR_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,HIGHER_COURTS,defendant-count,person,245,observed,245,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R124C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,0322 Child pornography/child abuse material offences,Principal offence,2010–11,Higher Courts
2022-06-30,2012-06-30,CHAR_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,MAGISTRATES_COURTS,defendant-count,person,140,observed,140,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R207C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,0322 Child pornography/child abuse material offences,Principal offence,2010–11,Magistrates' Courts
2022-06-30,2012-06-30,CHAR_032_NON_ASSAULTATIVE_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,ALL_COURTS,defendant-count,person,770,observed,770,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R39C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,032 Non-assaultative sexual offences,Principal offence,2010–11,All Courts
2022-06-30,2012-06-30,CHAR_032_NON_ASSAULTATIVE_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,CHILDRENS_COURTS,defendant-count,person,23,observed,23,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R290C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,032 Non-assaultative sexual offences,Principal offence,2010–11,Children's Courts
2022-06-30,2012-06-30,CHAR_032_NON_ASSAULTATIVE_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,HIGHER_COURTS,defendant-count,person,373,observed,373,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R122C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,032 Non-assaultative sexual offences,Principal offence,2010–11,Higher Courts
2022-06-30,2012-06-30,CHAR_032_NON_ASSAULTATIVE_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,MAGISTRATES_COURTS,defendant-count,person,370,observed,370,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R205C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,032 Non-assaultative sexual offences,Principal offence,2010–11,Magistrates' Courts
2022-06-30,2012-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,ALL_COURTS,defendant-count,person,3052,observed,3052,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R35C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,03 Sexual assault and related offences,Principal offence,2010–11,All Courts
2022-06-30,2012-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,CHILDRENS_COURTS,defendant-count,person,278,observed,278,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R286C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,03 Sexual assault and related offences,Principal offence,2010–11,Children's Courts
2022-06-30,2012-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,HIGHER_COURTS,defendant-count,person,1763,observed,1763,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R118C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,03 Sexual assault and related offences,Principal offence,2010–11,Higher Courts
2022-06-30,2012-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,MAGISTRATES_COURTS,defendant-count,person,1006,observed,1006,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R201C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,03 Sexual assault and related offences,Principal offence,2010–11,Magistrates' Courts
2022-06-30,2012-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,ALL_COURTS,defendant-count,person,34258,observed,34258,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R42C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,04 Dangerous/negligent acts,Principal offence,2010–11,All Courts
2022-06-30,2012-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,CHILDRENS_COURTS,defendant-count,person,1405,observed,1405,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R293C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,04 Dangerous/negligent acts,Principal offence,2010–11,Children's Courts
2022-06-30,2012-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,HIGHER_COURTS,defendant-count,person,414,observed,414,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R125C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,04 Dangerous/negligent acts,Principal offence,2010–11,Higher Courts
2022-06-30,2012-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,MAGISTRATES_COURTS,defendant-count,person,32443,observed,32443,sha256:25fd64e00508b8ebb5f5fba7f0cf9140db2531d7a5b08c559064dedc48987eec,Table 7,R208C2,sha256:827c21269c01061df39d993b5e471c61c82d744540a9ed89238fa4811b40546b,criminal-courts-australia,sha256:53ad763828d8f5dc404ceca733d8314c613130632a3d6ce96a4a17bc3cc091f7,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:f8878d472700c064ff6d00e30930168e756480cf81899786991ee9c56714e9c9,sha256:eeff25695d815d5e7c1fba92f501df0d526058c5ecde4958c6135da1ce9b1fd2,human-authored/deterministic-map-v1,replay:sha256:24aac8815239f6c53084c5e0cecc05a833d5f588120d628646af42eb67691e93,04 Dangerous/negligent acts,Principal offence,2010–11,Magistrates' Courts
