publication_vintage_date,reference_date,age_group_id,sex_id,jurisdiction_id,observation_period_id,indigenous_status_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_sex,raw_jurisdiction,raw_observation_period,raw_indigenous_status,raw_statistic_basis
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,2021_22_dd8903a1,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,1100,observed,1100,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R26C9,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,New South Wales(e),2021–22,Non-Indigenous,Number
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,2021_22_dd8903a1,NON_INDIGENOUS_2f231fea,OFFENDER_RATE_bf190e83,published-value,published-unit,474.4,observed,474.4,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R26C12,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,New South Wales(e),2021–22,Non-Indigenous,Offender rate(d)
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,2021_22_dd8903a1,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,1766,observed,1766,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R26C10,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,New South Wales(e),2021–22,Total(c),Number
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,2021_22_dd8903a1,TOTAL_ab2882c8,OFFENDER_RATE_bf190e83,published-value,published-unit,714,observed,714,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R26C13,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,New South Wales(e),2021–22,Total(c),Offender rate(d)
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2020_21_d6db3b1d,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,52,observed,52,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R173C2,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,Northern Territory,2020–21,Aboriginal and Torres Strait Islander,Number
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2020_21_d6db3b1d,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,OFFENDER_RATE_bf190e83,published-value,published-unit,1494.3,observed,1494.3,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R173C5,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,Northern Territory,2020–21,Aboriginal and Torres Strait Islander,Offender rate(d)
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2020_21_d6db3b1d,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R173C3,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,Northern Territory,2020–21,Non-Indigenous,Number
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2020_21_d6db3b1d,NON_INDIGENOUS_2f231fea,OFFENDER_RATE_bf190e83,published-value,published-unit,0,observed,0,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R173C6,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,Northern Territory,2020–21,Non-Indigenous,Offender rate(d)
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2020_21_d6db3b1d,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,52,observed,52,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R173C4,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,Northern Territory,2020–21,Total(c),Number
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2020_21_d6db3b1d,TOTAL_ab2882c8,OFFENDER_RATE_bf190e83,published-value,published-unit,628.2,observed,628.2,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R173C7,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,Northern Territory,2020–21,Total(c),Offender rate(d)
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2021_22_dd8903a1,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,58,observed,58,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R173C8,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,Northern Territory,2021–22,Aboriginal and Torres Strait Islander,Number
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2021_22_dd8903a1,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,OFFENDER_RATE_bf190e83,published-value,published-unit,1658.6,observed,1658.6,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R173C11,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,Northern Territory,2021–22,Aboriginal and Torres Strait Islander,Offender rate(d)
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2021_22_dd8903a1,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,3,observed,3,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R173C9,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,Northern Territory,2021–22,Non-Indigenous,Number
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2021_22_dd8903a1,NON_INDIGENOUS_2f231fea,OFFENDER_RATE_bf190e83,published-value,published-unit,63.5,observed,63.5,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R173C12,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,Northern Territory,2021–22,Non-Indigenous,Offender rate(d)
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2021_22_dd8903a1,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,67,observed,67,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R173C10,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,Northern Territory,2021–22,Total(c),Number
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,2021_22_dd8903a1,TOTAL_ab2882c8,OFFENDER_RATE_bf190e83,published-value,published-unit,815,observed,815,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R173C13,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,Northern Territory,2021–22,Total(c),Offender rate(d)
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,QUEENSLAND_8f0791ed,2020_21_d6db3b1d,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,530,observed,530,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R75C2,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,Queensland,2020–21,Aboriginal and Torres Strait Islander,Number
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,QUEENSLAND_8f0791ed,2020_21_d6db3b1d,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,OFFENDER_RATE_bf190e83,published-value,published-unit,3922.9,observed,3922.9,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R75C5,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,Queensland,2020–21,Aboriginal and Torres Strait Islander,Offender rate(d)
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,QUEENSLAND_8f0791ed,2020_21_d6db3b1d,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,757,observed,757,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R75C3,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,Queensland,2020–21,Non-Indigenous,Number
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,QUEENSLAND_8f0791ed,2020_21_d6db3b1d,NON_INDIGENOUS_2f231fea,OFFENDER_RATE_bf190e83,published-value,published-unit,486.7,observed,486.7,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R75C6,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,Queensland,2020–21,Non-Indigenous,Offender rate(d)
2022-06-30,2022-06-30,10_14_YEARS_05581698,FEMALES_29864773,QUEENSLAND_8f0791ed,2020_21_d6db3b1d,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,1313,observed,1313,sha256:5dbd0ac29918698496cae3946ba62b1a4a9b5048501806013b5aabbc0a127f0d,Table 25,R75C4,sha256:8e28128662e3f5098f12e7f2cf5730ec2e591823b580a534408bea688c5b8683,TargetScopedRecipeV02,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,sha256:cc8d7b75cbb7c77539d2c57cf082b9aa8284dcbc0a0ddab0c7bed650b0ec48fd,recorded-crime-offenders,sha256:e64b2065c31d944035d41f543925a3cc7fa42675c0de922641f742cf5d72ce6e,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:e2f47e365000c90d8c7f6edab1a6a66f44c8fecbc0cffbdc125d5476e4510be9,sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3ac32829fcac93941547f80eada400269a206b048c1a0419f09330dce9631c42,10–14 years,Females,Queensland,2020–21,Total(c),Number
