reference_date,most_serious_offence_or_charge_id,statistic_basis_id,characteristic_group_id,characteristic_category_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_offence_or_charge,raw_statistic_basis,raw_characteristic_group,raw_characteristic_category
2022-06-30,ANZSOC_10,NUMBER,INDIGENOUS_STATUS,NON_INDIGENOUS,prisoner-count,person,5045,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R13C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,NUMBER,Indigenous status,Non-Indigenous
2022-06-30,ANZSOC_10,NUMBER,INDIGENOUS_STATUS,UNKNOWN,prisoner-count,person,27,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R14C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,NUMBER,Indigenous status,Unknown
2022-06-30,ANZSOC_10,NUMBER,LEGAL_STATUS,SENTENCED,prisoner-count,person,3604,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R16C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,NUMBER,Legal status,Sentenced
2022-06-30,ANZSOC_10,NUMBER,LEGAL_STATUS,UNSENTENCED,prisoner-count,person,1905,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R17C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,NUMBER,Legal status,Unsentenced
2022-06-30,ANZSOC_10,NUMBER,MEDIAN_AGE,FEMALE,median-age,year,38,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R24C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,NUMBER,Median age (years),Females
2022-06-30,ANZSOC_10,NUMBER,MEDIAN_AGE,INDIGENOUS,median-age,year,34.9,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R25C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,NUMBER,Median age (years),Aboriginal and Torres Strait Islander
2022-06-30,ANZSOC_10,NUMBER,MEDIAN_AGE,MALE,median-age,year,37.1,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R23C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,NUMBER,Median age (years),Males
2022-06-30,ANZSOC_10,NUMBER,MEDIAN_AGE,NON_INDIGENOUS,median-age,year,37.5,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R26C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,NUMBER,Median age (years),Non-Indigenous
2022-06-30,ANZSOC_10,NUMBER,MEDIAN_AGE,PERSONS,median-age,year,37.2,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R27C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,NUMBER,Median age (years),Persons
2022-06-30,ANZSOC_10,NUMBER,PRIOR_IMPRISONMENT_STATUS,NO_PRIOR_IMPRISONMENT,prisoner-count,person,2985,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R21C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,NUMBER,Prior imprisonment status,No prior imprisonment
2022-06-30,ANZSOC_10,NUMBER,PRIOR_IMPRISONMENT_STATUS,PRIOR_IMPRISONMENT,prisoner-count,person,2525,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R20C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,NUMBER,Prior imprisonment status,Prior imprisonment
2022-06-30,ANZSOC_10,NUMBER,SEX,FEMALE,prisoner-count,person,586,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R10C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,NUMBER,Sex,Females
2022-06-30,ANZSOC_10,NUMBER,SEX,MALE,prisoner-count,person,4923,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R9C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,NUMBER,Sex,Males
2022-06-30,ANZSOC_10,NUMBER,TOTAL,TOTAL_PRISONERS,prisoner-count,person,5515,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R7C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,NUMBER,Total prisoners,Total prisoners
2022-06-30,ANZSOC_10,PROPORTION,INDIGENOUS_STATUS,INDIGENOUS,prisoner-proportion,percent,8,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R33C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,PROPORTION (%),Indigenous status,Aboriginal and Torres Strait Islander
2022-06-30,ANZSOC_10,PROPORTION,INDIGENOUS_STATUS,NON_INDIGENOUS,prisoner-proportion,percent,91.5,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R34C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,PROPORTION (%),Indigenous status,Non-Indigenous
2022-06-30,ANZSOC_10,PROPORTION,INDIGENOUS_STATUS,UNKNOWN,prisoner-proportion,percent,0.5,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R35C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,PROPORTION (%),Indigenous status,Unknown
2022-06-30,ANZSOC_10,PROPORTION,LEGAL_STATUS,SENTENCED,prisoner-proportion,percent,65.3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R37C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,PROPORTION (%),Legal status,Sentenced
2022-06-30,ANZSOC_10,PROPORTION,LEGAL_STATUS,UNSENTENCED,prisoner-proportion,percent,34.5,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R38C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,PROPORTION (%),Legal status,Unsentenced
2022-06-30,ANZSOC_10,PROPORTION,PRIOR_IMPRISONMENT_STATUS,NO_PRIOR_IMPRISONMENT,prisoner-proportion,percent,54.1,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R42C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,PROPORTION (%),Prior imprisonment status,No prior imprisonment
2022-06-30,ANZSOC_10,PROPORTION,PRIOR_IMPRISONMENT_STATUS,PRIOR_IMPRISONMENT,prisoner-proportion,percent,45.8,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R41C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,PROPORTION (%),Prior imprisonment status,Prior imprisonment
2022-06-30,ANZSOC_10,PROPORTION,SEX,FEMALE,prisoner-proportion,percent,10.6,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R31C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,PROPORTION (%),Sex,Females
2022-06-30,ANZSOC_10,PROPORTION,SEX,MALE,prisoner-proportion,percent,89.3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R30C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,PROPORTION (%),Sex,Males
2022-06-30,ANZSOC_10,PROPORTION,TOTAL,TOTAL_PRISONERS,prisoner-proportion,percent,100,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R43C11,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,10 Illicit drug offences,PROPORTION (%),Total prisoners,Total prisoners
2022-06-30,ANZSOC_11,NUMBER,INDIGENOUS_STATUS,INDIGENOUS,prisoner-count,person,166,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R12C12,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,11 Weapons/ explosives,NUMBER,Indigenous status,Aboriginal and Torres Strait Islander
2022-06-30,ANZSOC_11,NUMBER,INDIGENOUS_STATUS,NON_INDIGENOUS,prisoner-count,person,583,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R13C12,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,11 Weapons/ explosives,NUMBER,Indigenous status,Non-Indigenous
2022-06-30,ANZSOC_11,NUMBER,INDIGENOUS_STATUS,UNKNOWN,prisoner-count,person,8,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R14C12,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,11 Weapons/ explosives,NUMBER,Indigenous status,Unknown
2022-06-30,ANZSOC_11,NUMBER,LEGAL_STATUS,SENTENCED,prisoner-count,person,325,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R16C12,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,11 Weapons/ explosives,NUMBER,Legal status,Sentenced
2022-06-30,ANZSOC_11,NUMBER,LEGAL_STATUS,UNSENTENCED,prisoner-count,person,431,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_1,R17C12,sha256:5a88f58c23568bfa17c1eeeae8fea49e8a19fd243b9bbe8eb0e74957eb542bf2,prisoners-in-australia,sha256:16a9d629e092edb48ddb0e2963a66efe039fa7628fa950b85378ed4399bb2b99,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:7a2f6da9f01f9c40d7a4df2aedbd6073545941e50fbac2169fc8c4dab3e53a68,sha256:0afe0136505935f8a448dded15c426646a724237ec1628e157b9a2dc72a8c3ed,human-authored/deterministic-geometry-v1,replay:sha256:41d8e7768551d1c1d50865372270b4c8970fde04f8238def3f44fbeb9ffb337b,11 Weapons/ explosives,NUMBER,Legal status,Unsentenced
