publication_vintage_date,reference_date,principal_offence_id,sex_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sex,raw_observation_period,raw_statistic_basis
2023-06-30,2023-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,FEMALES_29864773,2019_20_b5ba4945,OFFENDER_RATE_bf190e83,published-value,published-unit,1,observed,1,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 38,R41C6,sha256:3bebb3b8541960389795885b58a568bf84b6ed50c803f2d9be5119be202d103b,RecipeV01,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,sha256:30fe8ac5ee1afa54c0c8de931f6ac11ca4bbb2a12c1d42a3dde4668662f0a99a,recorded-crime-offenders,sha256:07efc99a9935e05b41a602fe8d8ab0e705db9256538df681800da6c16e579d49,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:87d3739f2687771fb7a2cb6b24609e0400e65893c9ac587ff986231ea77bd9ad,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,03 Sexual assault and related offences(g),Females,2019-20,Offender rate(b)
2023-06-30,2023-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,FEMALES_29864773,2020_21_1ec8ed0a,NUMBER_a081e07b,published-value,published-unit,137,observed,137,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 38,R41C3,sha256:3bebb3b8541960389795885b58a568bf84b6ed50c803f2d9be5119be202d103b,RecipeV01,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,sha256:30fe8ac5ee1afa54c0c8de931f6ac11ca4bbb2a12c1d42a3dde4668662f0a99a,recorded-crime-offenders,sha256:07efc99a9935e05b41a602fe8d8ab0e705db9256538df681800da6c16e579d49,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:87d3739f2687771fb7a2cb6b24609e0400e65893c9ac587ff986231ea77bd9ad,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,03 Sexual assault and related offences(g),Females,2020-21,Number
2023-06-30,2023-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,FEMALES_29864773,2020_21_1ec8ed0a,OFFENDER_RATE_bf190e83,published-value,published-unit,1.2,observed,1.2,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 38,R41C7,sha256:3bebb3b8541960389795885b58a568bf84b6ed50c803f2d9be5119be202d103b,RecipeV01,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,sha256:30fe8ac5ee1afa54c0c8de931f6ac11ca4bbb2a12c1d42a3dde4668662f0a99a,recorded-crime-offenders,sha256:07efc99a9935e05b41a602fe8d8ab0e705db9256538df681800da6c16e579d49,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:87d3739f2687771fb7a2cb6b24609e0400e65893c9ac587ff986231ea77bd9ad,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,03 Sexual assault and related offences(g),Females,2020-21,Offender rate(b)
2023-06-30,2023-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,FEMALES_29864773,2021_22_98fc83da,NUMBER_a081e07b,published-value,published-unit,137,observed,137,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 38,R41C4,sha256:3bebb3b8541960389795885b58a568bf84b6ed50c803f2d9be5119be202d103b,RecipeV01,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,sha256:30fe8ac5ee1afa54c0c8de931f6ac11ca4bbb2a12c1d42a3dde4668662f0a99a,recorded-crime-offenders,sha256:07efc99a9935e05b41a602fe8d8ab0e705db9256538df681800da6c16e579d49,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:87d3739f2687771fb7a2cb6b24609e0400e65893c9ac587ff986231ea77bd9ad,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,03 Sexual assault and related offences(g),Females,2021-22,Number
2023-06-30,2023-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,FEMALES_29864773,2021_22_98fc83da,OFFENDER_RATE_bf190e83,published-value,published-unit,1.2,observed,1.2,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 38,R41C8,sha256:3bebb3b8541960389795885b58a568bf84b6ed50c803f2d9be5119be202d103b,RecipeV01,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,sha256:30fe8ac5ee1afa54c0c8de931f6ac11ca4bbb2a12c1d42a3dde4668662f0a99a,recorded-crime-offenders,sha256:07efc99a9935e05b41a602fe8d8ab0e705db9256538df681800da6c16e579d49,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:87d3739f2687771fb7a2cb6b24609e0400e65893c9ac587ff986231ea77bd9ad,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,03 Sexual assault and related offences(g),Females,2021-22,Offender rate(b)
2023-06-30,2023-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,FEMALES_29864773,2022_23_819e8237,NUMBER_a081e07b,published-value,published-unit,180,observed,180,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 38,R41C5,sha256:3bebb3b8541960389795885b58a568bf84b6ed50c803f2d9be5119be202d103b,RecipeV01,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,sha256:30fe8ac5ee1afa54c0c8de931f6ac11ca4bbb2a12c1d42a3dde4668662f0a99a,recorded-crime-offenders,sha256:07efc99a9935e05b41a602fe8d8ab0e705db9256538df681800da6c16e579d49,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:87d3739f2687771fb7a2cb6b24609e0400e65893c9ac587ff986231ea77bd9ad,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,03 Sexual assault and related offences(g),Females,2022-23,Number
2023-06-30,2023-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,FEMALES_29864773,2022_23_819e8237,OFFENDER_RATE_bf190e83,published-value,published-unit,1.5,observed,1.5,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 38,R41C9,sha256:3bebb3b8541960389795885b58a568bf84b6ed50c803f2d9be5119be202d103b,RecipeV01,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,sha256:30fe8ac5ee1afa54c0c8de931f6ac11ca4bbb2a12c1d42a3dde4668662f0a99a,recorded-crime-offenders,sha256:07efc99a9935e05b41a602fe8d8ab0e705db9256538df681800da6c16e579d49,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:87d3739f2687771fb7a2cb6b24609e0400e65893c9ac587ff986231ea77bd9ad,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,03 Sexual assault and related offences(g),Females,2022-23,Offender rate(b)
2023-06-30,2023-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,MALES_66d5f994,2019_20_b5ba4945,NUMBER_a081e07b,published-value,published-unit,2358,observed,2358,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 38,R19C2,sha256:3bebb3b8541960389795885b58a568bf84b6ed50c803f2d9be5119be202d103b,RecipeV01,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,sha256:30fe8ac5ee1afa54c0c8de931f6ac11ca4bbb2a12c1d42a3dde4668662f0a99a,recorded-crime-offenders,sha256:07efc99a9935e05b41a602fe8d8ab0e705db9256538df681800da6c16e579d49,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:87d3739f2687771fb7a2cb6b24609e0400e65893c9ac587ff986231ea77bd9ad,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,03 Sexual assault and related offences(g),Males,2019-20,Number
2023-06-30,2023-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,MALES_66d5f994,2019_20_b5ba4945,OFFENDER_RATE_bf190e83,published-value,published-unit,21.4,observed,21.4,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 38,R19C6,sha256:3bebb3b8541960389795885b58a568bf84b6ed50c803f2d9be5119be202d103b,RecipeV01,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,sha256:30fe8ac5ee1afa54c0c8de931f6ac11ca4bbb2a12c1d42a3dde4668662f0a99a,recorded-crime-offenders,sha256:07efc99a9935e05b41a602fe8d8ab0e705db9256538df681800da6c16e579d49,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:87d3739f2687771fb7a2cb6b24609e0400e65893c9ac587ff986231ea77bd9ad,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,03 Sexual assault and related offences(g),Males,2019-20,Offender rate(b)
2023-06-30,2023-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,MALES_66d5f994,2020_21_1ec8ed0a,NUMBER_a081e07b,published-value,published-unit,2769,observed,2769,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 38,R19C3,sha256:3bebb3b8541960389795885b58a568bf84b6ed50c803f2d9be5119be202d103b,RecipeV01,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,sha256:30fe8ac5ee1afa54c0c8de931f6ac11ca4bbb2a12c1d42a3dde4668662f0a99a,recorded-crime-offenders,sha256:07efc99a9935e05b41a602fe8d8ab0e705db9256538df681800da6c16e579d49,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:87d3739f2687771fb7a2cb6b24609e0400e65893c9ac587ff986231ea77bd9ad,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,03 Sexual assault and related offences(g),Males,2020-21,Number
2023-06-30,2023-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,MALES_66d5f994,2020_21_1ec8ed0a,OFFENDER_RATE_bf190e83,published-value,published-unit,24.9,observed,24.9,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 38,R19C7,sha256:3bebb3b8541960389795885b58a568bf84b6ed50c803f2d9be5119be202d103b,RecipeV01,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,sha256:30fe8ac5ee1afa54c0c8de931f6ac11ca4bbb2a12c1d42a3dde4668662f0a99a,recorded-crime-offenders,sha256:07efc99a9935e05b41a602fe8d8ab0e705db9256538df681800da6c16e579d49,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:87d3739f2687771fb7a2cb6b24609e0400e65893c9ac587ff986231ea77bd9ad,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,03 Sexual assault and related offences(g),Males,2020-21,Offender rate(b)
2023-06-30,2023-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,MALES_66d5f994,2021_22_98fc83da,NUMBER_a081e07b,published-value,published-unit,2665,observed,2665,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 38,R19C4,sha256:3bebb3b8541960389795885b58a568bf84b6ed50c803f2d9be5119be202d103b,RecipeV01,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,sha256:30fe8ac5ee1afa54c0c8de931f6ac11ca4bbb2a12c1d42a3dde4668662f0a99a,recorded-crime-offenders,sha256:07efc99a9935e05b41a602fe8d8ab0e705db9256538df681800da6c16e579d49,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:87d3739f2687771fb7a2cb6b24609e0400e65893c9ac587ff986231ea77bd9ad,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,03 Sexual assault and related offences(g),Males,2021-22,Number
2023-06-30,2023-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,MALES_66d5f994,2021_22_98fc83da,OFFENDER_RATE_bf190e83,published-value,published-unit,23.8,observed,23.8,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 38,R19C8,sha256:3bebb3b8541960389795885b58a568bf84b6ed50c803f2d9be5119be202d103b,RecipeV01,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,sha256:30fe8ac5ee1afa54c0c8de931f6ac11ca4bbb2a12c1d42a3dde4668662f0a99a,recorded-crime-offenders,sha256:07efc99a9935e05b41a602fe8d8ab0e705db9256538df681800da6c16e579d49,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:87d3739f2687771fb7a2cb6b24609e0400e65893c9ac587ff986231ea77bd9ad,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,03 Sexual assault and related offences(g),Males,2021-22,Offender rate(b)
2023-06-30,2023-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,MALES_66d5f994,2022_23_819e8237,NUMBER_a081e07b,published-value,published-unit,2821,observed,2821,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 38,R19C5,sha256:3bebb3b8541960389795885b58a568bf84b6ed50c803f2d9be5119be202d103b,RecipeV01,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,sha256:30fe8ac5ee1afa54c0c8de931f6ac11ca4bbb2a12c1d42a3dde4668662f0a99a,recorded-crime-offenders,sha256:07efc99a9935e05b41a602fe8d8ab0e705db9256538df681800da6c16e579d49,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:87d3739f2687771fb7a2cb6b24609e0400e65893c9ac587ff986231ea77bd9ad,sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c7577799fe789d9d1cb93d0e9b4f99ddb35307525c315146d40c4b3f13a3bf19,03 Sexual assault and related offences(g),Males,2022-23,Number
