reference_date,jurisdiction_id,sex_id,security_classification_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_sex,raw_security_classification
2021-06-30,NSW,FEMALE,MEDIUM,prisoner-count,person,177,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R8C3,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NEW SOUTH WALES,Females,Medium
2021-06-30,NSW,FEMALE,MINIMUM,prisoner-count,person,581,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R8C4,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NEW SOUTH WALES,Females,Minimum
2021-06-30,NSW,FEMALE,TOTAL,prisoner-count,person,868,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R8C6,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NEW SOUTH WALES,Females,Total
2021-06-30,NSW,FEMALE,UNCLASSIFIED,prisoner-count,person,101,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R8C5,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NEW SOUTH WALES,Females,Unclassified
2021-06-30,NSW,MALE,MAXIMUM,prisoner-count,person,3674,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R7C2,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NEW SOUTH WALES,Males,Maximum
2021-06-30,NSW,MALE,MEDIUM,prisoner-count,person,3398,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R7C3,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NEW SOUTH WALES,Males,Medium
2021-06-30,NSW,MALE,MINIMUM,prisoner-count,person,4881,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R7C4,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NEW SOUTH WALES,Males,Minimum
2021-06-30,NSW,MALE,TOTAL,prisoner-count,person,12259,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R7C6,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NEW SOUTH WALES,Males,Total
2021-06-30,NSW,MALE,UNCLASSIFIED,prisoner-count,person,308,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R7C5,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NEW SOUTH WALES,Males,Unclassified
2021-06-30,NSW,PERSONS,MAXIMUM,prisoner-count,person,3683,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R9C2,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NEW SOUTH WALES,Persons,Maximum
2021-06-30,NSW,PERSONS,MEDIUM,prisoner-count,person,3574,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R9C3,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NEW SOUTH WALES,Persons,Medium
2021-06-30,NSW,PERSONS,MINIMUM,prisoner-count,person,5456,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R9C4,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NEW SOUTH WALES,Persons,Minimum
2021-06-30,NSW,PERSONS,TOTAL,prisoner-count,person,13126,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R9C6,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NEW SOUTH WALES,Persons,Total
2021-06-30,NSW,PERSONS,UNCLASSIFIED,prisoner-count,person,408,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R9C5,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NEW SOUTH WALES,Persons,Unclassified
2021-06-30,NT,FEMALE,MAXIMUM,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R32C2,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NORTHERN TERRITORY,Females,Maximum
2021-06-30,NT,FEMALE,MEDIUM,prisoner-count,person,47,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R32C3,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NORTHERN TERRITORY,Females,Medium
2021-06-30,NT,FEMALE,MINIMUM,prisoner-count,person,74,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R32C4,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NORTHERN TERRITORY,Females,Minimum
2021-06-30,NT,FEMALE,TOTAL,prisoner-count,person,129,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R32C6,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NORTHERN TERRITORY,Females,Total
2021-06-30,NT,FEMALE,UNCLASSIFIED,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R32C5,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NORTHERN TERRITORY,Females,Unclassified
2021-06-30,NT,MALE,MAXIMUM,prisoner-count,person,77,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R31C2,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NORTHERN TERRITORY,Males,Maximum
2021-06-30,NT,MALE,MEDIUM,prisoner-count,person,491,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R31C3,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NORTHERN TERRITORY,Males,Medium
2021-06-30,NT,MALE,MINIMUM,prisoner-count,person,1106,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R31C4,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NORTHERN TERRITORY,Males,Minimum
2021-06-30,NT,MALE,TOTAL,prisoner-count,person,1676,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R31C6,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NORTHERN TERRITORY,Males,Total
2021-06-30,NT,MALE,UNCLASSIFIED,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R31C5,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NORTHERN TERRITORY,Males,Unclassified
2021-06-30,NT,PERSONS,MAXIMUM,prisoner-count,person,83,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R33C2,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NORTHERN TERRITORY,Persons,Maximum
2021-06-30,NT,PERSONS,MEDIUM,prisoner-count,person,539,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R33C3,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NORTHERN TERRITORY,Persons,Medium
2021-06-30,NT,PERSONS,MINIMUM,prisoner-count,person,1182,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R33C4,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NORTHERN TERRITORY,Persons,Minimum
2021-06-30,NT,PERSONS,TOTAL,prisoner-count,person,1799,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R33C6,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NORTHERN TERRITORY,Persons,Total
2021-06-30,NT,PERSONS,UNCLASSIFIED,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R33C5,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,NORTHERN TERRITORY,Persons,Unclassified
2021-06-30,QLD,FEMALE,MAXIMUM,prisoner-count,person,607,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R16C2,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,QUEENSLAND,Females,Maximum
2021-06-30,QLD,FEMALE,MEDIUM,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R16C3,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,QUEENSLAND,Females,Medium
