publication_vintage_date,reference_date,principal_offence_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_jurisdiction,raw_classification_context
2024-06-30,2024-06-30,10_WEAPONS_AND_EXPLOSIVES_OFFENCES_eac323ea,TAS_71b7c8af,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,458,observed,458,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R17C6,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,10 Weapons and explosives offences,Tas.,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,10_WEAPONS_AND_EXPLOSIVES_OFFENCES_eac323ea,VIC_c5916b82,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,4995,observed,4995,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R17C3,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,10 Weapons and explosives offences,Vic.,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,10_WEAPONS_AND_EXPLOSIVES_OFFENCES_eac323ea,WA_d8689b62,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,1659,observed,1659,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R17C5,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,10 Weapons and explosives offences,WA,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,11_PROPERTY_DAMAGE_cd09ba73,ACT_ee71241e,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,120,observed,120,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R18C8,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,11 Property damage,ACT,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,11_PROPERTY_DAMAGE_cd09ba73,NSW_647faf01,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,3910,observed,3910,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R18C2,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,11 Property damage,NSW,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,11_PROPERTY_DAMAGE_cd09ba73,NT_ff9ec9f7,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,204,observed,204,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R18C7,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,11 Property damage,NT,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,11_PROPERTY_DAMAGE_cd09ba73,QLD_cfd8a309,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,3114,observed,3114,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R18C4,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,11 Property damage,Qld,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,11_PROPERTY_DAMAGE_cd09ba73,TAS_71b7c8af,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,428,observed,428,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R18C6,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,11 Property damage,Tas.,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,11_PROPERTY_DAMAGE_cd09ba73,VIC_c5916b82,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,2910,observed,2910,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R18C3,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,11 Property damage,Vic.,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,11_PROPERTY_DAMAGE_cd09ba73,WA_d8689b62,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,1756,observed,1756,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R18C5,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,11 Property damage,WA,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,ACT_ee71241e,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,278,observed,278,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R19C8,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,"12 Public order, health, and safety offences",ACT,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,NSW_647faf01,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,14371,observed,14371,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R19C2,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,"12 Public order, health, and safety offences",NSW,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,NT_ff9ec9f7,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,2508,observed,2508,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R19C7,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,"12 Public order, health, and safety offences",NT,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,QLD_cfd8a309,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,7042,observed,7042,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R19C4,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,"12 Public order, health, and safety offences",Qld,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,TAS_71b7c8af,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,799,observed,799,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R19C6,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,"12 Public order, health, and safety offences",Tas.,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,VIC_c5916b82,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,2965,observed,2965,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R19C3,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,"12 Public order, health, and safety offences",Vic.,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,WA_d8689b62,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,3341,observed,3341,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R19C5,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,"12 Public order, health, and safety offences",WA,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS_dd2b934d,ACT_ee71241e,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,224,observed,224,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R20C8,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,14 Offences against justice procedures and orders (e),ACT,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS_dd2b934d,NSW_647faf01,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,6054,observed,6054,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R20C2,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,14 Offences against justice procedures and orders (e),NSW,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS_dd2b934d,NT_ff9ec9f7,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,1032,observed,1032,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R20C7,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,14 Offences against justice procedures and orders (e),NT,Principal offence (ANZSOC 2023)(a)
2024-06-30,2024-06-30,14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS_dd2b934d,QLD_cfd8a309,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,11639,observed,11639,sha256:b9d9d841856feb7d173280f9c204179054b1366cca827825ed65c50431bd5e9a,Table 1,R20C4,sha256:b62dbf7ad3a033ff497e7f9bc1247b45ca2e30548306765275e15cca4d7a4904,RecipeV01,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,sha256:b6accf1765b5e7a9aa397cb2de330eac3653b8705fd0b8563ea72a2aedc0b8e2,recorded-crime-offenders,sha256:d8677c49ea4156c8725b2a0ced467f51121a8bb3eadb0268cea33ff445af0c31,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:6f446e079cffd01f75f8ca53ca523d1c81dc7b40900e690f4305524d8de4aa18,sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:5fd35274cc9ae4c35a37418fcc35b48e15b391fc38e69f975486e44605467a62,14 Offences against justice procedures and orders (e),Qld,Principal offence (ANZSOC 2023)(a)
