publication_vintage_date,reference_date,times_proceeded_id,age_group_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_times_proceeded,raw_age_group,raw_jurisdiction,raw_statistic_basis
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R34C2,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,10–11 years,Northern Territory(b),Number
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,125,observed,125,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R19C2,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,10–11 years,Queensland,Number
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,QUEENSLAND_8f0791ed,PROPORTION_13745b70,published-value,published-unit,38.3,observed,38.3,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R19C7,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,10–11 years,Queensland,Proportion (%)
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,23,observed,23,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R24C2,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,10–11 years,South Australia,Number
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,SOUTH_AUSTRALIA_0abd141a,PROPORTION_13745b70,published-value,published-unit,41.8,observed,41.8,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R24C7,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,10–11 years,South Australia,Proportion (%)
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,6,observed,6,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R29C2,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,10–11 years,Tasmania,Number
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,TASMANIA_412e51e6,PROPORTION_13745b70,published-value,published-unit,19.4,observed,19.4,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R29C7,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,10–11 years,Tasmania,Proportion (%)
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,46,observed,46,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R14C2,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,10–11 years,Victoria,Number
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,VICTORIA_8abba993,PROPORTION_13745b70,published-value,published-unit,28.9,observed,28.9,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R14C7,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,10–11 years,Victoria,Proportion (%)
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,27,observed,27,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R39C3,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,12–13 years,Australian Capital Territory(b),Number
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,PROPORTION_13745b70,published-value,published-unit,43.5,observed,43.5,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R39C8,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,12–13 years,Australian Capital Territory(b),Proportion (%)
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,736,observed,736,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R9C3,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,12–13 years,New South Wales,Number
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,NEW_SOUTH_WALES_92f089b8,PROPORTION_13745b70,published-value,published-unit,33.9,observed,33.9,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R9C8,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,12–13 years,New South Wales,Proportion (%)
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,62,observed,62,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R34C3,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,12–13 years,Northern Territory(b),Number
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,NORTHERN_TERRITORY_a1d418fe,PROPORTION_13745b70,published-value,published-unit,35.4,observed,35.4,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R34C8,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,12–13 years,Northern Territory(b),Proportion (%)
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,735,observed,735,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R19C3,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,12–13 years,Queensland,Number
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,QUEENSLAND_8f0791ed,PROPORTION_13745b70,published-value,published-unit,38.2,observed,38.2,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R19C8,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,12–13 years,Queensland,Proportion (%)
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,115,observed,115,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R24C3,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,12–13 years,South Australia,Number
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,SOUTH_AUSTRALIA_0abd141a,PROPORTION_13745b70,published-value,published-unit,41.1,observed,41.1,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R24C8,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,12–13 years,South Australia,Proportion (%)
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,67,observed,67,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R29C3,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,12–13 years,Tasmania,Number
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,TASMANIA_412e51e6,PROPORTION_13745b70,published-value,published-unit,38.3,observed,38.3,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R29C8,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,12–13 years,Tasmania,Proportion (%)
2024-06-30,2024-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,338,observed,338,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 25,R14C3,sha256:de92f5ef3243b9583facc27b047f5d1b19c3a6be7ca20fca73a0f28535ea2190,RecipeV01,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,sha256:002ae3f247cbc45c6cdf32fb0ce862c7ad1e63d2531ae2af022911050c386a71,recorded-crime-offenders,sha256:aac9f0749ee94831f555e6b24bdff8d1ad539cd1e399f1de100d0c13cd96a507,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:558dfbafa3f6d6684e6822064fc5feca04de0e8266d105abd634c0437785ff3e,sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:cb8d32cc350558cfadfcb8581ff0f4e341395e0155faef82c5a517b959db58b8,2 or more,12–13 years,Victoria,Number
