publication_vintage_date,reference_date,age_group_id,observation_period_id,sex_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_observation_period,raw_sex,raw_statistic_basis
2023-06-30,2022-06-30,AGE_25_29,2022-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,2820.1,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R55C30,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,25–29 years,2021–22,Persons(c),Offender rate(a)
2023-06-30,2022-06-30,AGE_30_34,2022-06-30,FEMALE,COUNT,offender-count,person,11563,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R36C15,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,30–34 years,2021–22,Females,Number
2023-06-30,2022-06-30,AGE_30_34,2022-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,1206.7,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R36C30,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,30–34 years,2021–22,Females,Offender rate(a)
2023-06-30,2022-06-30,AGE_30_34,2022-06-30,MALE,COUNT,offender-count,person,35037,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R16C15,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,30–34 years,2021–22,Males,Number
2023-06-30,2022-06-30,AGE_30_34,2022-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,3734.3,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R16C30,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,30–34 years,2021–22,Males,Offender rate(a)
2023-06-30,2022-06-30,AGE_30_34,2022-06-30,PERSONS,COUNT,offender-count,person,46650,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R56C15,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,30–34 years,2021–22,Persons(c),Number
2023-06-30,2022-06-30,AGE_30_34,2022-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,2459.8,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R56C30,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,30–34 years,2021–22,Persons(c),Offender rate(a)
2023-06-30,2022-06-30,AGE_35_39,2022-06-30,FEMALE,COUNT,offender-count,person,10422,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R37C15,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,35–39 years,2021–22,Females,Number
2023-06-30,2022-06-30,AGE_35_39,2022-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,1104.3,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R37C30,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,35–39 years,2021–22,Females,Offender rate(a)
2023-06-30,2022-06-30,AGE_35_39,2022-06-30,MALE,COUNT,offender-count,person,31873,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R17C15,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,35–39 years,2021–22,Males,Number
2023-06-30,2022-06-30,AGE_35_39,2022-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,3423.3,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R17C30,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,35–39 years,2021–22,Males,Offender rate(a)
2023-06-30,2022-06-30,AGE_35_39,2022-06-30,PERSONS,COUNT,offender-count,person,42338,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R57C15,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,35–39 years,2021–22,Persons(c),Number
2023-06-30,2022-06-30,AGE_35_39,2022-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,2258.2,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R57C30,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,35–39 years,2021–22,Persons(c),Offender rate(a)
2023-06-30,2022-06-30,AGE_40_44,2022-06-30,FEMALE,COUNT,offender-count,person,8485,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R38C15,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,40–44 years,2021–22,Females,Number
2023-06-30,2022-06-30,AGE_40_44,2022-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,999.2,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R38C30,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,40–44 years,2021–22,Females,Offender rate(a)
2023-06-30,2022-06-30,AGE_40_44,2022-06-30,MALE,COUNT,offender-count,person,26957,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R18C15,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,40–44 years,2021–22,Males,Number
2023-06-30,2022-06-30,AGE_40_44,2022-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,3259.6,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R18C30,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,40–44 years,2021–22,Males,Offender rate(a)
2023-06-30,2022-06-30,AGE_40_44,2022-06-30,PERSONS,COUNT,offender-count,person,35470,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R58C15,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,40–44 years,2021–22,Persons(c),Number
2023-06-30,2022-06-30,AGE_40_44,2022-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,2116.1,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R58C30,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,40–44 years,2021–22,Persons(c),Offender rate(a)
2023-06-30,2022-06-30,AGE_45_49,2022-06-30,FEMALE,COUNT,offender-count,person,6596,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R39C15,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,45–49 years,2021–22,Females,Number
2023-06-30,2022-06-30,AGE_45_49,2022-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,799.5,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R39C30,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,45–49 years,2021–22,Females,Offender rate(a)
2023-06-30,2022-06-30,AGE_45_49,2022-06-30,MALE,COUNT,offender-count,person,20981,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R19C15,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,45–49 years,2021–22,Males,Number
2023-06-30,2022-06-30,AGE_45_49,2022-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,2592.8,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R19C30,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,45–49 years,2021–22,Males,Offender rate(a)
2023-06-30,2022-06-30,AGE_45_49,2022-06-30,PERSONS,COUNT,offender-count,person,27602,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R59C15,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,45–49 years,2021–22,Persons(c),Number
2023-06-30,2022-06-30,AGE_45_49,2022-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,1689,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R59C30,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,45–49 years,2021–22,Persons(c),Offender rate(a)
2023-06-30,2022-06-30,AGE_50_54,2022-06-30,FEMALE,COUNT,offender-count,person,4742,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R40C15,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,50–54 years,2021–22,Females,Number
2023-06-30,2022-06-30,AGE_50_54,2022-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,572.8,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R40C30,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,50–54 years,2021–22,Females,Offender rate(a)
2023-06-30,2022-06-30,AGE_50_54,2022-06-30,MALE,COUNT,offender-count,person,15378,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R20C15,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,50–54 years,2021–22,Males,Number
