reference_date,jurisdiction_id,indigenous_status_id,sex_id,legal_status_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_indigenous_status,raw_sex,raw_legal_status
2021-06-30,TAS,INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,5,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R13C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Unsentenced
2021-06-30,TAS,INDIGENOUS,MALE,SENTENCED,prisoner-count,person,74,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R8C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Sentenced
2021-06-30,TAS,INDIGENOUS,MALE,TOTAL,prisoner-count,person,127,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R10C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Total
2021-06-30,TAS,INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,53,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R9C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Unsentenced
2021-06-30,TAS,INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,88,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R16C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Sentenced
2021-06-30,TAS,INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,152,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R18C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Total
2021-06-30,TAS,INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,61,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R17C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Unsentenced
2021-06-30,TAS,NON_INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,26,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R25C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,NON-INDIGENOUS,Females,Sentenced
2021-06-30,TAS,NON_INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,37,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R27C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,NON-INDIGENOUS,Females,Total
2021-06-30,TAS,NON_INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,7,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R26C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,NON-INDIGENOUS,Females,Unsentenced
2021-06-30,TAS,NON_INDIGENOUS,MALE,SENTENCED,prisoner-count,person,329,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R21C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,NON-INDIGENOUS,Males,Sentenced
2021-06-30,TAS,NON_INDIGENOUS,MALE,TOTAL,prisoner-count,person,455,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R23C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,NON-INDIGENOUS,Males,Total
2021-06-30,TAS,NON_INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,124,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R22C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,NON-INDIGENOUS,Males,Unsentenced
2021-06-30,TAS,NON_INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,354,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R29C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,NON-INDIGENOUS,Persons,Sentenced
2021-06-30,TAS,NON_INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,491,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R31C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,NON-INDIGENOUS,Persons,Total
2021-06-30,TAS,NON_INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,134,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R30C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,NON-INDIGENOUS,Persons,Unsentenced
2021-06-30,TAS,TOTAL,FEMALE,SENTENCED,prisoner-count,person,39,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R38C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,TOTAL,Females,Sentenced
2021-06-30,TAS,TOTAL,FEMALE,TOTAL,prisoner-count,person,54,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R40C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,TOTAL,Females,Total
2021-06-30,TAS,TOTAL,FEMALE,UNSENTENCED,prisoner-count,person,19,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R39C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,TOTAL,Females,Unsentenced
2021-06-30,TAS,TOTAL,MALE,SENTENCED,prisoner-count,person,399,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R34C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,TOTAL,Males,Sentenced
2021-06-30,TAS,TOTAL,MALE,TOTAL,prisoner-count,person,587,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R36C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,TOTAL,Males,Total
2021-06-30,TAS,TOTAL,MALE,UNSENTENCED,prisoner-count,person,180,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R35C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,TOTAL,Males,Unsentenced
2021-06-30,TAS,TOTAL,PERSONS,SENTENCED,prisoner-count,person,441,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R42C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,TOTAL,Persons,Sentenced
2021-06-30,TAS,TOTAL,PERSONS,TOTAL,prisoner-count,person,642,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R44C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,TOTAL,Persons,Total
2021-06-30,TAS,TOTAL,PERSONS,UNSENTENCED,prisoner-count,person,195,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R43C7,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Tas.,TOTAL,Persons,Unsentenced
2021-06-30,VIC,INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,17,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R12C3,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Vic.,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Sentenced
2021-06-30,VIC,INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,46,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R14C3,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Vic.,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Total
2021-06-30,VIC,INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,24,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R13C3,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Vic.,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Unsentenced
2021-06-30,VIC,INDIGENOUS,MALE,SENTENCED,prisoner-count,person,368,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R8C3,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Vic.,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Sentenced
