publication_vintage_date,reference_date,principal_offence_id,sentence_statistic_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sentence_statistic
2024-06-30,2024-06-30,ANZSOC_2011_0823_THEFT_FROM_RETAIL_PREMISES,SENTENCE_JUVENILE_DETENTION,defendant-count,person,0,observed,0,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R25C2,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,0823 Theft from retail premises(e),Juvenile detention
2024-06-30,2024-06-30,ANZSOC_2011_0823_THEFT_FROM_RETAIL_PREMISES,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,28,observed,28,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R25C6,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,0823 Theft from retail premises(e), Moderate penalty in the community
2024-06-30,2024-06-30,ANZSOC_2011_0823_THEFT_FROM_RETAIL_PREMISES,SENTENCE_NOMINAL_PENALTY,defendant-count,person,268,observed,268,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R25C10,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,0823 Theft from retail premises(e),Nominal penalty
2024-06-30,2024-06-30,ANZSOC_2011_0823_THEFT_FROM_RETAIL_PREMISES,SENTENCE_OTHER,defendant-count,person,26,observed,26,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R25C11,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,0823 Theft from retail premises(e),Other(a)
2024-06-30,2024-06-30,ANZSOC_2011_0823_THEFT_FROM_RETAIL_PREMISES,SENTENCE_TOTAL,defendant-count,person,542,observed,542,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R25C12,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,0823 Theft from retail premises(e),Total(b)
2024-06-30,2024-06-30,ANZSOC_2011_082_THEFT_EXCEPT_MOTOR_VEHICLES,SENTENCE_COMMUNITY_SERVICE_WORK,defendant-count,person,63,observed,63,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R24C5,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,082 Theft (except motor vehicles),Community service / work
2024-06-30,2024-06-30,ANZSOC_2011_082_THEFT_EXCEPT_MOTOR_VEHICLES,SENTENCE_CONFERENCE_OR_DIVERSION_PROGRAM,defendant-count,person,593,observed,593,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R24C9,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,082 Theft (except motor vehicles),Conference or diversion program
2024-06-30,2024-06-30,ANZSOC_2011_082_THEFT_EXCEPT_MOTOR_VEHICLES,SENTENCE_FINES,defendant-count,person,52,observed,52,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R24C7,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,082 Theft (except motor vehicles),Fines
2024-06-30,2024-06-30,ANZSOC_2011_082_THEFT_EXCEPT_MOTOR_VEHICLES,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,defendant-count,person,3,observed,3,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R24C4,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,082 Theft (except motor vehicles),Fully suspended juvenile sentence
2024-06-30,2024-06-30,ANZSOC_2011_082_THEFT_EXCEPT_MOTOR_VEHICLES,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,defendant-count,person,250,observed,250,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R24C8,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,082 Theft (except motor vehicles),Good behaviour (incl. bonds)
2024-06-30,2024-06-30,ANZSOC_2011_082_THEFT_EXCEPT_MOTOR_VEHICLES,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,8,observed,8,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R24C3,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,082 Theft (except motor vehicles),Intensive penalty in the community
2024-06-30,2024-06-30,ANZSOC_2011_082_THEFT_EXCEPT_MOTOR_VEHICLES,SENTENCE_JUVENILE_DETENTION,defendant-count,person,12,observed,12,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R24C2,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,082 Theft (except motor vehicles),Juvenile detention
2024-06-30,2024-06-30,ANZSOC_2011_082_THEFT_EXCEPT_MOTOR_VEHICLES,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,108,observed,108,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R24C6,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,082 Theft (except motor vehicles), Moderate penalty in the community
2024-06-30,2024-06-30,ANZSOC_2011_082_THEFT_EXCEPT_MOTOR_VEHICLES,SENTENCE_NOMINAL_PENALTY,defendant-count,person,800,observed,800,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R24C10,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,082 Theft (except motor vehicles),Nominal penalty
2024-06-30,2024-06-30,ANZSOC_2011_082_THEFT_EXCEPT_MOTOR_VEHICLES,SENTENCE_OTHER,defendant-count,person,35,observed,35,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R24C11,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,082 Theft (except motor vehicles),Other(a)
2024-06-30,2024-06-30,ANZSOC_2011_082_THEFT_EXCEPT_MOTOR_VEHICLES,SENTENCE_TOTAL,defendant-count,person,1929,observed,1929,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R24C12,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,082 Theft (except motor vehicles),Total(b)
2024-06-30,2024-06-30,ANZSOC_2011_083_RECEIVE_OR_HANDLE_PROCEEDS_OF_CRIME,SENTENCE_COMMUNITY_SERVICE_WORK,defendant-count,person,4,observed,4,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R26C5,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,083 Receive or handle proceeds of crime,Community service / work
2024-06-30,2024-06-30,ANZSOC_2011_083_RECEIVE_OR_HANDLE_PROCEEDS_OF_CRIME,SENTENCE_CONFERENCE_OR_DIVERSION_PROGRAM,defendant-count,person,45,observed,45,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R26C9,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,083 Receive or handle proceeds of crime,Conference or diversion program
2024-06-30,2024-06-30,ANZSOC_2011_083_RECEIVE_OR_HANDLE_PROCEEDS_OF_CRIME,SENTENCE_FINES,defendant-count,person,7,observed,7,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R26C7,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,083 Receive or handle proceeds of crime,Fines
2024-06-30,2024-06-30,ANZSOC_2011_083_RECEIVE_OR_HANDLE_PROCEEDS_OF_CRIME,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,defendant-count,person,0,observed,0,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R26C4,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,083 Receive or handle proceeds of crime,Fully suspended juvenile sentence
2024-06-30,2024-06-30,ANZSOC_2011_083_RECEIVE_OR_HANDLE_PROCEEDS_OF_CRIME,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,defendant-count,person,24,observed,24,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R26C8,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,083 Receive or handle proceeds of crime,Good behaviour (incl. bonds)
2024-06-30,2024-06-30,ANZSOC_2011_083_RECEIVE_OR_HANDLE_PROCEEDS_OF_CRIME,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,0,observed,0,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R26C3,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,083 Receive or handle proceeds of crime,Intensive penalty in the community
2024-06-30,2024-06-30,ANZSOC_2011_083_RECEIVE_OR_HANDLE_PROCEEDS_OF_CRIME,SENTENCE_JUVENILE_DETENTION,defendant-count,person,0,observed,0,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R26C2,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,083 Receive or handle proceeds of crime,Juvenile detention
2024-06-30,2024-06-30,ANZSOC_2011_083_RECEIVE_OR_HANDLE_PROCEEDS_OF_CRIME,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,17,observed,17,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R26C6,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,083 Receive or handle proceeds of crime, Moderate penalty in the community
2024-06-30,2024-06-30,ANZSOC_2011_083_RECEIVE_OR_HANDLE_PROCEEDS_OF_CRIME,SENTENCE_NOMINAL_PENALTY,defendant-count,person,92,observed,92,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R26C10,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,083 Receive or handle proceeds of crime,Nominal penalty
2024-06-30,2024-06-30,ANZSOC_2011_083_RECEIVE_OR_HANDLE_PROCEEDS_OF_CRIME,SENTENCE_OTHER,defendant-count,person,9,observed,9,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R26C11,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,083 Receive or handle proceeds of crime,Other(a)
2024-06-30,2024-06-30,ANZSOC_2011_083_RECEIVE_OR_HANDLE_PROCEEDS_OF_CRIME,SENTENCE_TOTAL,defendant-count,person,205,observed,205,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 84,R26C12,sha256:149bd2abad147acc7d8950ddf40a30fb76721fb0012522c15134c7ad8e248aec,criminal-courts-australia,sha256:28df738b489b764f363ba78ff132b094fcdcea3eb860d07190ddb46a37edadec,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:ca929ca1a41f4a63d6ae2e7451d16b9292c596705e45c71589c605b5ab657e13,sha256:7106d8485c9a6080072fea89ec85742f190a0ef048bc1c03a7543199abfab513,human-authored/deterministic-map-v1,replay:sha256:be49299ff165ba1adc845ce3f2e9a08c269030a7960286cb84399d0979274d74,083 Receive or handle proceeds of crime,Total(b)
