publication_vintage_date,reference_date,jurisdiction_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_observation_period,raw_statistic_basis
2024-06-30,2024-06-30,NORTHERN_TERRITORY_a1d418fe,2022_23_819e8237,NUMBER_a081e07b,published-value,published-unit,1806,observed,1806,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R13C8,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,Northern Territory(f)(g),2022-23,Number
2024-06-30,2024-06-30,NORTHERN_TERRITORY_a1d418fe,2023_24_cb6f8507,NUMBER_a081e07b,published-value,published-unit,1586,observed,1586,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R13C9,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,Northern Territory(f)(g),2023-24,Number
2024-06-30,2024-06-30,QUEENSLAND_8f0791ed,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R9C2,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,Queensland(b)(c),2016–17,Number
2024-06-30,2024-06-30,QUEENSLAND_8f0791ed,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R9C3,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,Queensland(b)(c),2017–18,Number
2024-06-30,2024-06-30,QUEENSLAND_8f0791ed,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,10755,observed,10755,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R9C4,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,Queensland(b)(c),2018–19,Number
2024-06-30,2024-06-30,QUEENSLAND_8f0791ed,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,11669,observed,11669,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R9C5,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,Queensland(b)(c),2019–20,Number
2024-06-30,2024-06-30,QUEENSLAND_8f0791ed,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,13284,observed,13284,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R9C6,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,Queensland(b)(c),2020–21,Number
2024-06-30,2024-06-30,QUEENSLAND_8f0791ed,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,14488,observed,14488,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R9C7,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,Queensland(b)(c),2021–22,Number
2024-06-30,2024-06-30,QUEENSLAND_8f0791ed,2022_23_819e8237,NUMBER_a081e07b,published-value,published-unit,16409,observed,16409,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R9C8,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,Queensland(b)(c),2022-23,Number
2024-06-30,2024-06-30,QUEENSLAND_8f0791ed,2023_24_cb6f8507,NUMBER_a081e07b,published-value,published-unit,16091,observed,16091,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R9C9,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,Queensland(b)(c),2023-24,Number
2024-06-30,2024-06-30,SOUTH_AUSTRALIA_0abd141a,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R10C2,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,South Australia(d),2016–17,Number
2024-06-30,2024-06-30,SOUTH_AUSTRALIA_0abd141a,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R10C3,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,South Australia(d),2017–18,Number
2024-06-30,2024-06-30,SOUTH_AUSTRALIA_0abd141a,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R10C4,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,South Australia(d),2018–19,Number
2024-06-30,2024-06-30,SOUTH_AUSTRALIA_0abd141a,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,1774,observed,1774,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R10C5,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,South Australia(d),2019–20,Number
2024-06-30,2024-06-30,SOUTH_AUSTRALIA_0abd141a,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,1840,observed,1840,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R10C6,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,South Australia(d),2020–21,Number
2024-06-30,2024-06-30,SOUTH_AUSTRALIA_0abd141a,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,1645,observed,1645,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R10C7,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,South Australia(d),2021–22,Number
2024-06-30,2024-06-30,SOUTH_AUSTRALIA_0abd141a,2022_23_819e8237,NUMBER_a081e07b,published-value,published-unit,1705,observed,1705,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R10C8,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,South Australia(d),2022-23,Number
2024-06-30,2024-06-30,SOUTH_AUSTRALIA_0abd141a,2023_24_cb6f8507,NUMBER_a081e07b,published-value,published-unit,1789,observed,1789,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R10C9,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,South Australia(d),2023-24,Number
2024-06-30,2024-06-30,TASMANIA_412e51e6,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,707,observed,707,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R12C2,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,Tasmania(e),2016–17,Number
2024-06-30,2024-06-30,TASMANIA_412e51e6,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,742,observed,742,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R12C3,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,Tasmania(e),2017–18,Number
2024-06-30,2024-06-30,TASMANIA_412e51e6,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,734,observed,734,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R12C4,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,Tasmania(e),2018–19,Number
2024-06-30,2024-06-30,TASMANIA_412e51e6,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,741,observed,741,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R12C5,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,Tasmania(e),2019–20,Number
2024-06-30,2024-06-30,TASMANIA_412e51e6,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,818,observed,818,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 46,R12C6,sha256:4ce942ca503cab96a0855b43ea2d0c1cffcbd33d9e47fcf0aef49f61fbda4c8d,RecipeV01,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,sha256:fbdda7098eadeae65ec34dfb567d1a9049cc630864d748b48698c7f76d8f7db0,recorded-crime-offenders,sha256:6cea737b89ccdf86271aebacbfc39b6020f905e287089043708f92450ee2eb5e,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:b879d94f4d3e4bb75e6b7f55052002613132a6877cb2deaaf1ea55a1479b61bd,sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:bfaa38f26edaaba726f161138e1152cb47aa9f998ab719c4bcdaf70fdfb94c07,Tasmania(e),2020–21,Number
