reference_date,jurisdiction_id,indigenous_status_id,expected_time_to_serve_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_indigenous_status,raw_expected_time_to_serve
2023-06-30,QLD,TOTAL,TOTAL,prisoner-count,person,6488,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R50C4,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,Qld,TOTAL,Total
2023-06-30,QLD,TOTAL,UNDER_3_MONTHS,prisoner-count,person,327,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R39C4,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,Qld,TOTAL,Under 3 months
2023-06-30,QLD,TOTAL,YEARS_10_TO_UNDER_15,prisoner-count,person,159,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R45C4,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,Qld,TOTAL,10 & under 15 years
2023-06-30,QLD,TOTAL,YEARS_15_TO_UNDER_20,prisoner-count,person,24,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R46C4,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,Qld,TOTAL,15 & under 20 years
2023-06-30,QLD,TOTAL,YEARS_1_TO_UNDER_2,prisoner-count,person,1593,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R42C4,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,Qld,TOTAL,1 & under 2 years
2023-06-30,QLD,TOTAL,YEARS_20_PLUS,prisoner-count,person,3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R47C4,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,Qld,TOTAL,20 years & over
2023-06-30,QLD,TOTAL,YEARS_2_TO_UNDER_5,prisoner-count,person,1332,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R43C4,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,Qld,TOTAL,2 & under 5 years
2023-06-30,QLD,TOTAL,YEARS_5_TO_UNDER_10,prisoner-count,person,683,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R44C4,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,Qld,TOTAL,5 & under 10 years
2023-06-30,SA,INDIGENOUS,LIFE,prisoner-count,person,0,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R16C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,Life
2023-06-30,SA,INDIGENOUS,MEAN,mean-years,year,5.1,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R20C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,Mean (years)
2023-06-30,SA,INDIGENOUS,MEDIAN,median-years,year,2.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R21C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,Median (years)
2023-06-30,SA,INDIGENOUS,MONTHS_3_TO_UNDER_6,prisoner-count,person,22,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R8C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,3 & under 6 months
2023-06-30,SA,INDIGENOUS,MONTHS_6_TO_UNDER_12,prisoner-count,person,37,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R9C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,6 & under 12 months
2023-06-30,SA,INDIGENOUS,OTHER,prisoner-count,person,3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R17C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,Other
2023-06-30,SA,INDIGENOUS,TOTAL,prisoner-count,person,319,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R18C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,Total
2023-06-30,SA,INDIGENOUS,UNDER_3_MONTHS,prisoner-count,person,11,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R7C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,Under 3 months
2023-06-30,SA,INDIGENOUS,YEARS_10_TO_UNDER_15,prisoner-count,person,18,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R13C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,10 & under 15 years
2023-06-30,SA,INDIGENOUS,YEARS_15_TO_UNDER_20,prisoner-count,person,11,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R14C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,15 & under 20 years
2023-06-30,SA,INDIGENOUS,YEARS_1_TO_UNDER_2,prisoner-count,person,55,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R10C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,1 & under 2 years
2023-06-30,SA,INDIGENOUS,YEARS_20_PLUS,prisoner-count,person,18,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R15C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,20 years & over
2023-06-30,SA,INDIGENOUS,YEARS_2_TO_UNDER_5,prisoner-count,person,97,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R11C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,2 & under 5 years
2023-06-30,SA,INDIGENOUS,YEARS_5_TO_UNDER_10,prisoner-count,person,52,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R12C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,ABORIGINAL AND TORRES STRAIT ISLANDER,5 & under 10 years
2023-06-30,SA,NON_INDIGENOUS,LIFE,prisoner-count,person,3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R32C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,NON-INDIGENOUS,Life
2023-06-30,SA,NON_INDIGENOUS,MEAN,mean-years,year,6.6,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R36C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,NON-INDIGENOUS,Mean (years)
2023-06-30,SA,NON_INDIGENOUS,MEDIAN,median-years,year,4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R37C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,NON-INDIGENOUS,Median (years)
2023-06-30,SA,NON_INDIGENOUS,MONTHS_3_TO_UNDER_6,prisoner-count,person,52,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R24C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,NON-INDIGENOUS,3 & under 6 months
2023-06-30,SA,NON_INDIGENOUS,MONTHS_6_TO_UNDER_12,prisoner-count,person,105,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R25C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,NON-INDIGENOUS,6 & under 12 months
2023-06-30,SA,NON_INDIGENOUS,OTHER,prisoner-count,person,5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R33C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,NON-INDIGENOUS,Other
2023-06-30,SA,NON_INDIGENOUS,TOTAL,prisoner-count,person,1343,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R34C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,NON-INDIGENOUS,Total
2023-06-30,SA,NON_INDIGENOUS,UNDER_3_MONTHS,prisoner-count,person,25,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_28,R23C5,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:fa8635ccc7dd8867a0ca59806d9a269dc5131169fca72398f2d3aae81859f310,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:60cb0c770c7c5b373de731a5e810850aa524d90f8f8dc954ea6ce6c05ceb29f2,sha256:4114715e1187c793d073bd06dc1d2621e1121158b8d0a64db86cc10bc1b883eb,human-authored-adjacent-year-semantic-map,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,SA,NON-INDIGENOUS,Under 3 months
