reference_date,most_serious_offence_id,indigenous_status_id,expected_time_to_serve_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_offence,raw_indigenous_status,raw_expected_time_to_serve
2024-06-30,09_FRAUD_DECEPTION_82cf4169,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,LIFE_0c23e313,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R15C11,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Aboriginal and Torres Strait Islander,Life
2024-06-30,09_FRAUD_DECEPTION_82cf4169,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEAN_YEARS_6cb1f395,published-value,published-unit,1.1,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R15C15,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Aboriginal and Torres Strait Islander,Mean (years)
2024-06-30,09_FRAUD_DECEPTION_82cf4169,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEDIAN_YEARS_51edc4af,published-value,published-unit,0.8,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R15C16,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Aboriginal and Torres Strait Islander,Median (years)
2024-06-30,09_FRAUD_DECEPTION_82cf4169,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,OTHER_1c55d9b8,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R15C12,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Aboriginal and Torres Strait Islander,Other
2024-06-30,09_FRAUD_DECEPTION_82cf4169,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,TOTAL_1d7c16e5,published-value,published-unit,0.6,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R15C14,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Aboriginal and Torres Strait Islander,Total (%)
2024-06-30,09_FRAUD_DECEPTION_82cf4169,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,TOTAL_ab2882c8,published-value,published-unit,54,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R15C13,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Aboriginal and Torres Strait Islander,Total
2024-06-30,09_FRAUD_DECEPTION_82cf4169,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,UNDER_3_MONTHS_51315264,published-value,published-unit,4,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R15C2,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Aboriginal and Torres Strait Islander,Under 3 months
2024-06-30,09_FRAUD_DECEPTION_82cf4169,NON_INDIGENOUS_2f231fea,10_TO_UNDER_15_YEARS_128cc285,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R33C8,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Non-Indigenous,10 to under 15 years
2024-06-30,09_FRAUD_DECEPTION_82cf4169,NON_INDIGENOUS_2f231fea,15_TO_UNDER_20_YEARS_d711a388,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R33C9,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Non-Indigenous,15 to under 20 years
2024-06-30,09_FRAUD_DECEPTION_82cf4169,NON_INDIGENOUS_2f231fea,1_TO_UNDER_2_YEARS_50ec4c59,published-value,published-unit,99,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R33C5,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Non-Indigenous,1 to under 2 years
2024-06-30,09_FRAUD_DECEPTION_82cf4169,NON_INDIGENOUS_2f231fea,20_YEARS_OVER_d9ed9a94,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R33C10,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Non-Indigenous,20 years & over
2024-06-30,09_FRAUD_DECEPTION_82cf4169,NON_INDIGENOUS_2f231fea,2_TO_UNDER_5_YEARS_54118536,published-value,published-unit,90,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R33C6,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Non-Indigenous,2 to under 5 years
2024-06-30,09_FRAUD_DECEPTION_82cf4169,NON_INDIGENOUS_2f231fea,3_TO_UNDER_6_MONTHS_bf1c800b,published-value,published-unit,30,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R33C3,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Non-Indigenous,3 to under 6 months
2024-06-30,09_FRAUD_DECEPTION_82cf4169,NON_INDIGENOUS_2f231fea,5_TO_UNDER_10_YEARS_a36098d5,published-value,published-unit,37,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R33C7,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Non-Indigenous,5 to under 10 years
2024-06-30,09_FRAUD_DECEPTION_82cf4169,NON_INDIGENOUS_2f231fea,6_TO_UNDER_12_MONTHS_8b05dfb4,published-value,published-unit,56,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R33C4,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Non-Indigenous,6 to under 12 months
2024-06-30,09_FRAUD_DECEPTION_82cf4169,NON_INDIGENOUS_2f231fea,LIFE_0c23e313,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R33C11,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Non-Indigenous,Life
2024-06-30,09_FRAUD_DECEPTION_82cf4169,NON_INDIGENOUS_2f231fea,MEAN_YEARS_6cb1f395,published-value,published-unit,2.3,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R33C15,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Non-Indigenous,Mean (years)
2024-06-30,09_FRAUD_DECEPTION_82cf4169,NON_INDIGENOUS_2f231fea,MEDIAN_YEARS_51edc4af,published-value,published-unit,1.6,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R33C16,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Non-Indigenous,Median (years)
2024-06-30,09_FRAUD_DECEPTION_82cf4169,NON_INDIGENOUS_2f231fea,OTHER_1c55d9b8,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R33C12,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Non-Indigenous,Other
2024-06-30,09_FRAUD_DECEPTION_82cf4169,NON_INDIGENOUS_2f231fea,TOTAL_1d7c16e5,published-value,published-unit,1.8,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R33C14,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Non-Indigenous,Total (%)
2024-06-30,09_FRAUD_DECEPTION_82cf4169,NON_INDIGENOUS_2f231fea,TOTAL_ab2882c8,published-value,published-unit,318,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R33C13,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Non-Indigenous,Total
2024-06-30,09_FRAUD_DECEPTION_82cf4169,NON_INDIGENOUS_2f231fea,UNDER_3_MONTHS_51315264,published-value,published-unit,7,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R33C2,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Non-Indigenous,Under 3 months
2024-06-30,09_FRAUD_DECEPTION_82cf4169,TOTAL_ab2882c8,10_TO_UNDER_15_YEARS_128cc285,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R51C8,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Total,10 to under 15 years
2024-06-30,09_FRAUD_DECEPTION_82cf4169,TOTAL_ab2882c8,15_TO_UNDER_20_YEARS_d711a388,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R51C9,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Total,15 to under 20 years
2024-06-30,09_FRAUD_DECEPTION_82cf4169,TOTAL_ab2882c8,1_TO_UNDER_2_YEARS_50ec4c59,published-value,published-unit,117,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R51C5,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Total,1 to under 2 years
2024-06-30,09_FRAUD_DECEPTION_82cf4169,TOTAL_ab2882c8,20_YEARS_OVER_d9ed9a94,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R51C10,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Total,20 years & over
2024-06-30,09_FRAUD_DECEPTION_82cf4169,TOTAL_ab2882c8,2_TO_UNDER_5_YEARS_54118536,published-value,published-unit,98,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R51C6,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Total,2 to under 5 years
