publication_vintage_date,reference_date,sentence_statistic_id,aggregate_sentence_length_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sentence_statistic,raw_aggregate_sentence_length,raw_court_level
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_3_TO_UNDER_6_MONTHS,ALL_COURTS,defendant-count,person,209,observed,209,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R14C3,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention,3 to under 6 months,All Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_5_TO_UNDER_10_YEARS,ALL_COURTS,defendant-count,person,6,observed,6,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R14C7,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention,5 to under 10 years,All Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_6_TO_UNDER_12_MONTHS,ALL_COURTS,defendant-count,person,298,observed,298,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R14C4,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention,6 to under 12 months,All Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEAN,ALL_COURTS,sentence-mean-duration,month,9,observed,9,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R14C10,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention,Mean,All Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEAN,CHILDRENS_COURTS,sentence-mean-duration,month,7.7,observed,7.7,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R14C16,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention,Mean,Children's Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEAN,HIGHER_COURTS,sentence-mean-duration,month,28.7,observed,28.7,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R14C12,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention,Mean,Higher Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEAN,MAGISTRATES_COURTS,sentence-mean-duration,month,6.2,observed,6.2,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R14C14,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention,Mean,Magistrates' Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEDIAN,ALL_COURTS,sentence-median-duration,month,6,observed,6,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R14C11,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention,Median,All Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEDIAN,CHILDRENS_COURTS,sentence-median-duration,month,6,observed,6,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R14C17,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention,Median,Children's Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEDIAN,HIGHER_COURTS,sentence-median-duration,month,18,observed,18,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R14C13,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention,Median,Higher Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_MEDIAN,MAGISTRATES_COURTS,sentence-median-duration,month,4.5,observed,4.5,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R14C15,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention,Median,Magistrates' Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_TOTAL,ALL_COURTS,defendant-count,person,940,observed,940,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R14C9,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention,Total,All Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_UNDER_3_MONTHS,ALL_COURTS,defendant-count,person,183,observed,183,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R14C2,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention,Under 3 months,All Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION_WITH_DETERMINED_TERM,LENGTH_10_YEARS_AND_OVER,ALL_COURTS,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R15C8,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention with determined term,10 years & over,All Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION_WITH_DETERMINED_TERM,LENGTH_1_TO_UNDER_2_YEARS,ALL_COURTS,defendant-count,person,145,observed,145,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R15C5,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention with determined term,1 to under 2 years,All Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION_WITH_DETERMINED_TERM,LENGTH_2_TO_UNDER_5_YEARS,ALL_COURTS,defendant-count,person,25,observed,25,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R15C6,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention with determined term,2 to under 5 years,All Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION_WITH_DETERMINED_TERM,LENGTH_3_TO_UNDER_6_MONTHS,ALL_COURTS,defendant-count,person,104,observed,104,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R15C3,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention with determined term,3 to under 6 months,All Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION_WITH_DETERMINED_TERM,LENGTH_5_TO_UNDER_10_YEARS,ALL_COURTS,defendant-count,person,3,observed,3,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R15C7,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention with determined term,5 to under 10 years,All Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION_WITH_DETERMINED_TERM,LENGTH_6_TO_UNDER_12_MONTHS,ALL_COURTS,defendant-count,person,161,observed,161,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R15C4,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention with determined term,6 to under 12 months,All Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION_WITH_DETERMINED_TERM,LENGTH_MEAN,ALL_COURTS,sentence-mean-duration,month,8.6,observed,8.6,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R15C10,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention with determined term,Mean,All Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION_WITH_DETERMINED_TERM,LENGTH_MEAN,CHILDRENS_COURTS,sentence-mean-duration,month,7.5,observed,7.5,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R15C16,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention with determined term,Mean,Children's Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION_WITH_DETERMINED_TERM,LENGTH_MEAN,HIGHER_COURTS,sentence-mean-duration,month,26,observed,26,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R15C12,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention with determined term,Mean,Higher Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION_WITH_DETERMINED_TERM,LENGTH_MEAN,MAGISTRATES_COURTS,sentence-mean-duration,month,6.2,observed,6.2,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R15C14,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention with determined term,Mean,Magistrates' Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION_WITH_DETERMINED_TERM,LENGTH_MEDIAN,ALL_COURTS,sentence-median-duration,month,6.9,observed,6.9,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R15C11,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention with determined term,Median,All Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION_WITH_DETERMINED_TERM,LENGTH_MEDIAN,CHILDRENS_COURTS,sentence-median-duration,month,6,observed,6,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R15C17,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention with determined term,Median,Children's Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION_WITH_DETERMINED_TERM,LENGTH_MEDIAN,HIGHER_COURTS,sentence-median-duration,month,20,observed,20,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R15C13,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention with determined term,Median,Higher Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION_WITH_DETERMINED_TERM,LENGTH_MEDIAN,MAGISTRATES_COURTS,sentence-median-duration,month,4.5,observed,4.5,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R15C15,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention with determined term,Median,Magistrates' Courts
2023-06-30,2023-06-30,SENTENCE_JUVENILE_DETENTION_WITH_DETERMINED_TERM,LENGTH_TOTAL,ALL_COURTS,defendant-count,person,580,observed,580,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R15C9,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Juvenile detention with determined term,Total,All Courts
