publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_jurisdiction,raw_statistic_basis
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,TAS_71b7c8af,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,11.9,observed,11.9,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R52C7,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,Tas.(b),Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,TAS_71b7c8af,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,3.3,observed,3.3,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R26C7,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,Tas.(b),Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,VIC_c5916b82,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,24.5,observed,24.5,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R52C3,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,Vic.,Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,VIC_c5916b82,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,3.7,observed,3.7,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R26C3,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,Vic.,Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,WA_d8689b62,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,21.1,observed,21.1,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R52C6,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,WA,Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,WA_d8689b62,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,2.4,observed,2.4,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R26C6,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,WA,Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_4f4c3e8b,ACT_ee71241e,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,30.5,observed,30.5,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R62C9,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,Aboriginal and Torres Strait Islander,Indigenous status,ACT,Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_4f4c3e8b,ACT_ee71241e,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,15.9,observed,15.9,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R36C9,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,Aboriginal and Torres Strait Islander,Indigenous status,ACT,Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_4f4c3e8b,AUST_895ceebd,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,,suppressed,np,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R62C10,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,Aboriginal and Torres Strait Islander,Indigenous status,Aust.,Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_4f4c3e8b,AUST_895ceebd,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,,suppressed,np,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R36C10,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,Aboriginal and Torres Strait Islander,Indigenous status,Aust.,Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_4f4c3e8b,NSW_647faf01,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,51.6,observed,51.6,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R62C2,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,Aboriginal and Torres Strait Islander,Indigenous status,NSW(a),Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_4f4c3e8b,NSW_647faf01,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,29.3,observed,29.3,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R36C2,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,Aboriginal and Torres Strait Islander,Indigenous status,NSW(a),Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_4f4c3e8b,NT_ff9ec9f7,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,63.1,observed,63.1,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R62C8,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,Aboriginal and Torres Strait Islander,Indigenous status,NT,Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_4f4c3e8b,NT_ff9ec9f7,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,95.1,observed,95.1,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R36C8,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,Aboriginal and Torres Strait Islander,Indigenous status,NT,Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_4f4c3e8b,QLD_cfd8a309,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,35.8,observed,35.8,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R62C4,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,Aboriginal and Torres Strait Islander,Indigenous status,Qld,Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_4f4c3e8b,QLD_cfd8a309,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,31.2,observed,31.2,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R36C4,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,Aboriginal and Torres Strait Islander,Indigenous status,Qld,Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_4f4c3e8b,SA_360bf3a8,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,32.8,observed,32.8,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R62C5,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,Aboriginal and Torres Strait Islander,Indigenous status,SA,Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_4f4c3e8b,SA_360bf3a8,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,29.9,observed,29.9,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R36C5,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,Aboriginal and Torres Strait Islander,Indigenous status,SA,Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_4f4c3e8b,TAS_71b7c8af,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,,suppressed,np,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R62C7,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,Aboriginal and Torres Strait Islander,Indigenous status,Tas.(b),Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_4f4c3e8b,TAS_71b7c8af,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,,suppressed,np,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R36C7,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,Aboriginal and Torres Strait Islander,Indigenous status,Tas.(b),Proportion of FDV offenders (%)(c)
