publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,method_of_finalisation_id,observation_period_id,sex_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_method_of_finalisation,raw_observation_period,raw_sex,raw_jurisdiction,raw_classification_context
2025-06-30,2024-06-30,CHAR_35_39_YEARS,COUNT,METHOD_WITHDRAWN_BY_PROSECUTION,2024-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,495,observed,495,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R68C10,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,35–39 years,35–39 years,Withdrawn by prosecution,2023–24,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_35_39_YEARS,COUNT,METHOD_WITHDRAWN_BY_PROSECUTION,2024-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,2193,observed,2193,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R54C10,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,35–39 years,35–39 years,Withdrawn by prosecution,2023–24,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_35_39_YEARS,COUNT,METHOD_WITHDRAWN_BY_PROSECUTION,2024-06-30,SEX_PERSONS,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,2684,observed,2684,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R82C10,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,35–39 years,35–39 years,Withdrawn by prosecution,2023–24,Persons(g),"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_40_44_YEARS,COUNT,METHOD_ACQUITTED,2024-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,206,observed,206,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R69C2,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,40–44 years,40–44 years,Acquitted,2023–24,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_40_44_YEARS,COUNT,METHOD_ACQUITTED,2024-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,529,observed,529,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R55C2,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,40–44 years,40–44 years,Acquitted,2023–24,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_40_44_YEARS,COUNT,METHOD_ACQUITTED,2024-06-30,SEX_PERSONS,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,737,observed,737,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R83C2,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,40–44 years,40–44 years,Acquitted,2023–24,Persons(g),"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_40_44_YEARS,COUNT,METHOD_AGREEMENT_OF_WRONGDOING,2024-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,0,observed,0,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R69C6,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,40–44 years,40–44 years,   Agreement of wrongdoing(a),2023–24,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_40_44_YEARS,COUNT,METHOD_AGREEMENT_OF_WRONGDOING,2024-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,0,observed,0,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R55C6,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,40–44 years,40–44 years,   Agreement of wrongdoing(a),2023–24,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_40_44_YEARS,COUNT,METHOD_AGREEMENT_OF_WRONGDOING,2024-06-30,SEX_PERSONS,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,0,observed,0,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R83C6,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,40–44 years,40–44 years,   Agreement of wrongdoing(a),2023–24,Persons(g),"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_40_44_YEARS,COUNT,METHOD_ALL_GUILTY_OUTCOME,2024-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,1906,observed,1906,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R69C7,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,40–44 years,40–44 years,All guilty outcome(b),2023–24,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_40_44_YEARS,COUNT,METHOD_ALL_GUILTY_OUTCOME,2024-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,8646,observed,8646,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R55C7,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,40–44 years,40–44 years,All guilty outcome(b),2023–24,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_40_44_YEARS,COUNT,METHOD_ALL_GUILTY_OUTCOME,2024-06-30,SEX_PERSONS,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,10554,observed,10554,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R83C7,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,40–44 years,40–44 years,All guilty outcome(b),2023–24,Persons(g),"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_40_44_YEARS,COUNT,METHOD_GUILTY_EX_PARTE,2024-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,82,observed,82,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R69C5,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,40–44 years,40–44 years,Guilty ex-parte,2023–24,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_40_44_YEARS,COUNT,METHOD_GUILTY_EX_PARTE,2024-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,115,observed,115,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R55C5,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,40–44 years,40–44 years,Guilty ex-parte,2023–24,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_40_44_YEARS,COUNT,METHOD_GUILTY_EX_PARTE,2024-06-30,SEX_PERSONS,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,198,observed,198,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R83C5,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,40–44 years,40–44 years,Guilty ex-parte,2023–24,Persons(g),"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_40_44_YEARS,COUNT,METHOD_GUILTY_FINDING_BY_COURT,2024-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,97,observed,97,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R69C4,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,40–44 years,40–44 years,"Guilty finding
by court",2023–24,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_40_44_YEARS,COUNT,METHOD_GUILTY_FINDING_BY_COURT,2024-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,422,observed,422,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R55C4,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,40–44 years,40–44 years,"Guilty finding
by court",2023–24,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
