publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,observation_period_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_observation_period
2023-06-30,2012-06-30,CHAR_104_POSSESS_AND_OR_USE_ILLICIT_DRUGS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,622,observed,622,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R47C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,104 Possess and/or use illicit drugs,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_10_ILLICIT_DRUG_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,1035,observed,1035,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R46C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,10 Illicit drug offences,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_10_YEARS,GROUP_AGE,2012-06-30,defendant-count,person,73,observed,73,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R11C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,10 years,Age,2011–12
2023-06-30,2012-06-30,CHAR_11_WEAPONS_EXPLOSIVES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,554,observed,554,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R48C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,11 Weapons/explosives,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_11_YEARS,GROUP_AGE,2012-06-30,defendant-count,person,252,observed,252,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R12C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,11 years,Age,2011–12
2023-06-30,2012-06-30,CHAR_121_PROPERTY_DAMAGE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,2655,observed,2655,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R50C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,121 Property damage,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,2663,observed,2663,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R49C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,12 Property damage and environmental pollution,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_12_YEARS,GROUP_AGE,2012-06-30,defendant-count,person,627,observed,627,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R13C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,12 years,Age,2011–12
2023-06-30,2012-06-30,CHAR_131_DISORDERLY_CONDUCT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,1534,observed,1534,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R52C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,131 Disorderly conduct,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_132_REGULATED_PUBLIC_ORDER_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,154,observed,154,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R53C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,132 Regulated public order offences,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_133_OFFENSIVE_CONDUCT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,1318,observed,1318,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R54C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,133 Offensive conduct,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_13_PUBLIC_ORDER_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,3009,observed,3009,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R51C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,13 Public order offences,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_13_YEARS,GROUP_AGE,2012-06-30,defendant-count,person,1629,observed,1629,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R14C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,13 years,Age,2011–12
2023-06-30,2012-06-30,CHAR_141_DRIVER_LICENCE_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,2304,observed,2304,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R56C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,141 Driver licence offences,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_142_VEHICLE_REGISTRATION_AND_ROADWORTHINESS_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,115,observed,115,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R57C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,142 Vehicle registration and roadworthiness offences,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_1431_EXCEED_THE_PRESCRIBED_CONTENT_OF_ALCOHOL_OR_OTHER_SUBSTANCE_LIMIT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,876,observed,876,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R59C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,1431 Exceed the prescribed content of alcohol or other substance limit,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_1432_EXCEED_LEGAL_SPEED_LIMIT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,112,observed,112,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R60C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,1432 Exceed legal speed limit,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_143_REGULATORY_DRIVING_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,1230,observed,1230,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R58C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,143 Regulatory driving offences,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,3665,observed,3665,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R55C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,14 Traffic and vehicle regulatory offences,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_14_YEARS,GROUP_AGE,2012-06-30,defendant-count,person,3437,observed,3437,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R15C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,14 years,Age,2011–12
2023-06-30,2012-06-30,CHAR_153_BREACH_OF_VIOLENCE_AND_NON_VIOLENCE_RESTRAINING_ORDERS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,263,observed,263,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R62C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,153 Breach of violence and non-violence restraining orders,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_15_OFFENCES_AGAINST_JUSTICE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,1268,observed,1268,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R61C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,15 Offences against justice,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_15_YEARS,GROUP_AGE,2012-06-30,defendant-count,person,5602,observed,5602,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R16C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,15 years,Age,2011–12
2023-06-30,2012-06-30,CHAR_16_MISCELLANEOUS_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,177,observed,177,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R63C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,16 Miscellaneous offences,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_16_YEARS,GROUP_AGE,2012-06-30,defendant-count,person,8017,observed,8017,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R17C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,16 years,Age,2011–12
2023-06-30,2012-06-30,CHAR_17_YEARS,GROUP_AGE,2012-06-30,defendant-count,person,13370,observed,13370,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R18C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,17 years,Age,2011–12
2023-06-30,2012-06-30,CHAR_ACQUITTED,GROUP_METHOD_OF_FINALISATION,2012-06-30,defendant-count,person,1054,observed,1054,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R72C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,Acquitted,Method of finalisation,2011–12
2023-06-30,2012-06-30,CHAR_ADJUDICATED_OUTCOMES,GROUP_METHOD_OF_FINALISATION,2012-06-30,defendant-count,person,29002,observed,29002,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R71C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,Adjudicated outcomes,Method of finalisation,2011–12
