publication_vintage_date,reference_date,age_group_id,times_proceeded_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_times_proceeded,raw_jurisdiction,raw_statistic_basis
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,4_4b227777,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,45,observed,45,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R55C5,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,4,Queensland,Number
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,4_4b227777,QUEENSLAND_8f0791ed,PROPORTION_13745b70,published-value,published-unit,2,observed,2,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R55C12,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,4,Queensland,Proportion (%)
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,4_4b227777,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,20,observed,20,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R72C5,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,4,South Australia,Number
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,4_4b227777,SOUTH_AUSTRALIA_0abd141a,PROPORTION_13745b70,published-value,published-unit,2.2,observed,2.2,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R72C12,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,4,South Australia,Proportion (%)
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,4_4b227777,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,4,observed,4,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R89C5,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,4,Tasmania,Number
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,4_4b227777,TASMANIA_412e51e6,PROPORTION_13745b70,published-value,published-unit,1.6,observed,1.6,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R89C12,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,4,Tasmania,Proportion (%)
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,4_4b227777,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,37,observed,37,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R38C5,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,4,Victoria,Number
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,4_4b227777,VICTORIA_8abba993,PROPORTION_13745b70,published-value,published-unit,1.6,observed,1.6,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R38C12,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,4,Victoria,Proportion (%)
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,5_OR_MORE_1cef4ac9,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R123C6,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,5 or more,Australian Capital Territory,Number
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,5_OR_MORE_1cef4ac9,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,PROPORTION_13745b70,published-value,published-unit,0,observed,0,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R123C13,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,5 or more,Australian Capital Territory,Proportion (%)
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,5_OR_MORE_1cef4ac9,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,110,observed,110,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R21C6,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,5 or more,New South Wales,Number
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,5_OR_MORE_1cef4ac9,NEW_SOUTH_WALES_92f089b8,PROPORTION_13745b70,published-value,published-unit,2.6,observed,2.6,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R21C13,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,5 or more,New South Wales,Proportion (%)
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,5_OR_MORE_1cef4ac9,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R106C6,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,5 or more,Northern Territory,Number
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,5_OR_MORE_1cef4ac9,NORTHERN_TERRITORY_a1d418fe,PROPORTION_13745b70,published-value,published-unit,0,observed,0,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R106C13,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,5 or more,Northern Territory,Proportion (%)
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,5_OR_MORE_1cef4ac9,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,51,observed,51,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R55C6,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,5 or more,Queensland,Number
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,5_OR_MORE_1cef4ac9,QUEENSLAND_8f0791ed,PROPORTION_13745b70,published-value,published-unit,2.2,observed,2.2,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R55C13,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,5 or more,Queensland,Proportion (%)
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,5_OR_MORE_1cef4ac9,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,12,observed,12,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R72C6,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,5 or more,South Australia,Number
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,5_OR_MORE_1cef4ac9,SOUTH_AUSTRALIA_0abd141a,PROPORTION_13745b70,published-value,published-unit,1.3,observed,1.3,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R72C13,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,5 or more,South Australia,Proportion (%)
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,5_OR_MORE_1cef4ac9,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,3,observed,3,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R89C6,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,5 or more,Tasmania,Number
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,5_OR_MORE_1cef4ac9,TASMANIA_412e51e6,PROPORTION_13745b70,published-value,published-unit,1.2,observed,1.2,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R89C13,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,5 or more,Tasmania,Proportion (%)
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,5_OR_MORE_1cef4ac9,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,32,observed,32,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R38C6,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,5 or more,Victoria,Number
2023-06-30,2023-06-30,55_59_YEARS_6b99c17f,5_OR_MORE_1cef4ac9,VICTORIA_8abba993,PROPORTION_13745b70,published-value,published-unit,1.4,observed,1.4,sha256:33195499e9b74131265781522d87366049161f76b60971aa8a212dff7d3b10c3,Table 17,R38C13,sha256:32da8c8d2378c37f9389b98a07687e710d369ad7247829227ecf1a3b1c8efba0,RecipeV01,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,sha256:c8613dda4ef4184a1363cfd53b52fd0eb9e11e455a4a05ab05a0cf4e8bb4892b,recorded-crime-offenders,sha256:635e3314635cead3b7b07ebc4e391a37e69282fb69f9c05e9d23bd1826716650,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:ad8666bdaafd3d24b8d446f522eff24972ccc6fe98ce70f32cb9ad940ec0feb5,sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c3d87881675a1bf87913785eac9bdba3d4a00cf55397c3bcbffad6207b52d590,55–59 years,5 or more,Victoria,Proportion (%)
