publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,court_level_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_court_level,raw_jurisdiction
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,HIGHER_COURTS,QLD,defendant-count,person,0,observed,0,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R97C4,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Higher Courts,Qld
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,HIGHER_COURTS,SA,defendant-count,person,0,observed,0,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R97C5,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Higher Courts,SA
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,HIGHER_COURTS,TAS,defendant-count,person,0,observed,0,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R97C7,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Higher Courts,Tas.
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,HIGHER_COURTS,VIC,defendant-count,person,3,observed,3,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R97C3,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Higher Courts,Vic.
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,HIGHER_COURTS,WA,defendant-count,person,4,observed,4,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R97C6,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Higher Courts,WA
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,MAGISTRATES_COURTS,ACT,defendant-count,person,0,observed,0,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R150C9,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Magistrates' Courts,ACT
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,MAGISTRATES_COURTS,AUS,defendant-count,person,3331,observed,3331,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R150C10,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Magistrates' Courts,Aust.
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,MAGISTRATES_COURTS,NSW,defendant-count,person,1908,observed,1908,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R150C2,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Magistrates' Courts,NSW
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,MAGISTRATES_COURTS,NT,defendant-count,person,26,observed,26,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R150C8,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Magistrates' Courts,NT
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,MAGISTRATES_COURTS,QLD,defendant-count,person,126,observed,126,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R150C4,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Magistrates' Courts,Qld
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,MAGISTRATES_COURTS,SA,defendant-count,person,82,observed,82,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R150C5,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Magistrates' Courts,SA
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,MAGISTRATES_COURTS,TAS,defendant-count,person,11,observed,11,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R150C7,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Magistrates' Courts,Tas.
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,MAGISTRATES_COURTS,VIC,defendant-count,person,325,observed,325,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R150C3,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Magistrates' Courts,Vic.
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,MAGISTRATES_COURTS,WA,defendant-count,person,861,observed,861,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R150C6,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Magistrates' Courts,WA
2025-06-30,2025-06-30,CHAR_15_YEARS,GROUP_AGE,CHILDRENS_COURTS,ACT,defendant-count,person,35,observed,35,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R176C9,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 years,Age,Children's Courts,ACT
2025-06-30,2025-06-30,CHAR_15_YEARS,GROUP_AGE,CHILDRENS_COURTS,AUS,defendant-count,person,3704,observed,3704,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R176C10,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 years,Age,Children's Courts,Aust.
2025-06-30,2025-06-30,CHAR_15_YEARS,GROUP_AGE,CHILDRENS_COURTS,NSW,defendant-count,person,878,observed,878,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R176C2,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 years,Age,Children's Courts,NSW
2025-06-30,2025-06-30,CHAR_15_YEARS,GROUP_AGE,CHILDRENS_COURTS,NT,defendant-count,person,119,observed,119,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R176C8,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 years,Age,Children's Courts,NT
2025-06-30,2025-06-30,CHAR_15_YEARS,GROUP_AGE,CHILDRENS_COURTS,QLD,defendant-count,person,1181,observed,1181,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R176C4,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 years,Age,Children's Courts,Qld
2025-06-30,2025-06-30,CHAR_15_YEARS,GROUP_AGE,CHILDRENS_COURTS,SA,defendant-count,person,283,observed,283,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R176C5,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 years,Age,Children's Courts,SA
2025-06-30,2025-06-30,CHAR_15_YEARS,GROUP_AGE,CHILDRENS_COURTS,TAS,defendant-count,person,94,observed,94,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R176C7,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 years,Age,Children's Courts,Tas.
2025-06-30,2025-06-30,CHAR_15_YEARS,GROUP_AGE,CHILDRENS_COURTS,VIC,defendant-count,person,452,observed,452,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R176C3,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 years,Age,Children's Courts,Vic.
2025-06-30,2025-06-30,CHAR_15_YEARS,GROUP_AGE,CHILDRENS_COURTS,WA,defendant-count,person,662,observed,662,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R176C6,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 years,Age,Children's Courts,WA
2025-06-30,2025-06-30,CHAR_16_ENVIRONMENTAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ALL_COURTS,ACT,defendant-count,person,13,observed,13,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R45C9,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,16 Environmental offences,Principal offence (ANZSOC 2023),All Courts,ACT
2025-06-30,2025-06-30,CHAR_16_ENVIRONMENTAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ALL_COURTS,AUS,defendant-count,person,2254,observed,2254,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R45C10,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,16 Environmental offences,Principal offence (ANZSOC 2023),All Courts,Aust.
2025-06-30,2025-06-30,CHAR_16_ENVIRONMENTAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ALL_COURTS,NSW,defendant-count,person,457,observed,457,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R45C2,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,16 Environmental offences,Principal offence (ANZSOC 2023),All Courts,NSW
2025-06-30,2025-06-30,CHAR_16_ENVIRONMENTAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ALL_COURTS,NT,defendant-count,person,276,observed,276,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R45C8,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,16 Environmental offences,Principal offence (ANZSOC 2023),All Courts,NT
