publication_vintage_date,reference_date,principal_offence_id,aggregate_sentence_length_id,indigenous_status_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_aggregate_sentence_length,raw_indigenous_status,raw_jurisdiction
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_NO_FURTHER_PENALTY_DUE_TO_TIME_SPENT_IN_CUSTODY,INDIGENOUS,NT,defendant-count,person,,not_applicable,..,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R91C6,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,No further penalty due to time spent in custody(c),Aboriginal & Torres Strait Islander,Northern Territory
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_NO_FURTHER_PENALTY_DUE_TO_TIME_SPENT_IN_CUSTODY,INDIGENOUS,QLD,defendant-count,person,,not_applicable,..,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R37C6,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,No further penalty due to time spent in custody(c),Aboriginal & Torres Strait Islander,Queensland
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_NO_FURTHER_PENALTY_DUE_TO_TIME_SPENT_IN_CUSTODY,INDIGENOUS,SA,defendant-count,person,72,observed,72,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R55C6,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,No further penalty due to time spent in custody(c),Aboriginal & Torres Strait Islander,South Australia(k)
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_NO_FURTHER_PENALTY_DUE_TO_TIME_SPENT_IN_CUSTODY,INDIGENOUS,TAS,defendant-count,person,,not_applicable,..,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R73C6,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,No further penalty due to time spent in custody(c),Aboriginal & Torres Strait Islander,Tasmania
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_NO_FURTHER_PENALTY_DUE_TO_TIME_SPENT_IN_CUSTODY,NON_INDIGENOUS,ACT,defendant-count,person,,not_applicable,..,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R109C14,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,No further penalty due to time spent in custody(c),Non-Indigenous,Australian Capital Territory
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_NO_FURTHER_PENALTY_DUE_TO_TIME_SPENT_IN_CUSTODY,NON_INDIGENOUS,NSW,defendant-count,person,,not_applicable,..,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R19C14,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,No further penalty due to time spent in custody(c),Non-Indigenous,New South Wales
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_NO_FURTHER_PENALTY_DUE_TO_TIME_SPENT_IN_CUSTODY,NON_INDIGENOUS,NT,defendant-count,person,,not_applicable,..,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R91C14,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,No further penalty due to time spent in custody(c),Non-Indigenous,Northern Territory
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_NO_FURTHER_PENALTY_DUE_TO_TIME_SPENT_IN_CUSTODY,NON_INDIGENOUS,QLD,defendant-count,person,,not_applicable,..,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R37C14,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,No further penalty due to time spent in custody(c),Non-Indigenous,Queensland
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_NO_FURTHER_PENALTY_DUE_TO_TIME_SPENT_IN_CUSTODY,NON_INDIGENOUS,SA,defendant-count,person,66,observed,66,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R55C14,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,No further penalty due to time spent in custody(c),Non-Indigenous,South Australia(k)
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_NO_FURTHER_PENALTY_DUE_TO_TIME_SPENT_IN_CUSTODY,NON_INDIGENOUS,TAS,defendant-count,person,,not_applicable,..,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R73C14,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,No further penalty due to time spent in custody(c),Non-Indigenous,Tasmania
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_NO_FURTHER_PENALTY_DUE_TO_TIME_SPENT_IN_CUSTODY,TOTAL,ACT,defendant-count,person,,not_applicable,..,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R109C22,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,No further penalty due to time spent in custody(c),Total(a),Australian Capital Territory
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_NO_FURTHER_PENALTY_DUE_TO_TIME_SPENT_IN_CUSTODY,TOTAL,NSW,defendant-count,person,,not_applicable,..,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R19C22,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,No further penalty due to time spent in custody(c),Total(a),New South Wales
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_NO_FURTHER_PENALTY_DUE_TO_TIME_SPENT_IN_CUSTODY,TOTAL,NT,defendant-count,person,,not_applicable,..,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R91C22,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,No further penalty due to time spent in custody(c),Total(a),Northern Territory
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_NO_FURTHER_PENALTY_DUE_TO_TIME_SPENT_IN_CUSTODY,TOTAL,QLD,defendant-count,person,,not_applicable,..,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R37C22,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,No further penalty due to time spent in custody(c),Total(a),Queensland
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_NO_FURTHER_PENALTY_DUE_TO_TIME_SPENT_IN_CUSTODY,TOTAL,SA,defendant-count,person,136,observed,136,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R55C22,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,No further penalty due to time spent in custody(c),Total(a),South Australia(k)
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_NO_FURTHER_PENALTY_DUE_TO_TIME_SPENT_IN_CUSTODY,TOTAL,TAS,defendant-count,person,,not_applicable,..,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R73C22,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,No further penalty due to time spent in custody(c),Total(a),Tasmania
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_TOTAL,INDIGENOUS,ACT,defendant-count,person,0,observed,0,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R109C7,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,Total(d),Aboriginal & Torres Strait Islander,Australian Capital Territory
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_TOTAL,INDIGENOUS,NSW,defendant-count,person,101,observed,101,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R19C7,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,Total(d),Aboriginal & Torres Strait Islander,New South Wales
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_TOTAL,INDIGENOUS,NT,defendant-count,person,141,observed,141,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R91C7,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,Total(d),Aboriginal & Torres Strait Islander,Northern Territory
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_TOTAL,INDIGENOUS,QLD,defendant-count,person,135,observed,135,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R37C7,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,Total(d),Aboriginal & Torres Strait Islander,Queensland
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_TOTAL,INDIGENOUS,SA,defendant-count,person,95,observed,95,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R55C7,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,Total(d),Aboriginal & Torres Strait Islander,South Australia(k)
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_TOTAL,INDIGENOUS,TAS,defendant-count,person,8,observed,8,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R73C7,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,Total(d),Aboriginal & Torres Strait Islander,Tasmania
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_TOTAL,NON_INDIGENOUS,ACT,defendant-count,person,,not_applicable,na,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R109C15,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,Total(d),Non-Indigenous,Australian Capital Territory
2024-06-30,2024-06-30,ANZSOC_2011_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,LENGTH_TOTAL,NON_INDIGENOUS,NSW,defendant-count,person,126,observed,126,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 80,R19C15,sha256:ea4f8dd3e253aa2ffbb4fa2c7c85dc13158e96394779cfa1b546abde25112769,criminal-courts-australia,sha256:94d3bbb0f1dbc9efb63d6916f5fddd6067f9cbf85f7d6d81c17ba86cfdc74448,tidy.table-family-acceptance/v1,sha256:239ebd6ca0b173b257a5c2616af628b6b33c98d446031a761ac8480548365f39,sha256:496e0fcf56685fb9e2bfca2abd3a13cce540aeac1a1f4702b9bbcd6e7e60989e,sha256:1e95ed500741ba9b33a1af0a25104850ad548f0398e0697483c3966d4a67c32b,human-authored/deterministic-map-v1,replay:sha256:c76dbfb221779a05e479574d0b9b1cfe6cee3079635d2e9ff0a180375a9d411c,12 Property damage and environmental pollution,Total(d),Non-Indigenous,New South Wales
