publication_vintage_date,reference_date,jurisdiction_id,observation_period_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_observation_period
2021-06-30,2014-06-30,NT,2014-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,829.4,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R9C8,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,NT,2014
2021-06-30,2014-06-30,QLD,2014-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,192.9,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R9C4,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,Qld,2014
2021-06-30,2014-06-30,SA,2014-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,187.9,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R9C5,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,SA,2014
2021-06-30,2014-06-30,TAS,2014-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,112,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R9C7,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,Tas.,2014
2021-06-30,2014-06-30,VIC,2014-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,134.4,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R9C3,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,Vic.,2014
2021-06-30,2014-06-30,WA,2014-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,264.6,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R9C6,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,WA,2014
2021-06-30,2015-06-30,ACT,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,131.3,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R10C9,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,ACT,2015
2021-06-30,2015-06-30,AUS,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,195.8,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R10C10,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,Aust.,2015
2021-06-30,2015-06-30,NSW,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,199.9,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R10C2,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,NSW,2015
2021-06-30,2015-06-30,NT,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,885.1,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R10C8,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,NT,2015
2021-06-30,2015-06-30,QLD,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,197.7,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R10C4,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,Qld,2015
2021-06-30,2015-06-30,SA,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,204.4,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R10C5,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,SA,2015
2021-06-30,2015-06-30,TAS,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,129.6,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R10C7,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,Tas.,2015
2021-06-30,2015-06-30,VIC,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,134.4,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R10C3,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,Vic.,2015
2021-06-30,2015-06-30,WA,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,278.2,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R10C6,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,WA,2015
2021-06-30,2016-06-30,ACT,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,143.6,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R11C9,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,ACT,2016
2021-06-30,2016-06-30,AUS,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,207.5,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R11C10,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,Aust.,2016
2021-06-30,2016-06-30,NSW,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,210.8,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R11C2,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,NSW,2016
2021-06-30,2016-06-30,NT,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,922.5,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R11C8,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,NT,2016
2021-06-30,2016-06-30,QLD,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,206.3,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R11C4,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,Qld,2016
2021-06-30,2016-06-30,SA,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,219.1,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R11C5,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,SA,2016
2021-06-30,2016-06-30,TAS,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,140.6,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R11C7,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,Tas.,2016
2021-06-30,2016-06-30,VIC,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,138.1,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R11C3,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,Vic.,2016
2021-06-30,2016-06-30,WA,2016-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,313.8,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R11C6,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,WA,2016
2021-06-30,2017-06-30,ACT,2017-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,140.6,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R12C9,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,ACT,2017
2021-06-30,2017-06-30,AUS,2017-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,215.9,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R12C10,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,Aust.,2017
2021-06-30,2017-06-30,NSW,2017-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,215.6,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R12C2,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,NSW,2017
2021-06-30,2017-06-30,NT,2017-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,872.5,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R12C8,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,NT,2017
2021-06-30,2017-06-30,QLD,2017-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,221.9,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R12C4,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,Qld,2017
2021-06-30,2017-06-30,SA,2017-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,223.7,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_19,R12C5,sha256:6b531bff5a0e466edeaefb18cc453b5ec34f26de0458b133a3a675411f3586b2,prisoners-in-australia,sha256:292327f30e699c0b21a96ed7b83d9d059732796a50c24db88b62f0de08a3810e,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:cc77729869cf42fb6c8a5f16442b8175dc94b98f54b8daaa5d0dc3531c6617b3,sha256:d48bfa660b23b657fd3938d0678bb1aabcac235e4cf0972e87401e5fa01603dd,human-authored/deterministic-geometry-v1,replay:sha256:7f8b3e69846ab878d4446b58aeba9f91a7f7624698f8b944f4f8ea52530e6448,SA,2017
