reference_date,sex_id,most_serious_offence_or_charge_id,indigenous_status_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sex,raw_most_serious_offence_or_charge,raw_indigenous_status,raw_statistic_basis
2021-06-30,FEMALE,ANZSOC_05,TOTAL,PROPORTION,prisoner-proportion,percent,1.4,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R30C7,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,05 Abduction/harassment,Total,%
2021-06-30,FEMALE,ANZSOC_06,INDIGENOUS,NUMBER,prisoner-count,person,144,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R31C2,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,06 Robbery/extortion,Aboriginal & Torres Strait Islander,no.
2021-06-30,FEMALE,ANZSOC_06,INDIGENOUS,PROPORTION,prisoner-proportion,percent,11.4,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R31C3,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,06 Robbery/extortion,Aboriginal & Torres Strait Islander,%
2021-06-30,FEMALE,ANZSOC_06,NON_INDIGENOUS,NUMBER,prisoner-count,person,94,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R31C4,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,06 Robbery/extortion,Non-Indigenous,no.
2021-06-30,FEMALE,ANZSOC_06,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,4.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R31C5,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,06 Robbery/extortion,Non-Indigenous,%
2021-06-30,FEMALE,ANZSOC_06,TOTAL,NUMBER,prisoner-count,person,241,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R31C6,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,06 Robbery/extortion,Total,no.
2021-06-30,FEMALE,ANZSOC_06,TOTAL,PROPORTION,prisoner-proportion,percent,7.3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R31C7,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,06 Robbery/extortion,Total,%
2021-06-30,FEMALE,ANZSOC_07,INDIGENOUS,NUMBER,prisoner-count,person,196,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R32C2,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,07 Unlawful entry with intent,Aboriginal & Torres Strait Islander,no.
2021-06-30,FEMALE,ANZSOC_07,INDIGENOUS,PROPORTION,prisoner-proportion,percent,15.6,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R32C3,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,07 Unlawful entry with intent,Aboriginal & Torres Strait Islander,%
2021-06-30,FEMALE,ANZSOC_07,NON_INDIGENOUS,NUMBER,prisoner-count,person,125,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R32C4,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,07 Unlawful entry with intent,Non-Indigenous,no.
2021-06-30,FEMALE,ANZSOC_07,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,6.3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R32C5,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,07 Unlawful entry with intent,Non-Indigenous,%
2021-06-30,FEMALE,ANZSOC_07,TOTAL,NUMBER,prisoner-count,person,324,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R32C6,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,07 Unlawful entry with intent,Total,no.
2021-06-30,FEMALE,ANZSOC_07,TOTAL,PROPORTION,prisoner-proportion,percent,9.8,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R32C7,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,07 Unlawful entry with intent,Total,%
2021-06-30,FEMALE,ANZSOC_08,INDIGENOUS,NUMBER,prisoner-count,person,62,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R33C2,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,08 Theft,Aboriginal & Torres Strait Islander,no.
2021-06-30,FEMALE,ANZSOC_08,INDIGENOUS,PROPORTION,prisoner-proportion,percent,4.9,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R33C3,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,08 Theft,Aboriginal & Torres Strait Islander,%
2021-06-30,FEMALE,ANZSOC_08,NON_INDIGENOUS,NUMBER,prisoner-count,person,115,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R33C4,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,08 Theft,Non-Indigenous,no.
2021-06-30,FEMALE,ANZSOC_08,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,5.8,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R33C5,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,08 Theft,Non-Indigenous,%
2021-06-30,FEMALE,ANZSOC_08,TOTAL,NUMBER,prisoner-count,person,179,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R33C6,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,08 Theft,Total,no.
2021-06-30,FEMALE,ANZSOC_08,TOTAL,PROPORTION,prisoner-proportion,percent,5.4,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R33C7,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,08 Theft,Total,%
2021-06-30,FEMALE,ANZSOC_09,INDIGENOUS,NUMBER,prisoner-count,person,34,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R34C2,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,09 Fraud/deception,Aboriginal & Torres Strait Islander,no.
2021-06-30,FEMALE,ANZSOC_09,INDIGENOUS,PROPORTION,prisoner-proportion,percent,2.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R34C3,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,09 Fraud/deception,Aboriginal & Torres Strait Islander,%
2021-06-30,FEMALE,ANZSOC_09,NON_INDIGENOUS,NUMBER,prisoner-count,person,155,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R34C4,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,09 Fraud/deception,Non-Indigenous,no.
2021-06-30,FEMALE,ANZSOC_09,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,7.8,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R34C5,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,09 Fraud/deception,Non-Indigenous,%
2021-06-30,FEMALE,ANZSOC_09,TOTAL,NUMBER,prisoner-count,person,189,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R34C6,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,09 Fraud/deception,Total,no.
2021-06-30,FEMALE,ANZSOC_09,TOTAL,PROPORTION,prisoner-proportion,percent,5.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R34C7,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,09 Fraud/deception,Total,%
2021-06-30,FEMALE,ANZSOC_10,INDIGENOUS,NUMBER,prisoner-count,person,88,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R35C2,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,10 Illicit drug offences,Aboriginal & Torres Strait Islander,no.
2021-06-30,FEMALE,ANZSOC_10,INDIGENOUS,PROPORTION,prisoner-proportion,percent,7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R35C3,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,10 Illicit drug offences,Aboriginal & Torres Strait Islander,%
2021-06-30,FEMALE,ANZSOC_10,NON_INDIGENOUS,NUMBER,prisoner-count,person,593,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R35C4,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,10 Illicit drug offences,Non-Indigenous,no.
2021-06-30,FEMALE,ANZSOC_10,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,29.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_5,R35C5,sha256:469b597d3b6a578954d11a8285f27777ca799dd7f360690dcd4d666647e6622b,prisoners-in-australia,sha256:8b8cd7549db3f785211f47ef1845513825ef5af177cb43070b5e1ea0150d8c9e,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:3f0be4b70de2f06ee51333e9ae56ce544db0028b64855aaf05a13c1df3bff74e,sha256:a242e5b7f58c36ee6e5fe1dbf980910f9254dfdfab40933ec0176112f36dfacc,human-authored/deterministic-geometry-v1,replay:sha256:45db7fc7c0bf5335c2d88abd865fc8c86c48dd260ef3d7d339e69f8197e4fa10,FEMALES,10 Illicit drug offences,Non-Indigenous,%
