publication_vintage_date,reference_date,method_of_proceeding_id,jurisdiction_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_method_of_proceeding,raw_jurisdiction,raw_observation_period,raw_statistic_basis
2022-06-30,2022-06-30,COURT_ACTION_f2f508e1,TASMANIA_412e51e6,2021_22_98fc83da,NUMBER_a081e07b,published-value,published-unit,52,observed,52,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R28C4,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Court action,Tasmania,2021-22,Number
2022-06-30,2022-06-30,COURT_ACTION_f2f508e1,TASMANIA_412e51e6,2021_22_98fc83da,PROPORTION_13745b70,published-value,published-unit,22.1,observed,22.1,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R28C7,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Court action,Tasmania,2021-22,Proportion (%)
2022-06-30,2022-06-30,COURT_ACTION_f2f508e1,VICTORIA_8abba993,2019_20_b5ba4945,NUMBER_a081e07b,published-value,published-unit,99,observed,99,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R13C2,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Court action,Victoria,2019-20,Number
2022-06-30,2022-06-30,COURT_ACTION_f2f508e1,VICTORIA_8abba993,2019_20_b5ba4945,PROPORTION_13745b70,published-value,published-unit,1.6,observed,1.6,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R13C5,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Court action,Victoria,2019-20,Proportion (%)
2022-06-30,2022-06-30,COURT_ACTION_f2f508e1,VICTORIA_8abba993,2020_21_1ec8ed0a,NUMBER_a081e07b,published-value,published-unit,1972,observed,1972,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R13C3,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Court action,Victoria,2020-21,Number
2022-06-30,2022-06-30,COURT_ACTION_f2f508e1,VICTORIA_8abba993,2020_21_1ec8ed0a,PROPORTION_13745b70,published-value,published-unit,6.1,observed,6.1,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R13C6,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Court action,Victoria,2020-21,Proportion (%)
2022-06-30,2022-06-30,COURT_ACTION_f2f508e1,VICTORIA_8abba993,2021_22_98fc83da,NUMBER_a081e07b,published-value,published-unit,1380,observed,1380,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R13C4,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Court action,Victoria,2021-22,Number
2022-06-30,2022-06-30,COURT_ACTION_f2f508e1,VICTORIA_8abba993,2021_22_98fc83da,PROPORTION_13745b70,published-value,published-unit,7.7,observed,7.7,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R13C7,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Court action,Victoria,2021-22,Proportion (%)
2022-06-30,2022-06-30,NON_COURT_ACTION_7d43f004,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2019_20_b5ba4945,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R39C2,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Non-court action,Australian Capital Territory,2019-20,Number
2022-06-30,2022-06-30,NON_COURT_ACTION_7d43f004,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2019_20_b5ba4945,PROPORTION_13745b70,published-value,published-unit,,not_available,na,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R39C5,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Non-court action,Australian Capital Territory,2019-20,Proportion (%)
2022-06-30,2022-06-30,NON_COURT_ACTION_7d43f004,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2020_21_1ec8ed0a,NUMBER_a081e07b,published-value,published-unit,13,observed,13,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R39C3,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Non-court action,Australian Capital Territory,2020-21,Number
2022-06-30,2022-06-30,NON_COURT_ACTION_7d43f004,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2020_21_1ec8ed0a,PROPORTION_13745b70,published-value,published-unit,65,observed,65,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R39C6,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Non-court action,Australian Capital Territory,2020-21,Proportion (%)
2022-06-30,2022-06-30,NON_COURT_ACTION_7d43f004,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2021_22_98fc83da,NUMBER_a081e07b,published-value,published-unit,104,observed,104,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R39C4,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Non-court action,Australian Capital Territory,2021-22,Number
2022-06-30,2022-06-30,NON_COURT_ACTION_7d43f004,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2021_22_98fc83da,PROPORTION_13745b70,published-value,published-unit,48.1,observed,48.1,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R39C7,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Non-court action,Australian Capital Territory,2021-22,Proportion (%)
2022-06-30,2022-06-30,NON_COURT_ACTION_7d43f004,NEW_SOUTH_WALES_92f089b8,2019_20_b5ba4945,NUMBER_a081e07b,published-value,published-unit,1349,observed,1349,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R9C2,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Non-court action,New South Wales,2019-20,Number
2022-06-30,2022-06-30,NON_COURT_ACTION_7d43f004,NEW_SOUTH_WALES_92f089b8,2019_20_b5ba4945,PROPORTION_13745b70,published-value,published-unit,86.9,observed,86.9,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R9C5,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Non-court action,New South Wales,2019-20,Proportion (%)
2022-06-30,2022-06-30,NON_COURT_ACTION_7d43f004,NEW_SOUTH_WALES_92f089b8,2020_21_1ec8ed0a,NUMBER_a081e07b,published-value,published-unit,2432,observed,2432,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R9C3,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Non-court action,New South Wales,2020-21,Number
2022-06-30,2022-06-30,NON_COURT_ACTION_7d43f004,NEW_SOUTH_WALES_92f089b8,2020_21_1ec8ed0a,PROPORTION_13745b70,published-value,published-unit,92.9,observed,92.9,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R9C6,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Non-court action,New South Wales,2020-21,Proportion (%)
2022-06-30,2022-06-30,NON_COURT_ACTION_7d43f004,NEW_SOUTH_WALES_92f089b8,2021_22_98fc83da,NUMBER_a081e07b,published-value,published-unit,57175,observed,57175,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R9C4,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Non-court action,New South Wales,2021-22,Number
2022-06-30,2022-06-30,NON_COURT_ACTION_7d43f004,NEW_SOUTH_WALES_92f089b8,2021_22_98fc83da,PROPORTION_13745b70,published-value,published-unit,90.8,observed,90.8,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R9C7,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Non-court action,New South Wales,2021-22,Proportion (%)
2022-06-30,2022-06-30,NON_COURT_ACTION_7d43f004,QUEENSLAND_8f0791ed,2019_20_b5ba4945,NUMBER_a081e07b,published-value,published-unit,1996,observed,1996,sha256:005dbd4e167303d479a4de43ffa7eb91f3db31103b0430622fdc467c2a66d1c1,Table 3,R19C2,sha256:ad3a0b5b8d639a2b49f2b6edd82e8f00358078058195099597aac1b7c26188d3,RecipeV01,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,sha256:61f715d2bae9d891cb7d0091cb300009b6088379d880c5f6d923a7bc1b45aa4c,recorded-crime-offenders,sha256:a7c5144b52c7e430a34153a06331a9583e575d9f40481880799a03cf6c9bbf05,tidy.table-family-acceptance/v2,sha256:b09a43c6140638facac909b9c0f6fcc0904786b1da7f2126e796ec777d7b6f00,sha256:f275654d09f0cfc8a2f709104f650604db9c76e2954c28e7cc69f38ed71202d3,sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:99cf02e4f31aa7d45adb90d491a44b5ae5619721dfff546222b8ff7abad5be28,Non-court action,Queensland,2019-20,Number
