reference_date,jurisdiction_id,sex_id,indigenous_status_id,statistic_basis_id,rate_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_sex,raw_indigenous_status,raw_statistic_basis,raw_rate_basis
2021-06-30,AUS,FEMALE,TOTAL,RATE_RATIO,AGE_STANDARDISED,indigenous-to-non-indigenous-rate-ratio,ratio,19.5,observed,19.5,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R40C10,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,Aust.,Females,Age-standardised,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER RATES TO NON-INDIGENOUS RATES,Age-standardised
2021-06-30,AUS,FEMALE,TOTAL,RATE_RATIO,CRUDE,indigenous-to-non-indigenous-rate-ratio,ratio,22.8,observed,22.8,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R39C10,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,Aust.,Females,Crude,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER RATES TO NON-INDIGENOUS RATES,Crude
2021-06-30,AUS,MALE,INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,4041.9,observed,4041.9,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R23C10,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,Aust.,Males,Aboriginal and Torres Strait Islander,AGE STANDARDISED RATE,Aboriginal and Torres Strait Islander
2021-06-30,AUS,MALE,INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,4427.1,observed,4427.1,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R8C10,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,Aust.,Males,Aboriginal and Torres Strait Islander,CRUDE RATE,Aboriginal and Torres Strait Islander
2021-06-30,AUS,MALE,NON_INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,308.8,observed,308.8,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R24C10,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,Aust.,Males,Non-Indigenous,AGE STANDARDISED RATE,Non-Indigenous
2021-06-30,AUS,MALE,NON_INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,290.4,observed,290.4,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R9C10,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,Aust.,Males,Non-Indigenous,CRUDE RATE,Non-Indigenous
2021-06-30,AUS,MALE,TOTAL,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,403.8,observed,403.8,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R10C10,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,Aust.,Males,Total,CRUDE RATE,Total
2021-06-30,AUS,MALE,TOTAL,RATE_RATIO,AGE_STANDARDISED,indigenous-to-non-indigenous-rate-ratio,ratio,13.1,observed,13.1,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R36C10,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,Aust.,Males,Age-standardised,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER RATES TO NON-INDIGENOUS RATES,Age-standardised
2021-06-30,AUS,MALE,TOTAL,RATE_RATIO,CRUDE,indigenous-to-non-indigenous-rate-ratio,ratio,15.2,observed,15.2,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R35C10,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,Aust.,Males,Crude,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER RATES TO NON-INDIGENOUS RATES,Crude
2021-06-30,AUS,PERSONS,INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,2222.7,observed,2222.7,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R31C10,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,Aust.,Persons,Aboriginal and Torres Strait Islander,AGE STANDARDISED RATE,Aboriginal and Torres Strait Islander
2021-06-30,AUS,PERSONS,INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,2412.4,observed,2412.4,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R18C10,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,Aust.,Persons,Aboriginal and Torres Strait Islander,CRUDE RATE,Aboriginal and Torres Strait Islander
2021-06-30,AUS,PERSONS,NON_INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,164.2,observed,164.2,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R32C10,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,Aust.,Persons,Non-Indigenous,AGE STANDARDISED RATE,Non-Indigenous
2021-06-30,AUS,PERSONS,NON_INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,152.6,observed,152.6,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R19C10,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,Aust.,Persons,Non-Indigenous,CRUDE RATE,Non-Indigenous
2021-06-30,AUS,PERSONS,TOTAL,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,214.4,observed,214.4,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R20C10,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,Aust.,Persons,Total,CRUDE RATE,Total
2021-06-30,AUS,PERSONS,TOTAL,RATE_RATIO,AGE_STANDARDISED,indigenous-to-non-indigenous-rate-ratio,ratio,13.5,observed,13.5,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R44C10,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,Aust.,Persons,Age-standardised,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER RATES TO NON-INDIGENOUS RATES,Age-standardised
2021-06-30,AUS,PERSONS,TOTAL,RATE_RATIO,CRUDE,indigenous-to-non-indigenous-rate-ratio,ratio,15.8,observed,15.8,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R43C10,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,Aust.,Persons,Crude,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER RATES TO NON-INDIGENOUS RATES,Crude
2021-06-30,NSW,FEMALE,INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,327.3,observed,327.3,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R27C2,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,NSW,Females,Aboriginal and Torres Strait Islander,AGE STANDARDISED RATE,Aboriginal and Torres Strait Islander
2021-06-30,NSW,FEMALE,INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,345.6,observed,345.6,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R13C2,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,NSW,Females,Aboriginal and Torres Strait Islander,CRUDE RATE,Aboriginal and Torres Strait Islander
2021-06-30,NSW,FEMALE,NON_INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,19.7,observed,19.7,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R28C2,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,NSW,Females,Non-Indigenous,AGE STANDARDISED RATE,Non-Indigenous
2021-06-30,NSW,FEMALE,NON_INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,17.8,observed,17.8,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R14C2,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,NSW,Females,Non-Indigenous,CRUDE RATE,Non-Indigenous
2021-06-30,NSW,FEMALE,TOTAL,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,26.7,observed,26.7,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R15C2,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,NSW,Females,Total,CRUDE RATE,Total
2021-06-30,NSW,FEMALE,TOTAL,RATE_RATIO,AGE_STANDARDISED,indigenous-to-non-indigenous-rate-ratio,ratio,16.6,observed,16.6,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R40C2,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,NSW,Females,Age-standardised,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER RATES TO NON-INDIGENOUS RATES,Age-standardised
2021-06-30,NSW,FEMALE,TOTAL,RATE_RATIO,CRUDE,indigenous-to-non-indigenous-rate-ratio,ratio,19.4,observed,19.4,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R39C2,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,NSW,Females,Crude,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER RATES TO NON-INDIGENOUS RATES,Crude
2021-06-30,NSW,MALE,INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,3531.4,observed,3531.4,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R23C2,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,NSW,Males,Aboriginal and Torres Strait Islander,AGE STANDARDISED RATE,Aboriginal and Torres Strait Islander
2021-06-30,NSW,MALE,INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,3793.9,observed,3793.9,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R8C2,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,NSW,Males,Aboriginal and Torres Strait Islander,CRUDE RATE,Aboriginal and Torres Strait Islander
2021-06-30,NSW,MALE,NON_INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,312,observed,312,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_17,R24C2,sha256:a3443b1e7d01ce94a3309e5b1432d1f45ebe3432c94f2cb9e40ba7d87aa0d1f2,prisoners-in-australia,sha256:e55e4f53936f79cb8fb2e2d2fc3448ff7cc475a0a3407893f5f93d3363979e93,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:86ebd93399aa7c110a292352a9943f41839be9a4a4747eafaba5a8ae56a2cb6c,sha256:4997ffdb42a95b8646879e93b5f84f799765ac16949f1c06824d50627facad3d,human-authored/deterministic-geometry-v1,replay:sha256:f654d34bb3aacf0861dddd0f55e63cd852dd22ed85ece24c457e94c4dbc1b4e9,NSW,Males,Non-Indigenous,AGE STANDARDISED RATE,Non-Indigenous
