publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,method_of_finalisation_id,observation_period_id,characteristic_group_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_method_of_finalisation,raw_observation_period,raw_characteristic_group,raw_jurisdiction,raw_classification_context
2024-06-30,2024-06-30,CHAR_FEMALES,COUNT,METHOD_GUILTY_PLEA,2024-06-30,GROUP_SEX,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,13661,observed,13661,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R8C3,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Females,Females,Guilty plea,2023–24,Sex,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
2024-06-30,2024-06-30,CHAR_FEMALES,COUNT,METHOD_TOTAL_ADJUDICATED,2024-06-30,GROUP_SEX,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,16581,observed,16581,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R8C8,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Females,Females,Total adjudicated(c),2023–24,Sex,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
2024-06-30,2024-06-30,CHAR_FEMALES,COUNT,METHOD_TOTAL_DEFENDANTS_FINALISED,2024-06-30,GROUP_SEX,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,20316,observed,20316,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R8C12,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Females,Females,Total defendants finalised(e),2023–24,Sex,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
2024-06-30,2024-06-30,CHAR_FEMALES,COUNT,METHOD_TOTAL_NON_ADJUDICATED,2024-06-30,GROUP_SEX,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,3482,observed,3482,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R8C11,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Females,Females,Total non-adjudicated(d),2023–24,Sex,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
2024-06-30,2024-06-30,CHAR_FEMALES,COUNT,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2024-06-30,GROUP_SEX,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,254,observed,254,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R8C9,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Females,Females,Transfer to other court levels,2023–24,Sex,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
2024-06-30,2024-06-30,CHAR_FEMALES,COUNT,METHOD_WITHDRAWN_BY_PROSECUTION,2024-06-30,GROUP_SEX,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,3449,observed,3449,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R8C10,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Females,Females,Withdrawn by prosecution,2023–24,Sex,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
2024-06-30,2024-06-30,CHAR_MALES,COUNT,METHOD_ACQUITTED,2024-06-30,GROUP_SEX,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,3990,observed,3990,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R7C2,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Males,Males,Acquitted,2023–24,Sex,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
2024-06-30,2024-06-30,CHAR_MALES,COUNT,METHOD_AGREEMENT_OF_WRONGDOING,2024-06-30,GROUP_SEX,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,178,observed,178,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R7C6,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Males,Males,   Agreement of wrongdoing(a),2023–24,Sex,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
2024-06-30,2024-06-30,CHAR_MALES,COUNT,METHOD_ALL_GUILTY_OUTCOME,2024-06-30,GROUP_SEX,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,62126,observed,62126,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R7C7,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Males,Males,All guilty outcome(b),2023–24,Sex,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
2024-06-30,2024-06-30,CHAR_MALES,COUNT,METHOD_GUILTY_EX_PARTE,2024-06-30,GROUP_SEX,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,1067,observed,1067,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R7C5,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Males,Males,Guilty ex-parte,2023–24,Sex,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
2024-06-30,2024-06-30,CHAR_MALES,COUNT,METHOD_GUILTY_FINDING,2024-06-30,GROUP_SEX,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,3100,observed,3100,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R7C4,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Males,Males,Guilty finding,2023–24,Sex,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
2024-06-30,2024-06-30,CHAR_MALES,COUNT,METHOD_GUILTY_PLEA,2024-06-30,GROUP_SEX,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,57616,observed,57616,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R7C3,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Males,Males,Guilty plea,2023–24,Sex,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
2024-06-30,2024-06-30,CHAR_MALES,COUNT,METHOD_TOTAL_ADJUDICATED,2024-06-30,GROUP_SEX,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,66118,observed,66118,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R7C8,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Males,Males,Total adjudicated(c),2023–24,Sex,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
2024-06-30,2024-06-30,CHAR_MALES,COUNT,METHOD_TOTAL_DEFENDANTS_FINALISED,2024-06-30,GROUP_SEX,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,82473,observed,82473,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R7C12,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Males,Males,Total defendants finalised(e),2023–24,Sex,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
2024-06-30,2024-06-30,CHAR_MALES,COUNT,METHOD_TOTAL_NON_ADJUDICATED,2024-06-30,GROUP_SEX,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,13594,observed,13594,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R7C11,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Males,Males,Total non-adjudicated(d),2023–24,Sex,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
2024-06-30,2024-06-30,CHAR_MALES,COUNT,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2024-06-30,GROUP_SEX,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,2758,observed,2758,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R7C9,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Males,Males,Transfer to other court levels,2023–24,Sex,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
2024-06-30,2024-06-30,CHAR_MALES,COUNT,METHOD_WITHDRAWN_BY_PROSECUTION,2024-06-30,GROUP_SEX,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,defendant-count,person,13398,observed,13398,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R7C10,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Males,Males,Withdrawn by prosecution,2023–24,Sex,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
2024-06-30,2024-06-30,CHAR_MEAN_YEARS,MEAN_AGE,METHOD_ACQUITTED,2024-06-30,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2023_24,mean-age,year,37,observed,37,sha256:52118023aefddf18a8197ea44c2de441050383c083d1505c99a41e0fd2a146fc,FDV Table 1,R20C2,sha256:7985af0e24ac2b6b0de8f61661b45e96a07c8d722a84000cf08f117a6bbc6ea6,criminal-courts-australia,sha256:649407f69089ad79738c478d545b7016fb152d479fe9244a3d8a93e37a66f93f,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:7decbc4ed793a02090f8056de0668118e1b90bcd505ef25c1b5f143a0d385fa4,sha256:c7c94515d471d91d14101a1175951673d5d9fc54bfa32ca851a38ae034e6d3f2,human-authored/deterministic-map-v1,replay:sha256:eeed3018b548fb4635105f0028d40e986ccf8b8f2ad6e2214e64f7e091cb6e5c,Mean (years),Mean (years),Acquitted,2023–24,Age,"FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24","FDV Table 1 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2022–23 to 2023–24"
