publication_vintage_date,reference_date,principal_offence_id,age_group_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_age_group,raw_jurisdiction,raw_statistic_basis
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,ALL_OFFENDERS_7a1c1a72,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,5500,observed,5500,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R41C6,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),All offenders(d),Victoria,Number
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,ALL_OFFENDERS_7a1c1a72,VICTORIA_8abba993,OFFENDER_RATE_bf190e83,published-value,published-unit,92.9,observed,92.9,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R41C11,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),All offenders(d),Victoria,Offender rate(a)
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,ALL_OFFENDERS_7a1c1a72,WESTERN_AUSTRALIA_74f6e5af,NUMBER_a081e07b,published-value,published-unit,4216,observed,4216,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R94C6,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),All offenders(d),Western Australia,Number
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,ALL_OFFENDERS_7a1c1a72,WESTERN_AUSTRALIA_74f6e5af,OFFENDER_RATE_bf190e83,published-value,published-unit,170.2,observed,170.2,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R94C11,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),All offenders(d),Western Australia,Offender rate(a)
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,YOUTH_OFFENDERS_985dc3ce,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,3,observed,3,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R145C5,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),Youth offenders,Australian Capital Territory,Number
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,YOUTH_OFFENDERS_985dc3ce,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,6.9,observed,6.9,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R145C10,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),Youth offenders,Australian Capital Territory,Offender rate(a)
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,YOUTH_OFFENDERS_985dc3ce,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,177,observed,177,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R23C5,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),Youth offenders,New South Wales,Number
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,YOUTH_OFFENDERS_985dc3ce,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,21.9,observed,21.9,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R23C10,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),Youth offenders,New South Wales,Offender rate(a)
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,YOUTH_OFFENDERS_985dc3ce,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,3,observed,3,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R128C5,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),Youth offenders,Northern Territory,Number
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,YOUTH_OFFENDERS_985dc3ce,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,11.2,observed,11.2,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R128C10,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),Youth offenders,Northern Territory,Offender rate(a)
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,YOUTH_OFFENDERS_985dc3ce,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,111,observed,111,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R59C5,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),Youth offenders,Queensland,Number
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,YOUTH_OFFENDERS_985dc3ce,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,19.6,observed,19.6,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R59C10,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),Youth offenders,Queensland,Offender rate(a)
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,YOUTH_OFFENDERS_985dc3ce,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,29,observed,29,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R77C5,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),Youth offenders,South Australia,Number
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,YOUTH_OFFENDERS_985dc3ce,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,16.8,observed,16.8,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R77C10,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),Youth offenders,South Australia,Offender rate(a)
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,YOUTH_OFFENDERS_985dc3ce,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,18,observed,18,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R111C5,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),Youth offenders,Tasmania,Number
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,YOUTH_OFFENDERS_985dc3ce,TASMANIA_412e51e6,OFFENDER_RATE_bf190e83,published-value,published-unit,33.4,observed,33.4,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R111C10,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),Youth offenders,Tasmania,Offender rate(a)
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,YOUTH_OFFENDERS_985dc3ce,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,107,observed,107,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R41C5,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),Youth offenders,Victoria,Number
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,YOUTH_OFFENDERS_985dc3ce,VICTORIA_8abba993,OFFENDER_RATE_bf190e83,published-value,published-unit,16.7,observed,16.7,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R41C10,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),Youth offenders,Victoria,Offender rate(a)
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,YOUTH_OFFENDERS_985dc3ce,WESTERN_AUSTRALIA_74f6e5af,NUMBER_a081e07b,published-value,published-unit,112,observed,112,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R94C5,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),Youth offenders,Western Australia,Number
2023-06-30,2023-06-30,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,YOUTH_OFFENDERS_985dc3ce,WESTERN_AUSTRALIA_74f6e5af,OFFENDER_RATE_bf190e83,published-value,published-unit,39,observed,39,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R94C10,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,15 Offences against justice(h),Youth offenders,Western Australia,Offender rate(a)
2023-06-30,2023-06-30,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,10_11_YEARS_ee891258,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 21,R146C2,sha256:64eeaa3235bddcf2da8787d8d67cd7fac6b2d4d78ac92c1cb6978de9a8c5ccda,RecipeV01,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,sha256:a9841d7e3cb6fd4210ac910109c97ec9db054b3112bcbe4b8954a850ac450f40,recorded-crime-offenders,sha256:2afb734004641619c092953800539c08f002b3384c478b0b50c062ae3b8ce001,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:dc0994a6a0793534510196518298cdc3c9620d189591042c57d3cb58f3bc8a0f,sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:f001a23daf63494a80ca0ded775f2c204d35397c8b994d6a96f2c50bdc7d3805,16 Miscellaneous offences,10–11 years,Australian Capital Territory,Number
