publication_vintage_date,reference_date,principal_offence_id,sentence_statistic_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sentence_statistic,raw_observation_period,raw_court_level
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,120,observed,120,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R68C11,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Custody in a correctional institution,2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_FINES,2024-06-30,ALL_COURTS,defendant-count,person,12,observed,12,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R14C16,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Fines(a),2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_FINES,2024-06-30,CHILDRENS_COURTS,defendant-count,person,3,observed,3,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R95C16,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Fines(a),2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_FINES,2024-06-30,HIGHER_COURTS,defendant-count,person,0,observed,0,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R41C16,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Fines(a),2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_FINES,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,7,observed,7,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R68C16,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Fines(a),2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,2024-06-30,ALL_COURTS,defendant-count,person,121,observed,121,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R14C13,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Fully suspended sentence of imprisonment,2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,2024-06-30,CHILDRENS_COURTS,defendant-count,person,11,observed,11,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R95C13,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Fully suspended sentence of imprisonment,2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,2024-06-30,HIGHER_COURTS,defendant-count,person,103,observed,103,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R41C13,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Fully suspended sentence of imprisonment,2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,8,observed,8,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R68C13,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Fully suspended sentence of imprisonment,2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,2024-06-30,ALL_COURTS,defendant-count,person,46,observed,46,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R14C17,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Good behaviour (incl. bonds),2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,2024-06-30,CHILDRENS_COURTS,defendant-count,person,11,observed,11,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R95C17,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Good behaviour (incl. bonds),2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,2024-06-30,HIGHER_COURTS,defendant-count,person,21,observed,21,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R41C17,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Good behaviour (incl. bonds),2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,22,observed,22,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R68C17,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Good behaviour (incl. bonds),2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,2024-06-30,ALL_COURTS,defendant-count,person,42,observed,42,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R14C12,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Intensive penalty in the community,2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,2024-06-30,CHILDRENS_COURTS,defendant-count,person,15,observed,15,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R95C12,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Intensive penalty in the community,2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,2024-06-30,HIGHER_COURTS,defendant-count,person,17,observed,17,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R41C12,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Intensive penalty in the community,2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,9,observed,9,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R68C12,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Intensive penalty in the community,2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,2024-06-30,ALL_COURTS,defendant-count,person,131,observed,131,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R14C15,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Moderate penalty in the community,2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,2024-06-30,CHILDRENS_COURTS,defendant-count,person,35,observed,35,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R95C15,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Moderate penalty in the community,2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,2024-06-30,HIGHER_COURTS,defendant-count,person,50,observed,50,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R41C15,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Moderate penalty in the community,2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,47,observed,47,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R68C15,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Moderate penalty in the community,2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,2024-06-30,ALL_COURTS,defendant-count,person,48,observed,48,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R14C18,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Nominal and other penalties,2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,2024-06-30,CHILDRENS_COURTS,defendant-count,person,25,observed,25,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R95C18,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Nominal and other penalties,2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,2024-06-30,HIGHER_COURTS,defendant-count,person,12,observed,12,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R41C18,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Nominal and other penalties,2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,12,observed,12,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R68C18,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Nominal and other penalties,2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_TOTAL,2024-06-30,ALL_COURTS,defendant-count,person,1947,observed,1947,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R14C19,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Total(b),2023–24,All Courts
